wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
270.0, 23.4, None, -0.15, 2.0, 102.1, 8.3, None, None, 38.0,2017-08-27 00:00:00, None, None,35
202.5, 20.6, None, -0.13, 1.0, 102.1, 10.6, None, None, 53.0,2017-08-27 01:00:00, None, None,35
225.0, 21.4, None, -0.12, 1.0, 102.0, 8.5, None, None, 43.0,2017-08-27 02:00:00, None, None,35
None, 19.1, None, -0.07, 1.0, 102.0, 10.4, None, None, 57.0,2017-08-27 03:00:00, None, None,35
None, 19.2, None, -0.02, 1.0, 102.0, 10.5, None, None, 57.0,2017-08-27 04:00:00, None, None,35
67.5, 18.8, None, 0.02, 1.0, 102.0, 10.0, None, None, 56.0,2017-08-27 05:00:00, None, None,35
45.0, 18.6, None, 0.02, 2.0, 102.0, 10.1, None, None, 58.0,2017-08-27 06:00:00, None, None,35
45.0, 18.3, None, 0.0, 2.0, 102.0, 10.2, None, None, 59.0,2017-08-27 07:00:00, None, None,35
22.5, 17.9, None, -0.01, 3.0, 102.0, 9.6, None, None, 58.0,2017-08-27 08:00:00, None, None,35
None, 17.5, None, -0.02, 0.0, 102.0, 10.0, None, None, 61.0,2017-08-27 09:00:00, None, None,35
None, 17.7, None, -0.02, 0.0, 102.0, 9.1, None, None, 57.0,2017-08-27 10:00:00, None, None,35
None, 16.9, None, -0.03, 0.0, 102.0, 9.6, None, None, 62.0,2017-08-27 11:00:00, None, None,35
45.0, 16.7, None, -0.01, 2.0, 102.0, 9.8, None, None, 64.0,2017-08-27 12:00:00, None, None,35
None, 16.8, None, -0.01, 0.0, 102.0, 9.6, None, None, 63.0,2017-08-27 13:00:00, None, None,35
None, 16.5, None, 0.04, 0.0, 102.0, 9.6, None, None, 64.0,2017-08-27 14:00:00, None, None,35
202.5, 18.9, None, 0.05, 1.0, 102.1, 10.7, None, None, 59.0,2017-08-27 15:00:00, None, None,35
180.0, 19.7, None, 0.04, 2.0, 102.0, 11.7, None, None, 60.0,2017-08-27 16:00:00, None, None,35
202.5, 20.5, None, -0.01, 3.0, 102.0, 11.9, None, None, 58.0,2017-08-27 17:00:00, None, None,35
225.0, 22.1, None, -0.03, 3.0, 102.0, 12.6, None, None, 55.0,2017-08-27 18:00:00, None, None,35
180.0, 23.0, None, -0.08, 3.0, 102.0, 11.5, None, None, 48.0,2017-08-27 19:00:00, None, None,35
202.5, 23.8, None, -0.13, 5.0, 101.9, 9.6, None, None, 40.0,2017-08-27 20:00:00, None, None,35
157.5, 26.1, None, -0.19, 2.0, 101.8, 9.2, None, None, 34.0,2017-08-27 21:00:00, None, None,35
157.5, 27.0, None, -0.19, 3.0, 101.8, 10.2, None, None, 35.0,2017-08-27 22:00:00, None, None,35
180.0, 26.6, None, -0.28, 2.0, 101.6, 13.4, None, None, 44.0,2017-08-27 23:00:00, None, 0.0,35
157.5, 28.5, None, -0.23, 1.0, 101.6, 12.6, None, None, 38.0,2017-08-28 00:00:00, None, None,35
225.0, 26.1, None, -0.22, 2.0, 101.5, 12.3, None, None, 42.0,2017-08-28 01:00:00, None, None,35
202.5, 26.1, None, -0.09, 2.0, 101.5, 13.3, None, None, 45.0,2017-08-28 02:00:00, None, None,35
None, 24.1, None, -0.09, 1.0, 101.5, 13.0, None, None, 50.0,2017-08-28 03:00:00, None, None,35
67.5, 23.2, None, -0.03, 3.0, 101.5, 11.9, None, None, 49.0,2017-08-28 04:00:00, None, None,35
45.0, 21.9, None, 0.01, 2.0, 101.5, 11.4, None, None, 51.0,2017-08-28 05:00:00, None, None,35
22.5, 22.1, None, 0.01, 2.0, 101.5, 10.9, None, None, 49.0,2017-08-28 06:00:00, None, None,35
0.0, 21.3, None, 0.02, 1.0, 101.5, 11.2, None, None, 53.0,2017-08-28 07:00:00, None, None,35
22.5, 20.9, None, 0.01, 2.0, 101.5, 11.6, None, None, 55.0,2017-08-28 08:00:00, None, None,35
67.5, 20.3, None, 0.02, 1.0, 101.5, 11.7, None, None, 58.0,2017-08-28 09:00:00, None, None,35
None, 19.6, None, 0.01, 0.0, 101.5, 11.3, None, None, 59.0,2017-08-28 10:00:00, None, None,35
45.0, 18.7, None, 0.03, 2.0, 101.6, 11.8, None, None, 64.0,2017-08-28 11:00:00, None, None,35
None, 18.5, None, 0.0, 0.0, 101.5, 11.5, None, None, 64.0,2017-08-28 12:00:00, None, None,35
45.0, 18.6, None, -0.04, 2.0, 101.5, 11.7, None, None, 65.0,2017-08-28 13:00:00, None, None,35
22.5, 18.1, None, -0.06, 2.0, 101.5, 12.0, None, None, 68.0,2017-08-28 14:00:00, None, None,35
202.5, 18.8, None, -0.01, 1.0, 101.5, 13.5, None, None, 71.0,2017-08-28 15:00:00, None, None,35
180.0, 19.7, None, 0.04, 2.0, 101.5, 14.5, None, None, 72.0,2017-08-28 16:00:00, None, None,35
225.0, 21.4, None, 0.01, 2.0, 101.5, 14.5, None, None, 65.0,2017-08-28 17:00:00, None, None,35
202.5, 22.9, None, -0.03, 4.0, 101.5, 13.6, None, None, 56.0,2017-08-28 18:00:00, None, None,35
202.5, 24.1, None, -0.11, 3.0, 101.4, 13.5, None, None, 52.0,2017-08-28 19:00:00, None, None,35
157.5, 25.3, None, -0.14, 2.0, 101.4, 11.7, None, None, 43.0,2017-08-28 20:00:00, None, None,35
247.5, 27.4, None, -0.18, 5.0, 101.3, 10.7, None, None, 35.0,2017-08-28 21:00:00, None, None,35
225.0, 29.1, None, -0.2, 2.0, 101.2, 9.8, None, None, 30.0,2017-08-28 22:00:00, None, None,35
202.5, 30.2, None, -0.21, 3.0, 101.1, 8.7, None, None, 26.0,2017-08-28 23:00:00, None, 0.0,35
180.0, 29.4, None, -0.28, 3.0, 101.0, 11.3, None, None, 33.0,2017-08-29 00:00:00, None, None,35
180.0, 27.6, None, -0.17, 1.0, 101.0, 12.8, None, None, 40.0,2017-08-29 01:00:00, None, None,35
None, 27.1, None, -0.15, 1.0, 101.0, 10.3, None, None, 35.0,2017-08-29 02:00:00, None, None,35
45.0, 24.7, None, -0.03, 2.0, 101.0, 10.9, None, None, 42.0,2017-08-29 03:00:00, None, None,35
0.0, 23.0, None, -0.04, 2.0, 101.0, 8.5, None, None, 40.0,2017-08-29 04:00:00, None, None,35
22.5, 22.5, None, 0.01, 2.0, 101.0, 9.3, None, None, 43.0,2017-08-29 05:00:00, None, None,35
22.5, 21.9, None, 0.03, 2.0, 101.0, 9.0, None, None, 44.0,2017-08-29 06:00:00, None, None,35
45.0, 22.1, None, -0.01, 1.0, 101.0, 9.4, None, None, 44.0,2017-08-29 07:00:00, None, None,35
None, 21.3, None, 0.02, 0.0, 101.0, 9.2, None, None, 46.0,2017-08-29 08:00:00, None, None,35
22.5, 21.0, None, 0.01, 1.0, 101.0, 9.2, None, None, 47.0,2017-08-29 09:00:00, None, None,35
45.0, 20.6, None, 0.03, 2.0, 101.0, 9.2, None, None, 48.0,2017-08-29 10:00:00, None, None,35
45.0, 21.1, None, -0.01, 2.0, 101.0, 9.3, None, None, 47.0,2017-08-29 11:00:00, None, None,35
45.0, 21.1, None, 0.0, 3.0, 101.0, 8.6, None, None, 45.0,2017-08-29 12:00:00, None, None,35
22.5, 20.8, None, 0.0, 3.0, 101.0, 10.0, None, None, 50.0,2017-08-29 13:00:00, None, None,35
None, 19.9, None, 0.05, 0.0, 101.1, 9.4, None, None, 51.0,2017-08-29 14:00:00, None, None,35
None, 21.4, None, 0.07, 1.0, 101.1, 10.2, None, None, 49.0,2017-08-29 15:00:00, None, None,35
202.5, 23.4, None, 0.07, 2.0, 101.1, 10.0, None, None, 43.0,2017-08-29 16:00:00, None, None,35
202.5, 24.4, None, 0.05, 3.0, 101.1, 10.9, None, None, 43.0,2017-08-29 17:00:00, None, None,35
180.0, 28.2, None, 0.01, 2.0, 101.1, 9.2, None, None, 30.0,2017-08-29 18:00:00, None, None,35
225.0, 27.7, None, 0.01, 4.0, 101.1, 9.6, None, None, 32.0,2017-08-29 19:00:00, None, None,35
202.5, 28.5, None, -0.05, 4.0, 101.1, 9.6, None, None, 31.0,2017-08-29 20:00:00, None, None,35
180.0, 30.3, None, -0.06, 3.0, 101.0, 10.6, None, None, 30.0,2017-08-29 21:00:00, None, None,35
135.0, 30.4, None, -0.07, 2.0, 101.0, 10.9, None, None, 30.0,2017-08-29 22:00:00, None, None,35
202.5, 30.1, None, -0.06, 2.0, 101.0, 10.0, None, 30.8, 29.0,2017-08-29 23:00:00, 17.8, 0.0,35
202.5, 29.8, None, -0.14, 2.0, 100.9, 10.4, None, None, 30.0,2017-08-30 00:00:00, None, None,35
180.0, 27.1, None, -0.06, 2.0, 101.0, 9.5, None, None, 33.0,2017-08-30 01:00:00, None, None,35
135.0, 25.7, None, -0.05, 3.0, 100.9, 9.4, None, None, 36.0,2017-08-30 02:00:00, None, None,35
90.0, 23.5, None, 0.07, 5.0, 101.0, 10.4, None, None, 43.0,2017-08-30 03:00:00, None, None,35
90.0, 23.5, None, 0.06, 4.0, 101.0, 9.3, None, None, 40.0,2017-08-30 04:00:00, None, None,35
90.0, 23.4, None, 0.1, 8.0, 101.0, 9.4, None, None, 41.0,2017-08-30 05:00:00, None, None,35
