WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,-1.4, None,86.8,2018-01-29 00:00:00,5
None,-1.5, None,91.2,2018-01-29 01:00:00,5
None,-1.1, None,87.0,2018-01-29 02:00:00,5
None,-1.1, None,89.0,2018-01-29 03:00:00,5
None,-1.1, None,90.1,2018-01-29 04:00:00,5
None,-0.5, None,83.3,2018-01-29 05:00:00,5
None,-0.3, None,80.5,2018-01-29 06:00:00,5
None,0.3, None,77.0,2018-01-29 07:00:00,5
None,0.7, None,75.5,2018-01-29 08:00:00,5
None,0.7, None,77.8,2018-01-29 09:00:00,5
None,0.8, None,80.9,2018-01-29 10:00:00,5
None,1.2, None,78.2,2018-01-29 11:00:00,5
None,1.3, None,80.1,2018-01-29 12:00:00,5
None,1.6, None,78.1,2018-01-29 13:00:00,5
None,1.8, None,76.0,2018-01-29 14:00:00,5
None,1.9, None,77.4,2018-01-29 15:00:00,5
None,1.7, None,80.9,2018-01-29 16:00:00,5
None,1.9, None,78.4,2018-01-29 17:00:00,5
None,2.3, None,76.3,2018-01-29 18:00:00,5
None,2.4, None,75.8,2018-01-29 19:00:00,5
None,2.5, None,77.3,2018-01-29 20:00:00,5
None,1.3, None,88.8,2018-01-29 21:00:00,5
None,0.2, None,97.8,2018-01-29 22:00:00,5
None,0.2, None,98.4,2018-01-29 23:00:00,5
None,0.1, None,98.3,2018-01-30 00:00:00,5
None,0.0, None,98.4,2018-01-30 01:00:00,5
None,-0.4, None,98.3,2018-01-30 02:00:00,5
None,-1.4, None,98.1,2018-01-30 03:00:00,5
None,-0.9, None,97.1,2018-01-30 04:00:00,5
None,-0.9, None,96.4,2018-01-30 05:00:00,5
None,-1.2, None,97.4,2018-01-30 06:00:00,5
None,-1.9, None,97.4,2018-01-30 07:00:00,5
None,-1.8, None,97.5,2018-01-30 08:00:00,5
None,-0.6, None,95.1,2018-01-30 09:00:00,5
None,0.0, None,93.1,2018-01-30 10:00:00,5
None,0.9, None,90.4,2018-01-30 11:00:00,5
None,1.0, None,88.4,2018-01-30 12:00:00,5
None,1.2, None,84.3,2018-01-30 13:00:00,5
None,1.3, None,81.4,2018-01-30 14:00:00,5
None,1.2, None,81.0,2018-01-30 15:00:00,5
None,0.9, None,83.2,2018-01-30 16:00:00,5
None,0.5, None,87.5,2018-01-30 17:00:00,5
None,0.0, None,94.0,2018-01-30 18:00:00,5
None,-0.3, None,95.5,2018-01-30 19:00:00,5
None,-0.5, None,97.1,2018-01-30 20:00:00,5
None,-0.8, None,97.7,2018-01-30 21:00:00,5
None,-0.8, None,97.0,2018-01-30 22:00:00,5
None,-1.1, None,96.9,2018-01-30 23:00:00,5
None,-1.5, None,96.8,2018-01-31 00:00:00,5
None,-2.5, None,96.7,2018-01-31 01:00:00,5
None,-3.1, None,97.0,2018-01-31 02:00:00,5
None,-3.5, None,96.6,2018-01-31 03:00:00,5
None,-4.3, None,96.7,2018-01-31 04:00:00,5
None,-4.9, None,96.4,2018-01-31 05:00:00,5
None,-5.3, None,96.0,2018-01-31 06:00:00,5
None,-6.0, None,95.9,2018-01-31 07:00:00,5
None,-6.4, None,95.7,2018-01-31 08:00:00,5
None,-5.9, None,94.2,2018-01-31 09:00:00,5
None,-4.3, None,90.9,2018-01-31 10:00:00,5
None,-1.8, None,88.8,2018-01-31 11:00:00,5
None,-0.6, None,85.8,2018-01-31 12:00:00,5
None,-0.3, None,83.3,2018-01-31 13:00:00,5
None,0.5, None,81.7,2018-01-31 14:00:00,5
None,0.8, None,77.0,2018-01-31 15:00:00,5
None,0.1, None,80.1,2018-01-31 16:00:00,5
None,-0.5, None,80.9,2018-01-31 17:00:00,5
None,-0.9, None,81.7,2018-01-31 18:00:00,5
None,-1.7, None,84.9,2018-01-31 19:00:00,5
None,-2.6, None,86.5,2018-01-31 20:00:00,5
None,-3.6, None,86.8,2018-01-31 21:00:00,5
None,-4.6, None,88.7,2018-01-31 22:00:00,5
None,-6.0, None,93.0,2018-01-31 23:00:00,5
None,-7.2, None,94.4,2018-02-01 00:00:00,5
None,-7.7, None,94.3,2018-02-01 01:00:00,5
