pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 17.3, 2.0, None, None,345.0, 25.0,2018-05-07 00:00:00, None,19
None, None, None, None, None, 17.4, 1.0, None, None,345.0, 22.0,2018-05-07 01:00:00, None,19
None, None, None, None, None, 16.0, 0.0, None, None,345.0, 21.0,2018-05-07 02:00:00, None,19
None, None, None, None, None, 12.7, 0.0, None, None,345.0, 20.0,2018-05-07 03:00:00, None,19
None, None, None, None, None, 9.8, 1.0, None, None,346.0, 18.0,2018-05-07 04:00:00, None,19
None, None, None, None, None, 6.6, 0.0, None, None,346.0, 17.0,2018-05-07 05:00:00, None,19
None, None, None, None, None, 3.7, 0.0, None, None,347.0, 16.0,2018-05-07 06:00:00, None,19
None, None, None, None, None, 2.2, 1.0, None, None,347.0, 15.0,2018-05-07 07:00:00, None,19
None, None, None, None, None, 0.8, 1.0, None, None,347.0, 14.0,2018-05-07 08:00:00, None,19
None, None, None, None, None, -0.3, 1.0, None, None,348.0, 13.0,2018-05-07 09:00:00, None,19
None, None, None, None, None, -1.1, 1.0, None, None,348.0, 12.0,2018-05-07 10:00:00, None,19
None, None, None, None, None, -2.0, 2.0, None, None,348.0, 12.0,2018-05-07 11:00:00, None,19
None, None, None, None, None, -2.3, 2.0, None, None,348.0, 11.0,2018-05-07 12:00:00, None,19
None, None, None, None, None, -2.3, 2.0, None, None,348.0, 11.0,2018-05-07 13:00:00, None,19
None, None, None, None, None, -1.9, 2.0, None, None,348.0, 10.0,2018-05-07 14:00:00, None,19
None, None, None, None, None, 0.4, 1.0, None, None,348.0, 10.0,2018-05-07 15:00:00, None,19
None, None, None, None, None, 6.4, 1.0, None, None,349.0, 9.0,2018-05-07 16:00:00, None,19
None, None, None, None, None, 13.0, 0.0, None, None,348.0, 8.0,2018-05-07 17:00:00, None,19
None, None, None, None, None, 15.5, 0.0, None, None,347.0, 9.0,2018-05-07 18:00:00, None,19
None, None, None, None, None, 17.0, 0.0, None, None,346.0, 9.0,2018-05-07 19:00:00, None,19
None, None, None, None, None, 17.6, None, None, None,345.0, 8.0,2018-05-07 20:00:00, None,19
None, None, None, None, None, 18.6, None, None, None,345.0, 7.0,2018-05-07 21:00:00, None,19
None, None, None, None, None, 18.7, None, None, None,344.0, 5.0,2018-05-07 22:00:00, None,19
None, None, None, None, None, 16.2, None, None, None,344.0, 6.0,2018-05-07 23:00:00, None,19
None, None, None, None, None, 14.5, None, None, None,345.0, 6.0,2018-05-08 00:00:00, None,19
None, None, None, None, None, 13.6, None, None, None,345.0, 5.0,2018-05-08 01:00:00, None,19
None, None, None, None, None, 12.6, None, None, None,346.0, 5.0,2018-05-08 02:00:00, None,19
None, None, None, None, None, 11.4, None, None, None,346.0, 4.0,2018-05-08 03:00:00, None,19
None, None, None, None, None, 11.0, None, None, None,346.0, 4.0,2018-05-08 04:00:00, None,19
None, None, None, None, None, 7.6, None, None, None,346.0, 3.0,2018-05-08 05:00:00, None,19
None, None, None, None, None, 4.5, None, None, None,347.0, 2.0,2018-05-08 06:00:00, None,19
None, None, None, None, None, 5.0, None, None, None,347.0, 1.0,2018-05-08 07:00:00, None,19
None, None, None, None, None, 7.1, None, None, None,347.0, 0.0,2018-05-08 08:00:00, None,19
None, None, None, None, None, 6.3, None, None, None,347.0, None,2018-05-08 09:00:00, None,19
None, None, None, None, None, 3.7, None, None, None,347.0, None,2018-05-08 10:00:00, None,19
None, None, None, None, None, 0.5, None, None, None,347.0, None,2018-05-08 11:00:00, None,19
None, None, None, None, None, -0.9, None, None, None,348.0, None,2018-05-08 12:00:00, None,19
None, None, None, None, None, -1.7, None, None, None,348.0, None,2018-05-08 13:00:00, None,19
None, None, None, None, None, -1.4, None, None, None,348.0, None,2018-05-08 14:00:00, None,19
None, None, None, None, None, 1.7, None, None, None,348.0, None,2018-05-08 15:00:00, None,19
None, None, None, None, None, 6.6, None, None, None,348.0, None,2018-05-08 16:00:00, None,19
None, None, None, None, None, 11.9, None, None, None,348.0, None,2018-05-08 17:00:00, None,19
None, None, None, None, None, 14.6, None, None, None,347.0, None,2018-05-08 18:00:00, None,19
None, None, None, None, None, 16.8, None, None, None,346.0, None,2018-05-08 19:00:00, None,19
None, None, None, None, None, 16.9, None, None, None,345.0, None,2018-05-08 20:00:00, None,19
None, None, None, None, None, 17.5, None, None, None,345.0, 1.0,2018-05-08 21:00:00, None,19
None, None, None, None, None, 17.7, None, None, None,345.0, 2.0,2018-05-08 22:00:00, None,19
None, None, None, None, None, 17.7, None, None, None,345.0, 2.0,2018-05-08 23:00:00, None,19
None, None, None, None, None, 16.9, None, None, None,345.0, 2.0,2018-05-09 00:00:00, None,19
None, None, None, None, None, 16.7, None, None, None,345.0, 2.0,2018-05-09 01:00:00, None,19
None, None, None, None, None, 15.8, None, None, None,345.0, 2.0,2018-05-09 02:00:00, None,19
