pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 2.501, None,2017-10-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.194,41
None, None, 2.689, None,2017-10-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.17,41
None, None, 2.501, None,2017-10-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.144,41
None, None, 1.488, None,2017-10-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.077,41
None, None, 0.946, None,2017-10-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.124,41
None, None, 0.084, None,2017-10-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.051,41
None, None, -0.281, None,2017-10-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.084,41
None, None, -0.327, None,2017-10-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.145,41
None, None, -0.046, None,2017-10-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.221,41
None, None, 0.862, None,2017-10-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.148,41
None, None, 1.892, None,2017-10-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.291,41
None, None, 2.858, None,2017-10-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.296,41
None, None, 3.779, None,2017-10-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.325,41
None, None, 4.245, None,2017-10-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.148,41
None, None, 4.857, None,2017-10-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.253,41
None, None, 4.913, None,2017-10-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.135,41
None, None, 4.667, None,2017-10-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.127,41
None, None, 4.783, None,2017-10-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.101,41
None, None, 4.603, None,2017-10-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.204,41
None, None, 4.358, None,2017-10-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.139,41
None, None, 4.255, None,2017-10-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.119,41
None, None, 4.123, None,2017-10-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.181,41
None, None, 3.551, None,2017-10-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.106,41
None, None, 3.073, None,2017-10-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.041,41
None, None, 2.21, None,2017-10-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.001,41
None, None, 2.014, None,2017-10-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.14,41
None, None, 1.058, None,2017-10-09 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.047,41
None, None, 1.452, None,2017-10-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.071,41
None, None, 2.005, None,2017-10-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.144,41
None, None, 2.295, None,2017-10-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.022,41
None, None, 1.629, None,2017-10-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.229,41
None, None, 1.779, None,2017-10-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.14,41
None, None, 1.442, None,2017-10-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.085,41
None, None, 1.685, None,2017-10-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.195,41
None, None, 2.821, None,2017-10-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.122,41
None, None, 4.052, None,2017-10-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.223,41
None, None, 5.112, None,2017-10-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.176,41
None, None, 6.152, None,2017-10-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.004,41
None, None, 6.349, None,2017-10-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.088,41
None, None, 5.586, None,2017-10-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.135,41
None, None, 5.397, None,2017-10-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.033,41
None, None, 5.22, None,2017-10-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.155,41
None, None, 4.667, None,2017-10-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.048,41
None, None, 2.862, None,2017-10-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.12,41
None, None, 1.151, None,2017-10-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.035,41
None, None, 0.319, None,2017-10-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.059,41
None, None, -0.15, None,2017-10-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.052,41
None, None, -0.702, None,2017-10-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.086,41
None, None, -0.683, None,2017-10-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.1,41
None, None, -0.683, None,2017-10-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.183,41
None, None, -0.252, None,2017-10-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.154,41
None, None, 0.141, None,2017-10-10 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.136,41
None, None, 0.281, None,2017-10-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.144,41
None, None, 0.552, None,2017-10-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.11,41
None, None, 0.833, None,2017-10-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.083,41
None, None, 1.067, None,2017-10-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.204,41
None, None, 1.123, None,2017-10-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.129,41
None, None, 1.348, None,2017-10-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.231,41
None, None, 2.032, None,2017-10-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.184,41
None, None, 2.492, None,2017-10-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.24,41
None, None, 3.995, None,2017-10-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.241,41
None, None, 5.49, None,2017-10-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.065,41
None, None, 6.521, None,2017-10-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.204,41
None, None, 6.499, None,2017-10-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.047,41
None, None, 5.958, None,2017-10-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.027,41
None, None, 5.92, None,2017-10-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.065,41
None, None, 4.582, None,2017-10-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.037,41
None, None, 3.988, None,2017-10-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.027,41
None, None, 3.239, None,2017-10-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.104,41
None, None, 2.218, None,2017-10-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.047,41
None, None, 0.374, None,2017-10-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.099,41
None, None, -0.89, None,2017-10-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.178,41
None, None, -1.227, None,2017-10-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.101,41
None, None, -1.321, None,2017-10-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.104,41
None, None, -1.696, None,2017-10-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.108,41
None, None, -1.845, None,2017-10-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.077,41
None, None, -1.742, None,2017-10-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.136,41
None, None, -1.742, None,2017-10-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.135,41
None, None, -1.714, None,2017-10-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.124,41
None, None, -1.582, None,2017-10-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.123,41
None, None, -1.404, None,2017-10-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.138,41
None, None, -0.993, None,2017-10-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.147,41
None, None, -0.346, None,2017-10-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.126,41
None, None, -0.066, None,2017-10-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.133,41
None, None, 0.496, None,2017-10-11 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.084,41
None, None, 1.076, None,2017-10-11 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.086,41
None, None, 2.331, None,2017-10-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.396,41
None, None, 3.375, None,2017-10-11 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.336,41
None, None, 3.552, None,2017-10-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.05,41
None, None, 3.151, None,2017-10-11 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.126,41
None, None, 2.936, None,2017-10-11 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.075,41
None, None, 1.947, None,2017-10-11 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.065,41
None, None, 1.245, None,2017-10-11 20:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.147,41
None, None, 0.384, None,2017-10-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.213,41
None, None, 0.927, None,2017-10-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.114,41
None, None, -0.094, None,2017-10-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.024,41
None, None, -0.253, None,2017-10-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.101,41
None, None, -0.15, None,2017-10-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.161,41
None, None, -0.675, None,2017-10-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.072,41
None, None, -0.993, None,2017-10-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.164,41
None, None, -1.34, None,2017-10-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.167,41
None, None, -1.687, None,2017-10-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.101,41
None, None, -1.949, None,2017-10-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.108,41
None, None, -2.548, None,2017-10-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.177,41
None, None, -2.848, None,2017-10-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.11,41
None, None, -2.547, None,2017-10-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.075,41
None, None, -2.295, None,2017-10-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.194,41
None, None, -0.627, None,2017-10-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.029,41
None, None, 1.001, None,2017-10-12 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.162,41
None, None, 2.186, None,2017-10-12 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.0,41
None, None, 2.269, None,2017-10-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.149,41
None, None, 2.513, None,2017-10-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.089,41
None, None, 2.196, None,2017-10-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.145,41
None, None, 1.581, None,2017-10-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.062,41
None, None, 0.711, None,2017-10-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.122,41
None, None, -0.15, None,2017-10-12 19:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.032,41
None, None, -0.646, None,2017-10-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.166,41
