pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,7.84,96.7, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 00:00:00, None,-0.546, None,41
None,7.85,96.8, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 01:00:00, None,-0.547, None,41
None,7.51,96.7, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 02:00:00, None,-0.575, None,41
None,7.41,96.9, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 03:00:00, None,-0.545, None,41
None,7.42,96.8, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 04:00:00, None,-0.556, None,41
None,7.03,96.7, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 05:00:00, None,-0.584, None,41
None,6.983,96.7, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-08 06:00:00, None,-0.564, None,41
None,7.03,96.9, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 07:00:00, None,-0.564, None,41
None,6.935,96.8, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-08 08:00:00, None,-0.554, None,41
None,7.52,97.1, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 09:00:00, None,-0.532, None,41
None,8.33,96.5, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 10:00:00, None,-0.524, None,41
None,9.13,91.1, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 11:00:00, None,-0.522, None,41
None,9.76,83.8, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 12:00:00, None,-0.591, None,41
None,10.31,79.7, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 13:00:00, None,-0.587, None,41
None,11.08,77.9, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 14:00:00, None,-0.658, None,41
None,9.63,89.4, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 15:00:00, None,-0.625, None,41
None,9.65,91.9, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 16:00:00, None,-0.63, None,41
None,10.0,90.3, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 17:00:00, None,-0.591, None,41
None,9.8,86.7, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 18:00:00, None,-0.662, None,41
None,8.55,93.2, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 19:00:00, None,-0.484, None,41
None,8.65,91.0, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 20:00:00, None,-0.339, None,41
None,8.51,92.7, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-08 21:00:00, None,-0.285, None,41
None,8.5,94.0, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 22:00:00, None,-0.245, None,41
None,8.85,91.6, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-08 23:00:00, None,-0.358, None,41
None,8.36,93.9, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-09 00:00:00, None,-0.34, None,41
None,10.39,80.8, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-09 01:00:00, None,-0.372, None,41
None,9.23,91.9, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 02:00:00, None,-0.233, None,41
None,9.04,93.4, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 03:00:00, None,-0.501, None,41
None,8.89,93.5, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 04:00:00, None,-0.467, None,41
None,8.75,94.5, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 05:00:00, None,-0.262, None,41
None,8.42,94.8, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 06:00:00, None,-0.569, None,41
None,8.27,95.8, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 07:00:00, None,-0.344, None,41
None,8.46,94.2, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 08:00:00, None,-0.374, None,41
None,8.52,95.6, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 09:00:00, None,-0.286, None,41
None,8.71,96.2, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 10:00:00, None,-0.287, None,41
None,8.89,96.1, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 11:00:00, None,-0.263, None,41
None,8.94,95.3, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 12:00:00, None,-0.275, None,41
None,8.55,95.0, None, None, None, None, None, None, None, 8.0, None, None, None,2017-10-09 13:00:00, None,-0.292, None,41
None,8.22,93.9, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-09 14:00:00, None,-0.378, None,41
None,7.6,94.4, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-09 15:00:00, None,-0.493, None,41
None,7.37,94.6, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-09 16:00:00, None,-0.546, None,41
None,7.03,94.9, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-09 17:00:00, None,-0.574, None,41
None,6.986,95.3, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-09 18:00:00, None,-0.565, None,41
None,6.89,95.6, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-09 19:00:00, None,-0.544, None,41
None,6.408,95.7, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-09 20:00:00, None,-0.563, None,41
None,5.829,96.1, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-09 21:00:00, None,-0.565, None,41
None,5.54,96.3, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-09 22:00:00, None,-0.566, None,41
None,5.443,96.4, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-09 23:00:00, None,-0.534, None,41
None,5.443,96.5, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 00:00:00, None,-0.535, None,41
None,5.25,96.3, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 01:00:00, None,-0.593, None,41
None,5.25,96.6, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 02:00:00, None,-0.504, None,41
None,5.154,96.6, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 03:00:00, None,-0.547, None,41
None,5.009,96.4, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-10 04:00:00, None,-0.542, None,41
None,4.816,95.9, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-10 05:00:00, None,-0.486, None,41
None,4.72,95.7, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-10 06:00:00, None,-0.403, None,41
None,4.623,95.3, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-10 07:00:00, None,-0.357, None,41
None,4.623,94.9, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-10 08:00:00, None,-0.357, None,41
None,4.864,96.0, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-10 09:00:00, None,-0.322, None,41
None,5.395,92.7, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-10 10:00:00, None,-0.297, None,41
None,5.636,90.1, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-10 11:00:00, None,-0.561, None,41
None,6.932,86.2, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 12:00:00, None,-0.491, None,41
None,8.36,83.4, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-10 13:00:00, None,-0.483, None,41
None,10.32,73.9, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-10 14:00:00, None,-0.74, None,41
None,9.2,80.4, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-10 15:00:00, None,-0.636, None,41
None,9.18,78.4, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-10 16:00:00, None,-0.637, None,41
None,8.45,88.5, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-10 17:00:00, None,-0.576, None,41
None,8.17,81.9, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 18:00:00, None,-0.497, None,41
None,7.01,90.7, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-10 19:00:00, None,-0.581, None,41
None,5.922,93.6, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 20:00:00, None,-0.639, None,41
None,5.54,94.3, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 21:00:00, None,-0.578, None,41
None,6.118,94.5, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 22:00:00, None,-0.393, None,41
None,5.974,93.8, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-10 23:00:00, None,-0.65, None,41
None,5.443,94.4, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-11 00:00:00, None,-0.569, None,41
None,5.395,93.8, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-11 01:00:00, None,-0.532, None,41
None,5.106,93.0, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-11 02:00:00, None,-0.665, None,41
None,4.093,94.7, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-11 03:00:00, None,-0.639, None,41
None,3.381,95.3, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-11 04:00:00, None,-0.617, None,41
None,3.433,95.9, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-11 05:00:00, None,-0.602, None,41
None,3.044,96.2, None, None, None, None, None, None, None, 2.0, None, None, None,2017-10-11 06:00:00, None,-0.602, None,41
None,2.37,96.7, None, None, None, None, None, None, None, 2.0, None, None, None,2017-10-11 07:00:00, None,-0.57, None,41
None,2.758,96.8, None, None, None, None, None, None, None, 2.0, None, None, None,2017-10-11 08:00:00, None,-0.657, None,41
None,3.479,97.0, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-11 09:00:00, None,-0.541, None,41
None,3.855,97.2, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-11 10:00:00, None,-0.523, None,41
None,5.25,96.7, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-11 11:00:00, None,-0.563, None,41
None,5.289,92.8, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-11 12:00:00, None,-0.554, None,41
None,8.6,78.3, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-11 13:00:00, None,-0.805, None,41
None,8.02,77.7, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-11 14:00:00, None,-0.935, None,41
None,7.75,81.2, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-11 15:00:00, None,-0.629, None,41
None,8.31,85.7, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-11 16:00:00, None,-0.636, None,41
None,8.21,87.0, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-11 17:00:00, None,-0.626, None,41
None,7.73,90.9, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-11 18:00:00, None,-0.624, None,41
None,6.623,92.1, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-11 19:00:00, None,-0.589, None,41
None,6.599,93.8, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-11 20:00:00, None,-0.582, None,41
None,6.504,94.5, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-11 21:00:00, None,-0.565, None,41
None,6.311,94.9, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-11 22:00:00, None,-0.622, None,41
None,6.215,95.1, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-11 23:00:00, None,-0.611, None,41
None,6.167,95.8, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 00:00:00, None,-0.59, None,41
None,5.829,95.8, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 01:00:00, None,-0.595, None,41
None,5.877,96.1, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 02:00:00, None,-0.628, None,41
None,5.781,96.0, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 03:00:00, None,-0.596, None,41
None,6.118,96.2, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 04:00:00, None,-0.579, None,41
None,5.974,96.2, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 05:00:00, None,-0.559, None,41
None,5.829,96.6, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 06:00:00, None,-0.519, None,41
None,5.974,96.7, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 07:00:00, None,-0.558, None,41
None,6.022,96.8, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 08:00:00, None,-0.559, None,41
None,6.311,96.9, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 09:00:00, None,-0.511, None,41
None,6.938,96.5, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 10:00:00, None,-0.452, None,41
None,7.66,93.0, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-12 11:00:00, None,-0.533, None,41
None,8.55,83.4, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 12:00:00, None,-0.478, None,41
None,8.41,83.4, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 13:00:00, None,-0.55, None,41
None,7.78,90.2, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 14:00:00, None,-0.575, None,41
None,8.21,86.6, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 15:00:00, None,-0.526, None,41
None,8.21,84.6, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 16:00:00, None,-0.625, None,41
None,8.02,90.2, None, None, None, None, None, None, None, 7.0, None, None, None,2017-10-12 17:00:00, None,-0.583, None,41
None,7.83,90.6, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-12 18:00:00, None,-0.646, None,41
None,6.696,90.5, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 19:00:00, None,-0.595, None,41
None,6.118,93.9, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 20:00:00, None,-0.58, None,41
None,5.54,94.5, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 21:00:00, None,-0.557, None,41
None,5.395,95.1, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 22:00:00, None,-0.542, None,41
None,5.298,95.3, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-12 23:00:00, None,-0.526, None,41
None,4.575,95.6, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-13 00:00:00, None,-0.557, None,41
None,4.816,95.5, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-13 01:00:00, None,-0.574, None,41
None,3.852,95.8, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-13 02:00:00, None,-0.584, None,41
None,3.623,96.4, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-13 03:00:00, None,-0.542, None,41
None,3.28,96.8, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-13 04:00:00, None,-0.567, None,41
None,3.087,96.6, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-13 05:00:00, None,-0.615, None,41
None,2.612,97.1, None, None, None, None, None, None, None, 2.0, None, None, None,2017-10-13 06:00:00, None,-0.548, None,41
None,1.99,97.2, None, None, None, None, None, None, None, 2.0, None, None, None,2017-10-13 07:00:00, None,-0.577, None,41
None,1.513,97.3, None, None, None, None, None, None, None, 1.0, None, None, None,2017-10-13 08:00:00, None,-0.594, None,41
None,1.561,97.8, None, None, None, None, None, None, None, 1.0, None, None, None,2017-10-13 09:00:00, None,-0.484, None,41
None,1.754,97.5, None, None, None, None, None, None, None, 1.0, None, None, None,2017-10-13 10:00:00, None,-0.488, None,41
None,2.51,97.4, None, None, None, None, None, None, None, 2.0, None, None, None,2017-10-13 11:00:00, None,-0.475, None,41
None,4.093,90.8, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-13 12:00:00, None,-0.524, None,41
None,6.733,82.1, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-13 13:00:00, None,-0.448, None,41
None,7.37,77.4, None, None, None, None, None, None, None, 4.0, None, None, None,2017-10-13 14:00:00, None,-0.421, None,41
None,8.04,72.5, None, None, None, None, None, None, None, 3.0, None, None, None,2017-10-13 15:00:00, None,-0.071, None,41
None,8.6,80.4, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-13 16:00:00, None,-0.17, None,41
None,8.02,79.0, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-13 17:00:00, None,0.004, None,41
None,7.1,90.7, None, None, None, None, None, None, None, 6.0, None, None, None,2017-10-13 18:00:00, None,-0.075, None,41
None,6.339,91.7, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-13 19:00:00, None,-0.021, None,41
None,5.97,92.7, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-13 20:00:00, None,-0.043, None,41
None,6.022,92.9, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-13 21:00:00, None,-0.054, None,41
None,6.022,93.5, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-13 22:00:00, None,-0.054, None,41
None,5.925,93.6, None, None, None, None, None, None, None, 5.0, None, None, None,2017-10-13 23:00:00, None,-0.023, None,41
