time,tasmin,tasmax,pcp,week_of_year
2016-04-15, -1.3, 6.0,2.0,16
2016-04-16, 0.1, 6.4,11.9,16
2016-04-17, 1.3, 12.8,5.6,16
2016-04-18, 2.4, 14.0,1.2,16
2016-04-19, -1.6, 10.7,0.1,16
2016-04-20, -1.0, 15.5,0.1,16
2016-04-21, 2.1, 8.1,0.7,16
