wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
162.0, None, None,0.0, None,1.9, None,16.3, None, None, None,27.0,2021-07-23 00:00:00,30,,,,,,
130.0, None, None,0.0, None,3.9, None,16.1, None, None, None,28.0,2021-07-23 01:00:00,30,,,,,,
160.0, None, None,0.0, None,5.0, None,16.1, None, None, None,29.0,2021-07-23 02:00:00,30,,,,,,
137.0, None, None,0.0, None,5.1, None,16.1, None, None, None,32.0,2021-07-23 03:00:00,30,,,,,,
236.0, None, None,0.0, None,4.5, None,16.9, None, None, None,31.0,2021-07-23 04:00:00,30,,,,,,
72.0, None, None,0.0, None,4.9, None,17.6, None, None, None,32.0,2021-07-23 05:00:00,30,,,,,,
85.0, None, None,0.0, None,6.3, None,19.0, None, None, None,32.0,2021-07-23 06:00:00,30,,,,,,
92.0, None, None,0.0, None,7.9, None,19.9, None, None, None,31.0,2021-07-23 07:00:00,30,,,,,,
95.0, None, None,0.0, None,13.2, None,23.8, None, None, None,26.0,2021-07-23 08:00:00,30,,,,,,
78.0, None, None,0.0, None,9.3, None,25.1, None, None, None,24.0,2021-07-23 09:00:00,30,,,,,,
68.0, None, None,0.0, None,8.9, None,25.7, None, None, None,23.0,2021-07-23 10:00:00,30,,,,,,
5.0, None, None,0.0, None,8.8, None,25.9, None, None, None,23.0,2021-07-23 11:00:00,30,,,,,,
34.0, None, None,0.0, None,6.5, None,27.5, None, None, None,23.0,2021-07-23 12:00:00,30,,,,,,
14.0, None, None,0.0, None,9.9, None,26.3, None, None, None,24.0,2021-07-23 13:00:00,30,,,,,,
285.0, None, None,0.0, None,5.2, None,26.9, None, None, None,23.0,2021-07-23 14:00:00,30,,,,,,
92.0, None, None,0.0, None,10.4, None,29.3, None, None, None,18.0,2021-07-23 15:00:00,30,,,,,,
101.0, None, None,0.0, None,15.6, None,28.4, None, None, None,20.0,2021-07-23 16:00:00,30,,,,,,
95.0, None, None,0.0, None,12.4, None,26.6, None, None, None,21.0,2021-07-23 17:00:00,30,,,,,,
59.0, None, None,0.0, None,4.7, None,24.5, None, None, None,25.0,2021-07-23 18:00:00,30,,,,,,
68.0, None, None,0.0, None,2.1, None,22.9, None, None, None,30.0,2021-07-23 19:00:00,30,,,,,,
197.0, None, None,0.0, None,5.2, None,22.4, None, None, None,31.0,2021-07-23 20:00:00,30,,,,,,
96.0, None, None,0.0, None,1.7, None,20.9, None, None, None,35.0,2021-07-23 21:00:00,30,,,,,,
266.0, None, None,0.0, None,3.9, None,20.7, None, None, None,36.0,2021-07-23 22:00:00,30,,,,,,
238.0, None, None,0.0, None,6.1, None,20.3, None, None, None,36.0,2021-07-23 23:00:00,30,,,,,,
258.0, None, None,0.0, None,7.5, None,19.6, None, None, None,39.0,2021-07-24 00:00:00,30,,,,,,
305.0, None, None,0.0, None,3.1, None,18.4, None, None, None,46.0,2021-07-24 01:00:00,30,,,,,,
250.0, None, None,0.0, None,1.0, None,17.7, None, None, None,47.0,2021-07-24 02:00:00,30,,,,,,
263.0, None, None,0.0, None,2.9, None,17.4, None, None, None,47.0,2021-07-24 03:00:00,30,,,,,,
261.0, None, None,0.0, None,5.9, None,17.7, None, None, None,45.0,2021-07-24 04:00:00,30,,,,,,
312.0, None, None,0.0, None,5.7, None,19.0, None, None, None,43.0,2021-07-24 05:00:00,30,,,,,,
343.0, None, None,0.0, None,3.2, None,22.0, None, None, None,36.0,2021-07-24 06:00:00,30,,,,,,
336.0, None, None,0.0, None,9.0, None,22.4, None, None, None,36.0,2021-07-24 07:00:00,30,,,,,,
334.0, None, None,0.0, None,9.3, None,24.3, None, None, None,31.0,2021-07-24 08:00:00,30,,,,,,
327.0, None, None,0.0, None,9.1, None,25.5, None, None, None,30.0,2021-07-24 09:00:00,30,,,,,,
356.0, None, None,0.0, None,11.3, None,26.6, None, None, None,27.0,2021-07-24 10:00:00,30,,,,,,
324.0, None, None,0.0, None,10.7, None,28.0, None, None, None,27.0,2021-07-24 11:00:00,30,,,,,,
346.0, None, None,0.0, None,8.2, None,29.6, None, None, None,25.0,2021-07-24 12:00:00,30,,,,,,
7.0, None, None,0.0, None,9.3, None,30.3, None, None, None,22.0,2021-07-24 13:00:00,30,,,,,,
70.0, None, None,0.0, None,4.5, None,31.7, None, None, None,21.0,2021-07-24 14:00:00,30,,,,,,
23.0, None, None,0.0, None,4.2, None,31.2, None, None, None,22.0,2021-07-24 15:00:00,30,,,,,,
356.0, 21.0, 4.5,0.0, 6.7,4.3, 31.7,31.9, 70.0, 0.0, 0.0,21.0,2021-07-24 16:00:00,30,,,,,,
100.0, 22.0, 4.2,0.0, 7.0,5.1, 31.2,29.5, 23.0, 0.0, 0.0,23.0,2021-07-24 17:00:00,30,,,,,,
71.0, 21.0, 4.3,0.0, 6.9,4.1, 31.9,28.5, 356.0, 0.0, 0.0,23.0,2021-07-24 18:00:00,30,,,,,,
131.0, None, None,0.0, None,2.8, None,26.7, None, None, None,27.0,2021-07-24 19:00:00,30,,,,,,
128.0, None, None,0.0, None,3.2, None,25.6, None, None, None,30.0,2021-07-24 20:00:00,30,,,,,,
185.0, None, None,0.0, None,1.9, None,23.5, None, None, None,33.0,2021-07-24 21:00:00,30,,,,,,
236.0, None, None,0.0, None,5.6, None,24.0, None, None, None,34.0,2021-07-24 22:00:00,30,,,,,,
158.0, None, None,0.0, None,3.6, None,22.4, None, None, None,37.0,2021-07-24 23:00:00,30,,,,,,
233.0, None, None,0.0, None,0.2, None,21.8, None, None, None,40.0,2021-07-25 00:00:00,30,,,,,,
202.0, None, None,0.0, None,1.3, None,21.9, None, None, None,41.0,2021-07-25 01:00:00,30,,,,,,
265.0, None, None,0.0, None,6.3, None,20.9, None, None, None,44.0,2021-07-25 02:00:00,30,,,,,,
284.0, None, None,0.0, None,5.8, None,20.7, None, None, None,45.0,2021-07-25 03:00:00,30,,,,,,
207.0, None, None,0.0, None,0.2, None,20.6, None, None, None,45.0,2021-07-25 04:00:00,30,,,,,,
309.0, None, None,0.0, None,2.5, None,22.0, None, None, None,42.0,2021-07-25 05:00:00,30,,,,,,
