pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, 8.99, 96.6, 13.9, 1.9, 22.11, 0.311, 65.66, 9.0, 0.3, 9.0, 8.7, 1019.7, 0.0, 9.0, 926.0, 66.0, 0.0, 97.0,2020-10-07 00:00:00, -6999.0, 926.0,41
0.0, 8.78, 96.9, 13.9, 3.5, 49.47, 0.545, 44.43, 9.0, 0.5, 8.8, 8.7, 1020.6, 0.0, 9.0, 927.0, 44.0, 0.0, 97.0,2020-10-07 01:00:00, -6999.0, 927.0,41
0.0, 8.79, 96.7, 13.9, 2.2, 49.25, 0.3, 39.29, 8.0, 0.3, 8.8, 8.7, 1020.4, 0.0, 8.0, 927.0, 39.0, 0.0, 97.0,2020-10-07 02:00:00, -6999.0, 927.0,41
0.0, 8.67, 96.7, 13.9, 5.8, 41.28, 0.436, 61.58, 8.0, 0.4, 8.7, 8.7, 1019.3, 0.0, 8.0, 926.0, 62.0, 0.0, 97.0,2020-10-07 03:00:00, -6999.0, 926.0,41
0.0, 8.54, 96.9, 13.9, 2.5, 34.31, 0.567, 64.62, 8.0, 0.6, 8.5, 8.5, 1019.3, 0.0, 8.0, 926.0, 65.0, 0.0, 97.0,2020-10-07 04:00:00, -6999.0, 926.0,41
0.0, 8.66, 96.9, 13.9, 5.7, 18.62, 0.964, 79.81, 8.0, 1.0, 8.7, 8.4, 1019.3, 0.0, 8.0, 926.0, 80.0, 0.0, 97.0,2020-10-07 05:00:00, -6999.0, 926.0,41
0.0, 8.49, 96.9, 13.9, 4.2, 30.89, 0.919, 62.4, 8.0, 0.9, 8.5, 8.4, 1019.5, 0.0, 8.0, 926.0, 62.0, 0.0, 97.0,2020-10-07 06:00:00, -6999.0, 926.0,41
0.0, 8.49, 96.8, 8.6, 2.4, 18.91, 0.665, 60.24, 8.0, 0.7, 8.5, 8.4, 1019.6, 0.0, 8.0, 926.0, 60.0, 0.0, 97.0,2020-10-07 07:00:00, -6999.0, 926.0,41
0.0, 8.62, 96.6, 8.7, 2.1, 36.18, 0.486, 54.39, 8.0, 0.5, 8.6, 8.4, 1019.7, 0.0, 8.0, 926.0, 54.0, 0.0, 97.0,2020-10-07 08:00:00, -6999.0, 926.0,41
0.2, 9.56, 96.8, 9.5, 1.8, 38.32, 0.336, 50.92, 9.0, 0.3, 9.6, 8.4, 1019.7, 0.2, 9.0, 926.0, 51.0, 0.0, 97.0,2020-10-07 09:00:00, -6999.0, 926.0,41
0.2, 10.75, 90.6, 10.8, 6.7, 67.08, 1.408, 153.1, 9.0, 1.4, 10.8, 8.4, 1019.7, 0.0, 9.0, 926.0, 153.0, 0.0, 91.0,2020-10-07 10:00:00, -6999.0, 926.0,41
0.2, 12.3, 82.5, 12.3, 10.8, 60.06, 1.987, 163.8, 9.0, 2.0, 12.3, 8.4, 1019.6, 0.0, 9.0, 926.0, 164.0, 0.0, 83.0,2020-10-07 11:00:00, -6999.0, 926.0,41
0.2, 13.8, 73.68, 14.7, 15.7, 27.28, 6.094, 297.1, 9.0, 6.1, 13.8, 8.4, 1018.3, 0.0, 9.0, 925.0, 297.0, 0.0, 74.0,2020-10-07 12:00:00, -6999.0, 925.0,41
0.2, 16.38, 60.04, 16.4, 13.5, 19.51, 7.358, 307.0, 8.0, 7.4, 16.4, 8.4, 1015.9, 0.0, 8.0, 923.0, 307.0, 0.0, 60.0,2020-10-07 13:00:00, -6999.0, 923.0,41
0.2, 17.24, 55.99, 17.6, 15.6, 22.35, 7.552, 306.5, 8.0, 7.6, 17.2, 8.4, 1015.8, 0.0, 8.0, 923.0, 307.0, 0.0, 56.0,2020-10-07 14:00:00, -6999.0, 923.0,41
0.2, 17.2, 58.54, 18.2, 16.3, 19.86, 9.0, 306.6, 9.0, 9.0, 17.2, 8.4, 1014.7, 0.0, 9.0, 922.0, 307.0, 0.0, 59.0,2020-10-07 15:00:00, -6999.0, 922.0,41
0.2, 17.03, 60.66, 18.3, 20.7, 19.95, 10.13, 307.7, 10.0, 10.1, 17.0, 8.4, 1013.6, 0.0, 10.0, 921.0, 308.0, 0.0, 61.0,2020-10-07 16:00:00, -6999.0, 921.0,41
0.2, 15.64, 66.55, 18.3, 21.2, 13.66, 12.09, 313.4, 9.0, 12.1, 15.6, 8.4, 1013.8, 0.0, 9.0, 921.0, 313.0, 0.0, 67.0,2020-10-07 17:00:00, -6999.0, 921.0,41
0.2, 14.31, 73.83, 18.3, 16.5, 15.04, 8.16, 311.1, 10.0, 8.2, 14.3, 8.4, 1013.9, 0.0, 10.0, 921.0, 311.0, 0.0, 74.0,2020-10-07 18:00:00, -6999.0, 921.0,41
0.2, 13.35, 78.41, 14.4, 11.6, 43.93, 2.624, 339.8, 10.0, 2.6, 13.4, 13.2, 1012.9, 0.0, 10.0, 920.0, 340.0, 0.0, 78.0,2020-10-07 19:00:00, -6999.0, 920.0,41
0.2, 12.4, 81.4, 14.4, 9.8, 57.09, 2.131, 347.7, 9.0, 2.1, 12.4, 12.5, 1013.0, 0.0, 9.0, 920.0, 348.0, 0.0, 81.0,2020-10-07 20:00:00, -6999.0, 920.0,41
0.2, 11.93, 88.8, 14.4, 9.7, 64.71, 2.556, 349.5, 10.0, 2.6, 11.9, 11.9, 1011.8, 0.1, 10.0, 919.0, 350.0, 0.0, 89.0,2020-10-07 21:00:00, -6999.0, 919.0,41
0.2, 11.3, 93.8, 14.4, 6.1, 58.35, 1.229, 21.43, 10.0, 1.2, 11.3, 11.0, 1011.8, 0.0, 10.0, 919.0, 21.0, 0.0, 94.0,2020-10-07 22:00:00, -6999.0, 919.0,41
0.5, 10.83, 95.6, 14.4, 7.3, 65.65, 1.553, 19.71, 10.0, 1.6, 10.8, 10.5, 1011.7, 0.3, 10.0, 919.0, 20.0, 0.0, 96.0,2020-10-07 23:00:00, -6999.0, 919.0,41
1.0, 10.5, 96.6, 14.4, 9.0, 65.16, 2.335, 336.5, 10.0, 2.3, 10.5, 10.4, 1010.5, 0.5, 10.0, 918.0, 337.0, 0.0, 97.0,2020-10-08 00:00:00, -6999.0, 918.0,41
1.0, 10.04, 97.2, 14.4, 9.2, 67.4, 1.967, 27.49, 10.0, 2.0, 10.0, 10.0, 1009.2, 0.0, 10.0, 917.0, 27.0, 0.0, 97.0,2020-10-08 01:00:00, -6999.0, 917.0,41
1.0, 10.0, 97.4, 14.4, 7.6, 79.07, 1.74, 51.54, 10.0, 1.7, 10.0, 9.9, 1009.1, 0.1, 10.0, 917.0, 52.0, 0.0, 97.0,2020-10-08 02:00:00, -6999.0, 917.0,41
1.0, 9.62, 97.4, 14.4, 7.1, 58.2, 1.659, 109.4, 9.0, 1.7, 9.6, 9.6, 1009.1, 0.1, 9.0, 917.0, 109.0, 0.0, 97.0,2020-10-08 03:00:00, -6999.0, 917.0,41
1.0, 9.29, 97.3, 14.4, 5.1, 62.2, 1.72, 88.5, 9.0, 1.7, 9.3, 9.3, 1008.1, 0.0, 9.0, 916.0, 89.0, 0.0, 97.0,2020-10-08 04:00:00, -6999.0, 916.0,41
1.0, 9.56, 97.6, 14.4, 9.9, 61.55, 2.309, 345.7, 9.0, 2.3, 9.6, 9.2, 1008.2, 0.0, 9.0, 916.0, 346.0, 0.0, 98.0,2020-10-08 05:00:00, -6999.0, 916.0,41
1.0, 9.58, 97.7, 14.4, 7.8, 71.14, 1.623, 322.4, 9.0, 1.6, 9.6, 9.2, 1007.2, 0.0, 9.0, 915.0, 322.0, 0.0, 98.0,2020-10-08 06:00:00, -6999.0, 915.0,41
1.0, 9.42, 97.8, 9.7, 4.4, 62.24, 1.291, 75.71, 9.0, 1.3, 9.4, 9.4, 1007.3, 0.0, 9.0, 915.0, 76.0, 0.0, 98.0,2020-10-08 07:00:00, -6999.0, 915.0,41
1.0, 9.8, 97.9, 9.8, 6.4, 68.94, 1.49, 45.89, 10.0, 1.5, 9.8, 9.4, 1007.4, 0.0, 10.0, 915.0, 46.0, 0.0, 98.0,2020-10-08 08:00:00, -6999.0, 915.0,41
