RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
41.52, None, None, None,3.316,206.1, None, None,-17.0, None, None, None, None, None, None, None, None,-7.56, None, None, None, None,40.77, None, None, None, None,2018-03-26 00:00:00, None,13
41.62, None, None, None,4.048,139.5, None, None,-17.0, None, None, None, None, None, None, None, None,-7.68, None, None, None, None,38.12, None, None, None, None,2018-03-26 01:00:00, None,13
43.78, None, None, None,4.605,150.2, None, None,-17.0, None, None, None, None, None, None, None, None,-7.76, None, None, None, None,30.7, None, None, None, None,2018-03-26 02:00:00, None,13
45.38, None, None, None,4.744,184.0, None, None,-17.0, None, None, None, None, None, None, None, None,-7.89, None, None, None, None,31.24, None, None, None, None,2018-03-26 03:00:00, None,13
45.77, None, None, None,7.71,124.7, None, None,-17.0, None, None, None, None, None, None, None, None,-8.06, None, None, None, None,22.58, None, None, None, None,2018-03-26 04:00:00, None,13
45.81, None, None, None,9.12,129.6, None, None,-17.0, None, None, None, None, None, None, None, None,-8.06, None, None, None, None,17.82, None, None, None, None,2018-03-26 05:00:00, None,13
45.7, None, None, None,7.28,129.6, None, None,-17.0, None, None, None, None, None, None, None, None,-8.08, None, None, None, None,17.58, None, None, None, None,2018-03-26 06:00:00, None,13
45.61, None, None, None,5.647,129.5, None, None,-17.0, None, None, None, None, None, None, None, None,-8.0, None, None, None, None,20.34, None, None, None, None,2018-03-26 07:00:00, None,13
45.16, None, None, None,5.547,131.6, None, None,-16.0, None, None, None, None, None, None, None, None,-7.64, None, None, None, None,19.61, None, None, None, None,2018-03-26 08:00:00, None,13
45.66, None, None, None,4.302,128.0, None, None,-16.0, None, None, None, None, None, None, None, None,-6.984, None, None, None, None,28.82, None, None, None, None,2018-03-26 09:00:00, None,13
43.75, None, None, None,0.516,112.2, None, None,-16.0, None, None, None, None, None, None, None, None,-6.345, None, None, None, None,20.79, None, None, None, None,2018-03-26 10:00:00, None,13
33.94, None, None, None,0.05,134.6, None, None,-17.0, None, None, None, None, None, None, None, None,-5.314, None, None, None, None,13.47, None, None, None, None,2018-03-26 11:00:00, None,13
25.3, None, None, None,0.0,171.8, None, None,-19.0, None, None, None, None, None, None, None, None,-3.208, None, None, None, None,36.57, None, None, None, None,2018-03-26 12:00:00, None,13
22.13, None, None, None,0.0,198.1, None, None,-19.0, None, None, None, None, None, None, None, None,-2.08, None, None, None, None,31.13, None, None, None, None,2018-03-26 13:00:00, None,13
22.91, None, None, None,0.0,198.7, None, None,-19.0, None, None, None, None, None, None, None, None,-2.642, None, None, None, None,42.11, None, None, None, None,2018-03-26 14:00:00, None,13
