pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,3.484,90.7, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-26 00:00:00, None,-0.547, None,13
None,3.291,91.6, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-26 01:00:00, None,-0.555, None,13
None,3.193,92.7, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-26 02:00:00, None,-0.442, None,13
None,3.291,92.3, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-26 03:00:00, None,-0.665, None,13
None,3.339,92.0, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-26 04:00:00, None,-0.6, None,13
None,3.137,93.3, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-26 05:00:00, None,-0.658, None,13
None,3.141,93.8, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-26 06:00:00, None,-0.65, None,13
None,3.245,94.9, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-26 07:00:00, None,-0.553, None,13
None,3.24,95.3, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-26 08:00:00, None,-0.55, None,13
None,4.005,95.7, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-26 09:00:00, None,-0.489, None,13
None,4.913,95.7, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 10:00:00, None,-0.524, None,13
None,5.829,89.5, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 11:00:00, None,-0.523, None,13
None,6.165,84.4, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 12:00:00, None,-0.559, None,13
None,6.451,84.4, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 13:00:00, None,-0.547, None,13
None,6.114,87.9, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 14:00:00, None,-0.492, None,13
None,5.877,88.3, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 15:00:00, None,-0.538, None,13
None,6.118,87.4, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 16:00:00, None,-0.488, None,13
None,5.974,88.9, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 17:00:00, None,-0.544, None,13
None,5.781,89.7, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 18:00:00, None,-0.506, None,13
None,5.395,93.0, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 19:00:00, None,-0.478, None,13
None,5.009,94.5, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 20:00:00, None,-0.542, None,13
None,4.527,94.7, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 21:00:00, None,-0.641, None,13
None,4.334,95.7, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 22:00:00, None,-0.529, None,13
None,4.334,96.0, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-26 23:00:00, None,-0.592, None,13
None,4.382,96.2, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-27 00:00:00, None,-0.509, None,13
None,4.094,96.3, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-27 01:00:00, None,-0.441, None,13
None,4.238,96.3, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-27 02:00:00, None,-0.293, None,13
None,3.811,95.2, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-27 03:00:00, None,-0.265, None,13
None,3.856,95.7, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-27 04:00:00, None,-0.434, None,13
None,3.903,96.4, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-27 05:00:00, None,-0.472, None,13
None,4.391,94.9, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-27 06:00:00, None,-0.542, None,13
None,3.665,95.5, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-27 07:00:00, None,-0.545, None,13
None,3.999,95.9, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-27 08:00:00, None,-0.524, None,13
None,5.395,95.1, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-27 09:00:00, None,-0.514, None,13
None,6.408,91.0, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-27 10:00:00, None,-0.54, None,13
None,6.89,87.4, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-27 11:00:00, None,-0.554, None,13
None,7.8,83.6, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-27 12:00:00, None,-0.501, None,13
None,8.79,70.8, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-27 14:00:00, None,-0.555, None,13
None,8.21,73.5, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-27 15:00:00, None,-0.564, None,13
None,7.97,73.1, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-27 16:00:00, None,-0.564, None,13
None,8.79,65.51, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-27 17:00:00, None,-0.58, None,13
None,8.5,63.62, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-27 18:00:00, None,-0.588, None,13
None,8.12,59.45, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-27 19:00:00, None,-0.622, None,13
None,7.56,59.12, None, None, None, None, None, None, None, 0.0, None, None, None,2018-03-27 20:00:00, None,-0.71, None,13
None,7.03,66.88, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-27 21:00:00, None,-0.678, None,13
None,6.456,72.9, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-27 22:00:00, None,-0.65, None,13
None,7.08,63.64, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-27 23:00:00, None,-0.691, None,13
None,6.408,70.7, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-28 00:00:00, None,-0.852, None,13
None,5.491,76.6, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 01:00:00, None,-0.486, None,13
None,4.527,84.3, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 02:00:00, None,-0.622, None,13
None,4.43,84.1, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 03:00:00, None,-0.45, None,13
None,3.613,88.8, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 04:00:00, None,-0.588, None,13
None,3.183,90.1, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 05:00:00, None,-0.565, None,13
None,3.279,90.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 06:00:00, None,-0.636, None,13
None,3.24,90.5, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 07:00:00, None,-0.601, None,13
None,3.665,88.7, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 08:00:00, None,-0.653, None,13
None,4.192,88.9, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-28 09:00:00, None,-0.556, None,13
None,5.395,84.4, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-28 10:00:00, None,-0.555, None,13
None,5.974,80.6, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-28 11:00:00, None,-0.558, None,13
None,6.872,70.0, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 12:00:00, None,-0.483, None,13
None,7.1,70.1, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 13:00:00, None,-0.428, None,13
None,7.63,68.88, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 14:00:00, None,-0.608, None,13
None,7.73,67.8, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 15:00:00, None,-0.522, None,13
None,8.17,64.9, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 16:00:00, None,-0.508, None,13
None,8.5,63.35, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 17:00:00, None,-0.613, None,13
None,8.74,61.6, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 18:00:00, None,-0.549, None,13
None,7.92,69.76, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-28 19:00:00, None,-0.65, None,13
None,5.956,81.2, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-28 20:00:00, None,-0.678, None,13
None,5.346,82.3, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-28 21:00:00, None,-0.639, None,13
None,4.671,86.4, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-28 22:00:00, None,-0.569, None,13
None,5.443,80.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-28 23:00:00, None,-0.628, None,13
None,4.913,85.4, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-29 00:00:00, None,-0.632, None,13
None,4.671,89.7, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-29 01:00:00, None,-0.624, None,13
None,4.527,91.4, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-29 02:00:00, None,-0.639, None,13
None,4.334,93.0, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-29 03:00:00, None,-0.597, None,13
None,3.852,94.1, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-29 04:00:00, None,-0.593, None,13
None,3.755,94.7, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-29 05:00:00, None,-0.579, None,13
None,3.755,95.3, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-29 06:00:00, None,-0.471, None,13
None,2.694,95.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-29 07:00:00, None,-0.443, None,13
None,2.12,95.8, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-29 08:00:00, None,-0.497, None,13
None,1.894,96.1, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-29 09:00:00, None,-0.443, None,13
None,2.236,96.0, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-29 10:00:00, None,-0.551, None,13
None,2.761,96.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-29 11:00:00, None,-0.482, None,13
None,3.13,96.3, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-29 12:00:00, None,-0.425, None,13
None,4.141,95.9, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-29 13:00:00, None,-0.487, None,13
None,4.864,95.1, None, None, None, None, None, None, None, 4.0, None, None, None,2018-03-29 14:00:00, None,-0.461, None,13
None,5.584,94.9, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-29 15:00:00, None,-0.502, None,13
None,7.55,92.1, None, None, None, None, None, None, None, 6.0, None, None, None,2018-03-29 16:00:00, None,-0.443, None,13
None,8.02,82.6, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-29 17:00:00, None,-0.54, None,13
None,7.83,82.6, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-29 18:00:00, None,-0.521, None,13
None,7.59,86.0, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-29 19:00:00, None,-0.591, None,13
None,7.12,86.6, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-29 20:00:00, None,-0.585, None,13
None,6.456,91.6, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-29 21:00:00, None,-0.553, None,13
None,6.118,93.5, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-29 22:00:00, None,-0.479, None,13
None,6.215,93.2, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-29 23:00:00, None,-0.5, None,13
None,6.118,93.4, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-30 00:00:00, None,-0.47, None,13
None,6.07,93.6, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-30 01:00:00, None,-0.54, None,13
None,6.263,93.6, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-30 02:00:00, None,-0.512, None,13
None,6.504,89.3, None, None, None, None, None, None, None, 5.0, None, None, None,2018-03-30 03:00:00, None,-0.564, None,13
None,6.89,74.4, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-30 04:00:00, None,-0.635, None,13
None,6.167,74.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-30 05:00:00, None,-0.598, None,13
None,6.263,69.24, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-30 06:00:00, None,-0.598, None,13
None,5.781,68.77, None, None, None, None, None, None, None, 0.0, None, None, None,2018-03-30 07:00:00, None,-0.496, None,13
None,5.395,74.4, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-30 08:00:00, None,-0.57, None,13
None,5.877,73.6, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-30 09:00:00, None,-0.639, None,13
None,6.167,73.0, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-30 10:00:00, None,-0.59, None,13
None,6.832,67.14, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-30 11:00:00, None,-0.601, None,13
None,7.83,64.9, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-30 12:00:00, None,-0.499, None,13
None,8.34,59.09, None, None, None, None, None, None, None, 1.0, None, None, None,2018-03-30 13:00:00, None,-0.541, None,13
None,8.76,53.97, None, None, None, None, None, None, None, 0.0, None, None, None,2018-03-30 14:00:00, None,-0.615, None,13
None,8.68,54.72, None, None, None, None, None, None, None, 0.0, None, None, None,2018-03-30 15:00:00, None,-0.571, None,13
None,8.79,52.57, None, None, None, None, None, None, None, 0.0, None, None, None,2018-03-30 16:00:00, None,-0.607, None,13
None,9.37,52.3, None, None, None, None, None, None, None, 0.0, None, None, None,2018-03-30 17:00:00, None,-0.584, None,13
None,7.54,68.27, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-30 18:00:00, None,-0.593, None,13
None,7.39,73.1, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-30 19:00:00, None,-0.598, None,13
None,6.352,71.9, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-30 20:00:00, None,-0.725, None,13
None,6.118,62.23, None, None, None, None, None, None, None, -1.0, None, None, None,2018-03-30 21:00:00, None,-0.77, None,13
None,5.298,63.78, None, None, None, None, None, None, None, -1.0, None, None, None,2018-03-30 22:00:00, None,-0.623, None,13
None,4.575,62.63, None, None, None, None, None, None, None, -2.0, None, None, None,2018-03-30 23:00:00, None,-0.793, None,13
None,4.334,58.52, None, None, None, None, None, None, None, -3.0, None, None, None,2018-03-31 00:00:00, None,-0.661, None,13
None,3.859,57.92, None, None, None, None, None, None, None, -4.0, None, None, None,2018-03-31 01:00:00, None,-0.718, None,13
None,3.671,50.91, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 02:00:00, None,-0.73, None,13
None,3.243,47.41, None, None, None, None, None, None, None, -7.0, None, None, None,2018-03-31 03:00:00, None,-0.684, None,13
None,2.91,49.37, None, None, None, None, None, None, None, -7.0, None, None, None,2018-03-31 04:00:00, None,-0.688, None,13
None,2.526,52.07, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 05:00:00, None,-0.71, None,13
None,2.526,51.66, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 06:00:00, None,-0.719, None,13
None,2.14,53.75, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 07:00:00, None,-0.653, None,13
None,2.189,51.86, None, None, None, None, None, None, None, -7.0, None, None, None,2018-03-31 08:00:00, None,-0.652, None,13
None,3.628,45.79, None, None, None, None, None, None, None, -7.0, None, None, None,2018-03-31 09:00:00, None,-0.666, None,13
None,4.334,44.97, None, None, None, None, None, None, None, -7.0, None, None, None,2018-03-31 10:00:00, None,-0.621, None,13
None,5.766,41.72, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 11:00:00, None,-0.609, None,13
None,6.864,37.14, None, None, None, None, None, None, None, -7.0, None, None, None,2018-03-31 12:00:00, None,-0.628, None,13
None,7.44,38.55, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 13:00:00, None,-0.58, None,13
None,8.43,34.97, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 14:00:00, None,-0.524, None,13
None,9.04,33.75, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 15:00:00, None,-0.518, None,13
None,9.49,34.16, None, None, None, None, None, None, None, -6.0, None, None, None,2018-03-31 16:00:00, None,-0.54, None,13
None,8.48,43.59, None, None, None, None, None, None, None, -3.0, None, None, None,2018-03-31 17:00:00, None,-0.642, None,13
None,8.26,54.45, None, None, None, None, None, None, None, 0.0, None, None, None,2018-03-31 18:00:00, None,-0.643, None,13
None,6.285,73.8, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-31 19:00:00, None,-0.617, None,13
None,4.949,84.9, None, None, None, None, None, None, None, 3.0, None, None, None,2018-03-31 20:00:00, None,-0.648, None,13
None,5.105,80.2, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-31 21:00:00, None,-0.694, None,13
None,4.479,86.2, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-31 22:00:00, None,-0.627, None,13
None,3.757,91.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-03-31 23:00:00, None,-0.572, None,13
None,3.281,83.8, None, None, None, None, None, None, None, 1.0, None, None, None,2018-04-01 00:00:00, None,-0.638, None,13
None,2.57,92.9, None, None, None, None, None, None, None, 2.0, None, None, None,2018-04-01 01:00:00, None,-0.538, None,13
None,2.429,94.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-04-01 02:00:00, None,-0.585, None,13
None,1.996,95.2, None, None, None, None, None, None, None, 1.0, None, None, None,2018-04-01 03:00:00, None,-0.658, None,13
