WDIR_VECT,time,week_of_year
29.5,2019-01-01 00:00:00,1
25.7,2019-01-01 01:00:00,1
26.9,2019-01-01 02:00:00,1
21.6,2019-01-01 03:00:00,1
39.7,2019-01-01 04:00:00,1
39.4,2019-01-01 05:00:00,1
49.5,2019-01-01 06:00:00,1
49.3,2019-01-01 07:00:00,1
29.8,2019-01-01 08:00:00,1
73.3,2019-01-01 09:00:00,1
80.6,2019-01-01 10:00:00,1
91.8,2019-01-01 11:00:00,1
110.4,2019-01-01 12:00:00,1
100.4,2019-01-01 13:00:00,1
103.4,2019-01-01 14:00:00,1
103.5,2019-01-01 15:00:00,1
81.5,2019-01-01 16:00:00,1
32.4,2019-01-01 17:00:00,1
34.5,2019-01-01 18:00:00,1
37.4,2019-01-01 19:00:00,1
55.6,2019-01-01 20:00:00,1
44.6,2019-01-01 21:00:00,1
54.1,2019-01-01 22:00:00,1
38.1,2019-01-01 23:00:00,1
64.1,2019-01-02 00:00:00,1
52.3,2019-01-02 01:00:00,1
23.2,2019-01-02 02:00:00,1
33.6,2019-01-02 03:00:00,1
46.6,2019-01-02 04:00:00,1
43.5,2019-01-02 05:00:00,1
54.2,2019-01-02 06:00:00,1
55.5,2019-01-02 07:00:00,1
56.7,2019-01-02 08:00:00,1
72.6,2019-01-02 09:00:00,1
61.0,2019-01-02 10:00:00,1
58.2,2019-01-02 11:00:00,1
52.9,2019-01-02 12:00:00,1
53.4,2019-01-02 13:00:00,1
60.9,2019-01-02 14:00:00,1
46.0,2019-01-02 15:00:00,1
56.7,2019-01-02 16:00:00,1
90.7,2019-01-02 17:00:00,1
76.5,2019-01-02 18:00:00,1
73.6,2019-01-02 19:00:00,1
74.5,2019-01-02 20:00:00,1
81.5,2019-01-02 21:00:00,1
82.8,2019-01-02 22:00:00,1
57.8,2019-01-02 23:00:00,1
64.7,2019-01-03 00:00:00,1
65.0,2019-01-03 01:00:00,1
52.1,2019-01-03 02:00:00,1
45.4,2019-01-03 03:00:00,1
33.1,2019-01-03 04:00:00,1
40.9,2019-01-03 05:00:00,1
38.3,2019-01-03 06:00:00,1
46.4,2019-01-03 07:00:00,1
15.4,2019-01-03 08:00:00,1
45.0,2019-01-03 09:00:00,1
35.9,2019-01-03 10:00:00,1
23.2,2019-01-03 11:00:00,1
14.7,2019-01-03 12:00:00,1
353.4,2019-01-03 13:00:00,1
52.8,2019-01-03 14:00:00,1
17.1,2019-01-03 15:00:00,1
12.8,2019-01-03 16:00:00,1
46.2,2019-01-03 17:00:00,1
132.2,2019-01-03 18:00:00,1
125.8,2019-01-03 19:00:00,1
113.5,2019-01-03 20:00:00,1
121.2,2019-01-03 21:00:00,1
110.3,2019-01-03 22:00:00,1
167.9,2019-01-03 23:00:00,1
183.6,2019-01-04 00:00:00,1
209.6,2019-01-04 01:00:00,1
74.1,2019-01-04 02:00:00,1
92.0,2019-01-04 03:00:00,1
91.4,2019-01-04 04:00:00,1
127.5,2019-01-04 05:00:00,1
147.5,2019-01-04 06:00:00,1
134.9,2019-01-04 07:00:00,1
111.3,2019-01-04 08:00:00,1
105.6,2019-01-04 09:00:00,1
111.4,2019-01-04 10:00:00,1
111.9,2019-01-04 11:00:00,1
145.6,2019-01-04 12:00:00,1
153.9,2019-01-04 13:00:00,1
153.6,2019-01-04 14:00:00,1
150.9,2019-01-04 15:00:00,1
110.2,2019-01-04 16:00:00,1
32.8,2019-01-04 17:00:00,1
98.3,2019-01-04 18:00:00,1
36.6,2019-01-04 19:00:00,1
59.6,2019-01-04 20:00:00,1
82.0,2019-01-04 21:00:00,1
75.5,2019-01-04 22:00:00,1
40.4,2019-01-04 23:00:00,1
62.7,2019-01-05 00:00:00,1
81.2,2019-01-05 01:00:00,1
89.8,2019-01-05 02:00:00,1
97.6,2019-01-05 03:00:00,1
100.4,2019-01-05 04:00:00,1
102.6,2019-01-05 05:00:00,1
103.7,2019-01-05 06:00:00,1
