TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
0.8, 9.32, 69.4,69.44,2019-01-01 00:00:00,0.831,1
0.8, 4.015, 67.1,67.08,2019-01-01 01:00:00,0.841,1
0.8, 3.072, 67.1,67.14,2019-01-01 02:00:00,0.765,1
0.4, 1.839, 68.8,68.82,2019-01-01 03:00:00,0.36,1
0.5, 3.559, 69.4,69.41,2019-01-01 04:00:00,0.54,1
0.7, 4.914, 70.6,70.56,2019-01-01 05:00:00,0.691,1
1.0, 5.075, 70.2,70.15,2019-01-01 06:00:00,1.015,1
0.9, 5.326, 71.7,71.7,2019-01-01 07:00:00,0.931,1
1.1, 3.692, 72.2,72.15,2019-01-01 08:00:00,1.137,1
1.5, 4.39, 71.9,71.89,2019-01-01 09:00:00,1.534,1
2.4, 4.483, 70.2,70.19,2019-01-01 10:00:00,2.393,1
3.0, 3.413, 68.6,68.62,2019-01-01 11:00:00,3.03,1
3.7, 1.551, 65.4,65.4,2019-01-01 12:00:00,3.702,1
4.0, 2.572, 65.0,64.99,2019-01-01 13:00:00,3.952,1
3.8, 2.925, 67.3,67.25,2019-01-01 14:00:00,3.766,1
3.6, 4.618, 69.1,69.12,2019-01-01 15:00:00,3.643,1
3.9, 4.073, 68.7,68.65,2019-01-01 16:00:00,3.905,1
4.3, 6.037, 68.0,68.01,2019-01-01 17:00:00,4.349,1
4.8, 5.742, 67.0,67.0,2019-01-01 18:00:00,4.783,1
5.1, 4.627, 67.4,67.35,2019-01-01 19:00:00,5.077,1
4.8, 3.738, 69.0,69.02,2019-01-01 20:00:00,4.821,1
4.9, 4.39, 70.1,70.05,2019-01-01 21:00:00,4.909,1
5.7, 3.97, 68.7,68.66,2019-01-01 22:00:00,5.664,1
6.2, 3.533, 66.9,66.91,2019-01-01 23:00:00,6.245,1
6.8, 4.281, 64.8,64.83,2019-01-02 00:00:00,6.833,1
7.7, 5.507, 61.0,61.02,2019-01-02 01:00:00,7.689,1
8.1, 8.66, 59.7,59.71,2019-01-02 02:00:00,8.14,1
7.9, 9.75, 61.4,61.39,2019-01-02 03:00:00,7.899,1
7.4, 8.75, 62.2,62.21,2019-01-02 04:00:00,7.415,1
6.8, 9.38, 64.8,64.76,2019-01-02 05:00:00,6.786,1
6.2, 10.93, 67.8,67.81,2019-01-02 06:00:00,6.229,1
5.8, 7.712, 69.9,69.85,2019-01-02 07:00:00,5.758,1
5.5, 5.703, 70.9,70.86,2019-01-02 08:00:00,5.478,1
5.1, 4.859, 72.7,72.67,2019-01-02 09:00:00,5.109,1
5.4, 4.644, 70.1,70.12,2019-01-02 10:00:00,5.415,1
5.8, 7.342, 66.8,66.82,2019-01-02 11:00:00,5.832,1
6.1, 8.22, 64.7,64.7,2019-01-02 12:00:00,6.139,1
6.6, 7.195, 61.1,61.09,2019-01-02 13:00:00,6.574,1
6.3, 6.037, 60.4,60.38,2019-01-02 14:00:00,6.292,1
5.9, 5.219, 61.4,61.36,2019-01-02 15:00:00,5.862,1
5.2, 5.17, 62.9,62.9,2019-01-02 16:00:00,5.227,1
4.6, 4.835, 61.7,61.66,2019-01-02 17:00:00,4.593,1
4.6, 5.527, 56.7,56.69,2019-01-02 18:00:00,4.597,1
3.5, 4.597, 60.5,60.49,2019-01-02 19:00:00,3.471,1
2.8, 5.41, 59.5,59.49,2019-01-02 20:00:00,2.822,1
1.9, 4.714, 61.7,61.65,2019-01-02 21:00:00,1.866,1
1.2, 4.401, 57.7,57.73,2019-01-02 22:00:00,1.2,1
0.7, 4.902, 53.0,52.96,2019-01-02 23:00:00,0.748,1
0.5, 5.188, 53.0,53.04,2019-01-03 00:00:00,0.46,1
-0.4, 2.722, 57.9,57.87,2019-01-03 01:00:00,-0.369,1
-0.4, 3.059, 57.4,57.4,2019-01-03 02:00:00,-0.442,1
-0.8, 3.702, 57.8,57.82,2019-01-03 03:00:00,-0.752,1
-1.8, 2.33, 62.2,62.24,2019-01-03 04:00:00,-1.785,1
-2.4, 2.06, 64.5,64.47,2019-01-03 05:00:00,-2.382,1
-1.6, 3.303, 57.3,57.34,2019-01-03 06:00:00,-1.617,1
-2.6, 3.458, 61.4,61.39,2019-01-03 07:00:00,-2.591,1
-2.9, 3.55, 61.9,61.9,2019-01-03 08:00:00,-2.915,1
-3.6, 2.639, 63.7,63.72,2019-01-03 09:00:00,-3.579,1
-5.3, 1.517, 70.7,70.69,2019-01-03 10:00:00,-5.327,1
-5.0, 1.768, 70.3,70.3,2019-01-03 11:00:00,-5.026,1
-5.3, 2.023, 71.7,71.7,2019-01-03 12:00:00,-5.251,1
-5.2, 1.153, 72.6,72.56,2019-01-03 13:00:00,-5.243,1
-5.5, 1.145, 74.7,74.71,2019-01-03 14:00:00,-5.537,1
-6.3, 0.399, 79.9,79.9,2019-01-03 15:00:00,-6.284,1
-6.9, 0.319, 83.0,83.0,2019-01-03 16:00:00,-6.931,1
-7.6, 0.339, 82.1,82.1,2019-01-03 17:00:00,-7.61,1
-8.5, 0.922, 83.3,83.3,2019-01-03 18:00:00,-8.52,1
-9.3, 1.484, 83.2,83.2,2019-01-03 19:00:00,-9.25,1
-10.2, 0.308, 86.9,86.9,2019-01-03 20:00:00,-10.19,1
-9.7, 1.071, 85.0,85.0,2019-01-03 21:00:00,-9.67,1
-9.6, 1.068, 81.8,81.8,2019-01-03 22:00:00,-9.61,1
-9.7, 1.118, 84.0,84.0,2019-01-03 23:00:00,-9.7,1
-9.8, 0.966, 88.0,88.0,2019-01-04 00:00:00,-9.81,1
-9.8, 2.408, 85.1,85.1,2019-01-04 01:00:00,-9.83,1
-9.8, 0.669, 85.8,85.8,2019-01-04 02:00:00,-9.81,1
-10.0, 0.414, 89.6,89.6,2019-01-04 03:00:00,-10.0,1
-9.5, 0.89, 88.0,88.0,2019-01-04 04:00:00,-9.47,1
-9.3, 1.332, 86.9,86.9,2019-01-04 05:00:00,-9.32,1
-9.7, 1.336, 90.1,90.1,2019-01-04 06:00:00,-9.66,1
-9.7, 1.087, 91.5,91.5,2019-01-04 07:00:00,-9.68,1
-9.4, 0.967, 91.3,91.3,2019-01-04 08:00:00,-9.41,1
-9.5, 1.336, 91.8,91.8,2019-01-04 09:00:00,-9.46,1
-9.4, 1.547, 91.8,91.8,2019-01-04 10:00:00,-9.42,1
-8.8, 1.197, 91.5,91.5,2019-01-04 11:00:00,-8.84,1
-8.3, 0.916, 89.3,89.3,2019-01-04 12:00:00,-8.31,1
-8.2, 1.183, 90.2,90.2,2019-01-04 13:00:00,-8.23,1
-8.0, 0.843, 91.5,91.5,2019-01-04 14:00:00,-8.01,1
-7.5, 0.425, 89.4,89.4,2019-01-04 15:00:00,-7.488,1
-8.0, 1.011, 92.6,92.6,2019-01-04 16:00:00,-7.991,1
-8.5, 1.081, 88.0,88.0,2019-01-04 17:00:00,-8.53,1
-8.8, 1.434, 87.1,87.1,2019-01-04 18:00:00,-8.84,1
