time,HUMIDITY,week_of_year
2021-05-21 00:00:00,72.7,21
2021-05-21 01:00:00,77.5,21
2021-05-21 02:00:00,80.2,21
2021-05-21 03:00:00,82.8,21
2021-05-21 04:00:00,85.4,21
2021-05-21 05:00:00,86.3,21
2021-05-21 06:00:00,79.4,21
2021-05-21 07:00:00,67.9,21
2021-05-21 08:00:00,54.0,21
2021-05-21 09:00:00,39.5,21
2021-05-21 10:00:00,33.6,21
2021-05-21 11:00:00,27.5,21
2021-05-21 12:00:00,20.7,21
2021-05-21 13:00:00,20.4,21
2021-05-21 14:00:00,19.3,21
2021-05-21 15:00:00,19.4,21
2021-05-21 16:00:00,18.4,21
2021-05-21 17:00:00,19.3,21
2021-05-21 18:00:00,20.8,21
2021-05-21 19:00:00,20.9,21
2021-05-21 20:00:00,24.9,21
2021-05-21 21:00:00,36.6,21
2021-05-21 22:00:00,46.9,21
2021-05-21 23:00:00,54.0,21
2021-05-22 00:00:00,61.1,21
2021-05-22 01:00:00,66.1,21
2021-05-22 02:00:00,70.3,21
2021-05-22 03:00:00,73.8,21
2021-05-22 04:00:00,75.6,21
2021-05-22 05:00:00,71.6,21
2021-05-22 06:00:00,70.2,21
2021-05-22 07:00:00,65.0,21
2021-05-22 08:00:00,61.4,21
2021-05-22 09:00:00,56.2,21
2021-05-22 10:00:00,30.9,21
2021-05-22 11:00:00,27.8,21
2021-05-22 12:00:00,31.9,21
2021-05-22 13:00:00,32.1,21
2021-05-22 14:00:00,30.6,21
2021-05-22 15:00:00,29.5,21
2021-05-22 16:00:00,29.3,21
2021-05-22 17:00:00,29.0,21
2021-05-22 18:00:00,29.4,21
2021-05-22 19:00:00,29.0,21
2021-05-22 20:00:00,34.3,21
2021-05-22 21:00:00,47.8,21
2021-05-22 22:00:00,58.6,21
2021-05-22 23:00:00,60.5,21
2021-05-23 00:00:00,65.4,21
2021-05-23 01:00:00,70.2,21
2021-05-23 02:00:00,70.3,21
2021-05-23 03:00:00,71.1,21
2021-05-23 04:00:00,67.9,21
2021-05-23 05:00:00,69.7,21
2021-05-23 06:00:00,64.6,21
2021-05-23 07:00:00,52.0,21
2021-05-23 08:00:00,44.2,21
2021-05-23 09:00:00,36.9,21
2021-05-23 10:00:00,28.7,21
2021-05-23 11:00:00,23.6,21
2021-05-23 12:00:00,23.1,21
2021-05-23 13:00:00,19.5,21
2021-05-23 14:00:00,18.4,21
2021-05-23 15:00:00,18.6,21
2021-05-23 16:00:00,17.0,21
2021-05-23 17:00:00,16.6,21
2021-05-23 18:00:00,17.9,21
2021-05-23 19:00:00,20.1,21
2021-05-23 20:00:00,23.4,21
2021-05-23 21:00:00,36.1,21
2021-05-23 22:00:00,47.3,21
2021-05-23 23:00:00,54.4,21
2021-05-24 00:00:00,59.1,21
2021-05-24 01:00:00,64.7,21
2021-05-24 02:00:00,69.7,21
2021-05-24 03:00:00,69.8,21
2021-05-24 04:00:00,70.6,21
