wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
345.0, None, None,0.0, None,1.7, None,1.1, None, None,100.0,2017-03-19 00:00:00, None,12
9.0, None, None,0.0, None,0.0, None,0.7, None, None,100.0,2017-03-19 01:00:00, None,12
45.0, None, None,0.0, None,0.0, None,0.7, None, None,100.0,2017-03-19 02:00:00, None,12
53.0, None, None,0.0, None,1.8, None,0.6, None, None,100.0,2017-03-19 03:00:00, None,12
24.0, None, None,0.0, None,0.0, None,0.2, None, None,100.0,2017-03-19 04:00:00, None,12
4.0, None, None,0.0, None,2.2, None,0.3, None, None,100.0,2017-03-19 05:00:00, None,12
53.0, None, None,0.0, None,0.0, None,0.4, None, None,100.0,2017-03-19 06:00:00, None,12
203.0, None, None,0.0, None,0.0, None,0.7, None, None,100.0,2017-03-19 07:00:00, None,12
304.0, None, None,0.0, None,1.6, None,1.6, None, None,100.0,2017-03-19 08:00:00, None,12
23.0, None, None,0.0, None,2.2, None,1.4, None, None,100.0,2017-03-19 09:00:00, None,12
67.0, None, None,0.0, None,4.1, None,2.1, None, None,100.0,2017-03-19 10:00:00, None,12
51.0, None, None,0.0, None,2.7, None,3.6, None, None,100.0,2017-03-19 11:00:00, None,12
85.0, None, None,0.0, None,3.6, None,9.0, None, None,63.0,2017-03-19 12:00:00, None,12
150.0, None, None,0.0, None,2.6, None,11.2, None, None,52.0,2017-03-19 13:00:00, None,12
27.0, None, None,0.0, None,4.7, None,11.1, None, None,57.0,2017-03-19 14:00:00, None,12
267.0, None, None,0.0, None,4.0, None,8.0, None, None,52.0,2017-03-19 15:00:00, None,12
309.0, None, None,0.0, None,3.4, None,6.1, None, None,78.0,2017-03-19 16:00:00, None,12
332.0, None, None,0.0, None,1.9, None,5.1, None, None,86.0,2017-03-19 17:00:00, None,12
338.0, None, None,0.0, None,1.6, None,3.3, None, None,89.0,2017-03-19 18:00:00, None,12
26.0, None, None,0.0, None,1.7, None,1.8, None, None,98.0,2017-03-19 19:00:00, None,12
347.0, None, None,0.0, None,2.2, None,0.9, None, None,99.0,2017-03-19 20:00:00, None,12
357.0, None, None,0.0, None,2.7, None,0.1, None, None,99.0,2017-03-19 21:00:00, None,12
359.0, None, None,0.0, None,2.3, None,-0.5, None, None,100.0,2017-03-19 22:00:00, None,12
22.0, None, None,0.0, None,3.1, None,-1.0, None, None,100.0,2017-03-19 23:00:00, None,12
349.0, None, None,0.0, None,2.9, None,-1.1, None, None,100.0,2017-03-20 00:00:00, None,12
355.0, None, None,0.0, None,2.3, None,-1.4, None, None,100.0,2017-03-20 01:00:00, None,12
5.0, None, None,0.0, None,2.9, None,-1.4, None, None,100.0,2017-03-20 02:00:00, None,12
