pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
None,4.836,72.5, None, None,39.98,6.962,122.7, None, None, None, None,0.0, None, None, None, None,2019-12-03 00:00:00, None,49
None,4.76,75.11, None, None,28.99,7.569,119.2, None, None, None, None,1.0, None, None, None, None,2019-12-03 01:00:00, None,49
None,3.478,78.9, None, None,19.1,11.65,111.6, None, None, None, None,0.0, None, None, None, None,2019-12-03 02:00:00, None,49
None,4.16,78.58, None, None,32.65,8.23,123.8, None, None, None, None,1.0, None, None, None, None,2019-12-03 03:00:00, None,49
None,4.192,76.0, None, None,26.0,10.6,117.1, None, None, None, None,0.0, None, None, None, None,2019-12-03 04:00:00, None,49
None,4.86,75.78, None, None,22.67,12.53,104.2, None, None, None, None,1.0, None, None, None, None,2019-12-03 05:00:00, None,49
None,4.593,76.69, None, None,18.14,13.08,111.8, None, None, None, None,1.0, None, None, None, None,2019-12-03 06:00:00, None,49
None,5.357,74.12, None, None,18.77,14.22,110.0, None, None, None, None,1.0, None, None, None, None,2019-12-03 07:00:00, None,49
None,4.78,76.22, None, None,57.88,7.976,57.58, None, None, None, None,1.0, None, None, None, None,2019-12-03 08:00:00, None,49
None,4.78,76.59, None, None,28.91,10.07,104.8, None, None, None, None,1.0, None, None, None, None,2019-12-03 09:00:00, None,49
None,5.802,74.16, None, None,64.25,3.548,74.53, None, None, None, None,2.0, None, None, None, None,2019-12-03 10:00:00, None,49
None,6.061,72.02, None, None,27.49,7.57,100.1, None, None, None, None,1.0, None, None, None, None,2019-12-03 11:00:00, None,49
None,6.501,70.06, None, None,32.09,7.997,115.6, None, None, None, None,2.0, None, None, None, None,2019-12-03 12:00:00, None,49
None,6.512,68.82, None, None,29.61,7.144,103.0, None, None, None, None,1.0, None, None, None, None,2019-12-03 13:00:00, None,49
None,6.382,71.88, None, None,32.9,7.246,114.3, None, None, None, None,1.0, None, None, None, None,2019-12-03 14:00:00, None,49
None,6.418,70.11, None, None,28.36,7.576,115.6, None, None, None, None,1.0, None, None, None, None,2019-12-03 15:00:00, None,49
None,6.204,69.77, None, None,19.87,10.06,110.7, None, None, None, None,1.0, None, None, None, None,2019-12-03 16:00:00, None,49
None,4.553,77.34, None, None,15.71,9.13,108.3, None, None, None, None,1.0, None, None, None, None,2019-12-03 17:00:00, None,49
