pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
None, None,-5.844,94.0, None, None, None, None, None,2019-12-03 00:00:00, None, None,49
None, None,-5.876,94.0, None, None, None, None, None,2019-12-03 01:00:00, None, None,49
None, None,-6.055,93.8, None, None, None, None, None,2019-12-03 02:00:00, None, None,49
None, None,-6.015,94.1, None, None, None, None, None,2019-12-03 03:00:00, None, None,49
None, None,-6.027,94.0, None, None, None, None, None,2019-12-03 04:00:00, None, None,49
None, None,-5.88,94.1, None, None, None, None, None,2019-12-03 05:00:00, None, None,49
None, None,-5.741,94.0, None, None, None, None, None,2019-12-03 06:00:00, None, None,49
None, None,-6.226,93.7, None, None, None, None, None,2019-12-03 07:00:00, None, None,49
None, None,-5.967,94.1, None, None, None, None, None,2019-12-03 08:00:00, None, None,49
None, None,-5.665,93.9, None, None, None, None, None,2019-12-03 09:00:00, None, None,49
None, None,-5.387,94.3, None, None, None, None, None,2019-12-03 10:00:00, None, None,49
None, None,-4.892,94.7, None, None, None, None, None,2019-12-03 11:00:00, None, None,49
None, None,-4.377,95.0, None, None, None, None, None,2019-12-03 12:00:00, None, None,49
None, None,-3.992,95.1, None, None, None, None, None,2019-12-03 13:00:00, None, None,49
None, None,-3.686,95.4, None, None, None, None, None,2019-12-03 14:00:00, None, None,49
None, None,-3.69,95.7, None, None, None, None, None,2019-12-03 15:00:00, None, None,49
None, None,-4.652,94.8, None, None, None, None, None,2019-12-03 16:00:00, None, None,49
None, None,-4.49,95.3, None, None, None, None, None,2019-12-03 17:00:00, None, None,49
None, None,-3.649,95.9, None, None, None, None, None,2019-12-03 18:00:00, None, None,49
None, None,-3.157,96.3, None, None, None, None, None,2019-12-03 19:00:00, None, None,49
None, None,-3.436,96.1, None, None, None, None, None,2019-12-03 20:00:00, None, None,49
None, None,-3.198,96.3, None, None, None, None, None,2019-12-03 21:00:00, None, None,49
None, None,-2.966,96.4, None, None, None, None, None,2019-12-03 22:00:00, None, None,49
None, None,-3.297,96.3, None, None, None, None, None,2019-12-03 23:00:00, None, None,49
None, None,-3.231,96.3, None, None, None, None, None,2019-12-04 00:00:00, None, None,49
None, None,-3.037,96.5, None, None, None, None, None,2019-12-04 01:00:00, None, None,49
None, None,-2.805,96.7, None, None, None, None, None,2019-12-04 02:00:00, None, None,49
None, None,-2.755,96.7, None, None, None, None, None,2019-12-04 03:00:00, None, None,49
None, None,-2.518,97.0, None, None, None, None, None,2019-12-04 04:00:00, None, None,49
None, None,-2.315,97.2, None, None, None, None, None,2019-12-04 05:00:00, None, None,49
None, None,-2.305,97.2, None, None, None, None, None,2019-12-04 06:00:00, None, None,49
None, None,-2.129,97.3, None, None, None, None, None,2019-12-04 07:00:00, None, None,49
None, None,-2.087,97.3, None, None, None, None, None,2019-12-04 08:00:00, None, None,49
None, None,-1.864,97.3, None, None, None, None, None,2019-12-04 09:00:00, None, None,49
None, None,-1.073,97.8, None, None, None, None, None,2019-12-04 10:00:00, None, None,49
None, None,-0.962,97.6, None, None, None, None, None,2019-12-04 11:00:00, None, None,49
None, None,-0.446,97.7, None, None, None, None, None,2019-12-04 12:00:00, None, None,49
None, None,-1.296,90.4, None, None, None, None, None,2019-12-04 13:00:00, None, None,49
None, None,-1.415,85.0, None, None, None, None, None,2019-12-04 14:00:00, None, None,49
None, None,-1.371,80.3, None, None, None, None, None,2019-12-04 15:00:00, None, None,49
None, None,-1.904,79.69, None, None, None, None, None,2019-12-04 16:00:00, None, None,49
None, None,-2.254,81.3, None, None, None, None, None,2019-12-04 17:00:00, None, None,49
None, None,-2.649,83.2, None, None, None, None, None,2019-12-04 18:00:00, None, None,49
None, None,-3.003,83.3, None, None, None, None, None,2019-12-04 19:00:00, None, None,49
None, None,-2.909,78.66, None, None, None, None, None,2019-12-04 20:00:00, None, None,49
None, None,-2.73,75.48, None, None, None, None, None,2019-12-04 21:00:00, None, None,49
None, None,-5.888,88.5, None, None, None, None, None,2019-12-04 22:00:00, None, None,49
None, None,-6.95,87.6, None, None, None, None, None,2019-12-04 23:00:00, None, None,49
None, None,-7.758,87.1, None, None, None, None, None,2019-12-05 00:00:00, None, None,49
None, None,-7.431,84.0, None, None, None, None, None,2019-12-05 01:00:00, None, None,49
None, None,-8.13,87.6, None, None, None, None, None,2019-12-05 02:00:00, None, None,49
None, None,-8.2,87.1, None, None, None, None, None,2019-12-05 03:00:00, None, None,49
None, None,-8.72,88.8, None, None, None, None, None,2019-12-05 04:00:00, None, None,49
None, None,-7.995,89.8, None, None, None, None, None,2019-12-05 05:00:00, None, None,49
None, None,-7.784,88.0, None, None, None, None, None,2019-12-05 06:00:00, None, None,49
None, None,-8.25,91.3, None, None, None, None, None,2019-12-05 07:00:00, None, None,49
None, None,-6.902,89.6, None, None, None, None, None,2019-12-05 08:00:00, None, None,49
None, None,-5.433,92.3, None, None, None, None, None,2019-12-05 09:00:00, None, None,49
None, None,-4.893,89.6, None, None, None, None, None,2019-12-05 10:00:00, None, None,49
None, None,-4.711,88.9, None, None, None, None, None,2019-12-05 11:00:00, None, None,49
None, None,-4.38,88.5, None, None, None, None, None,2019-12-05 12:00:00, None, None,49
None, None,-4.433,88.5, None, None, None, None, None,2019-12-05 13:00:00, None, None,49
None, None,-4.453,91.3, None, None, None, None, None,2019-12-05 14:00:00, None, None,49
None, None,-4.299,92.3, None, None, None, None, None,2019-12-05 15:00:00, None, None,49
None, None,-4.309,93.6, None, None, None, None, None,2019-12-05 16:00:00, None, None,49
None, None,-4.397,95.7, None, None, None, None, None,2019-12-05 17:00:00, None, None,49
