wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
276.0,93.0,3.0,0.0,8.5,8.5,9.6,10.4,85.0,0.0,0.0,88.0,2020-09-02 00:00:00,36,
274.0,91.0,4.8,0.0,8.3,10.5,9.7,11.4,268.0,0.0,0.0,80.0,2020-09-02 01:00:00,36,
270.0,88.0,8.5,0.0,8.5,8.4,10.4,11.4,276.0,0.0,0.0,79.0,2020-09-02 02:00:00,36,
296.0,80.0,10.5,0.2,8.1,5.4,11.4,10.5,274.0,0.0,0.0,85.0,2020-09-02 03:00:00,36,
315.0,79.0,8.4,1.2,7.9,17.1,11.4,9.6,270.0,0.0,0.0,93.0,2020-09-02 04:00:00,36,
321.0,85.0,5.4,0.6,8.1,15.2,10.5,8.3,296.0,0.2,0.2,93.0,2020-09-02 05:00:00,36,
305.0,93.0,17.1,0.0,8.5,5.8,9.6,8.1,315.0,1.2,1.4,93.0,2020-09-02 06:00:00,36,
302.0,93.0,15.2,0.0,7.2,10.4,8.3,8.7,321.0,0.6,2.0,85.0,2020-09-02 07:00:00,36,
305.0,93.0,5.8,0.0,7.0,14.4,8.1,11.5,305.0,0.0,2.0,69.0,2020-09-02 08:00:00,36,
306.0,85.0,10.4,0.0,6.3,11.3,8.7,13.5,302.0,0.0,2.0,59.0,2020-09-02 09:00:00,36,
306.0,69.0,14.4,0.0,6.0,10.2,11.5,14.9,305.0,0.0,2.0,55.0,2020-09-02 10:00:00,36,
290.0,59.0,11.3,0.0,5.7,10.4,13.5,14.3,306.0,0.0,2.0,55.0,2020-09-02 11:00:00,36,
304.0,55.0,10.2,0.0,5.9,8.1,14.9,13.8,306.0,0.0,2.0,57.0,2020-09-02 12:00:00,36,
221.0,55.0,10.4,0.0,5.4,8.8,14.3,17.0,290.0,0.0,2.0,47.0,2020-09-02 13:00:00,36,
221.0,57.0,8.1,0.0,5.4,7.5,13.8,18.2,304.0,0.0,2.0,42.0,2020-09-02 14:00:00,36,
213.0,47.0,8.8,0.0,5.6,6.6,17.0,17.9,221.0,0.0,2.0,43.0,2020-09-02 15:00:00,36,
291.0,42.0,7.5,0.0,5.1,7.1,18.2,17.1,221.0,0.0,2.0,42.0,2020-09-02 16:00:00,36,
125.0,43.0,6.6,0.0,5.2,3.1,17.9,13.3,213.0,0.0,2.0,63.0,2020-09-02 17:00:00,36,
32.0,42.0,7.1,0.0,4.1,3.0,17.1,9.1,291.0,0.0,2.0,77.0,2020-09-02 18:00:00,36,
16.0,63.0,3.1,0.0,6.4,4.0,13.3,9.5,125.0,0.0,2.0,76.0,2020-09-02 19:00:00,36,
40.0,77.0,3.0,0.0,5.3,1.9,9.1,9.9,32.0,0.0,2.0,77.0,2020-09-02 20:00:00,36,
25.0,76.0,4.0,0.0,5.5,3.2,9.5,9.7,16.0,0.0,2.0,74.0,2020-09-02 21:00:00,36,
10.0,77.0,1.9,0.0,6.1,2.4,9.9,7.2,40.0,0.0,2.0,81.0,2020-09-02 22:00:00,36,
346.0,74.0,3.2,0.0,5.3,3.7,9.7,6.6,25.0,0.0,2.0,82.0,2020-09-02 23:00:00,36,
287.0,81.0,2.4,0.0,4.2,2.0,7.2,8.9,10.0,0.0,2.0,77.0,2020-09-03 00:00:00,36,
321.0,82.0,3.7,0.0,3.7,4.1,6.6,7.6,346.0,0.0,2.0,86.0,2020-09-03 01:00:00,36,
135.0,77.0,2.0,0.0,5.1,0.9,8.9,8.2,287.0,0.0,2.0,89.0,2020-09-03 02:00:00,36,
12.0,86.0,4.1,0.0,5.4,3.2,7.6,6.9,321.0,0.0,2.0,94.0,2020-09-03 03:00:00,36,
340.0,89.0,0.9,0.0,6.5,3.3,8.2,6.9,135.0,0.0,2.0,94.0,2020-09-03 04:00:00,36,
339.0,94.0,3.2,0.0,6.0,2.8,6.9,8.0,12.0,0.0,1.8,91.0,2020-09-03 05:00:00,36,
335.0,94.0,3.3,0.0,6.0,3.2,6.9,10.0,340.0,0.0,0.6,91.0,2020-09-03 06:00:00,36,
330.0,91.0,2.8,0.0,6.6,4.0,8.0,14.2,339.0,0.0,0.0,59.0,2020-09-03 07:00:00,36,
164.0,91.0,3.2,0.0,8.6,5.5,10.0,16.6,335.0,0.0,0.0,57.0,2020-09-03 08:00:00,36,
164.0,59.0,4.0,0.0,6.3,6.8,14.2,16.5,330.0,0.0,0.0,62.0,2020-09-03 09:00:00,36,
146.0,57.0,5.5,0.0,8.1,7.0,16.6,17.3,164.0,0.0,0.0,59.0,2020-09-03 10:00:00,36,
162.0,62.0,6.8,0.0,9.2,8.0,16.5,18.0,164.0,0.0,0.0,58.0,2020-09-03 11:00:00,36,
