pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,5.149,88.6, None, None,11.02,9.57,106.0, None, None, None, None, None, None,3.0,1020.0, None, None, None,2019-12-17 00:00:00, None, -0.233, None,51
None,4.864,89.6, None, None,12.8,6.095,110.4, None, None, None, None, None, None,3.0,1020.0, None, None, None,2019-12-17 01:00:00, None, -0.29, None,51
None,4.857,89.2, None, None,10.36,8.04,118.3, None, None, None, None, None, None,3.0,1019.0, None, None, None,2019-12-17 02:00:00, None, -0.208, None,51
None,4.424,89.8, None, None,18.27,3.179,96.8, None, None, None, None, None, None,3.0,1018.0, None, None, None,2019-12-17 03:00:00, None, -0.431, None,51
None,4.568,90.2, None, None,19.46,2.804,142.0, None, None, None, None, None, None,3.0,1018.0, None, None, None,2019-12-17 04:00:00, None, -0.495, None,51
None,4.53,90.7, None, None,20.38,4.146,162.5, None, None, None, None, None, None,3.0,1017.0, None, None, None,2019-12-17 05:00:00, None, -0.447, None,51
None,4.627,91.1, None, None,17.53,4.125,141.2, None, None, None, None, None, None,3.0,1017.0, None, None, None,2019-12-17 06:00:00, None, -0.366, None,51
None,5.062,89.4, None, None,15.65,6.113,119.8, None, None, None, None, None, None,3.0,1017.0, None, None, None,2019-12-17 07:00:00, None, -0.29, None,51
None,4.761,90.9, None, None,20.62,5.749,87.1, None, None, None, None, None, None,3.0,1016.0, None, None, None,2019-12-17 08:00:00, None, -0.405, None,51
None,5.05,92.0, None, None,7.523,7.882,86.7, None, None, None, None, None, None,4.0,1016.0, None, None, None,2019-12-17 09:00:00, None, -0.379, None,51
None,5.489,91.8, None, None,10.55,9.35,83.5, None, None, None, None, None, None,4.0,1016.0, None, None, None,2019-12-17 10:00:00, None, -0.261, None,51
None,6.016,92.2, None, None,27.62,5.722,97.2, None, None, None, None, None, None,5.0,1016.0, None, None, None,2019-12-17 11:00:00, None, -0.287, None,51
None,6.602,92.4, None, None,64.18,4.253,121.1, None, None, None, None, None, None,5.0,1016.0, None, None, None,2019-12-17 12:00:00, None, -0.244, None,51
None,6.451,92.9, None, None,29.71,8.72,93.4, None, None, None, None, None, None,5.0,1014.0, None, None, None,2019-12-17 13:00:00, None, -0.196, None,51
None,6.742,91.6, None, None,11.3,8.82,73.39, None, None, None, None, None, None,5.0,1014.0, None, None, None,2019-12-17 14:00:00, None, -0.346, None,51
None,7.048,88.9, None, None,8.99,10.49,84.5, None, None, None, None, None, None,5.0,1014.0, None, None, None,2019-12-17 15:00:00, None, -0.233, None,51
None,7.182,87.0, None, None,6.743,10.99,85.5, None, None, None, None, None, None,5.0,1014.0, None, None, None,2019-12-17 16:00:00, None, -0.144, None,51
None,7.243,83.4, None, None,7.373,13.8,86.8, None, None, None, None, None, None,5.0,1013.0, None, None, None,2019-12-17 17:00:00, None, -0.014, None,51
None,6.895,83.0, None, None,6.14,12.66,82.6, None, None, None, None, None, None,4.0,1012.0, None, None, None,2019-12-17 18:00:00, None, 0.076, None,51
None,6.496,85.1, None, None,38.58,3.781,93.7, None, None, None, None, None, None,4.0,1012.0, None, None, None,2019-12-17 19:00:00, None, -0.331, None,51
None,5.975,87.4, None, None,36.37,2.1,93.7, None, None, None, None, None, None,4.0,1012.0, None, None, None,2019-12-17 20:00:00, None, -0.567, None,51
None,6.0,87.8, None, None,9.13,8.26,96.7, None, None, None, None, None, None,4.0,1011.0, None, None, None,2019-12-17 21:00:00, None, -0.306, None,51
None,6.064,88.0, None, None,12.28,7.629,90.7, None, None, None, None, None, None,4.0,1011.0, None, None, None,2019-12-17 22:00:00, None, -0.281, None,51
None,6.113,86.7, None, None,12.16,7.967,93.3, None, None, None, None, None, None,4.0,1011.0, None, None, None,2019-12-17 23:00:00, None, -0.197, None,51
None,6.797,79.55, None, None,14.92,8.24,76.18, None, None, None, None, None, None,4.0,1011.0, None, None, None,2019-12-18 00:00:00, None, 0.456, None,51
None,5.735,85.5, None, None,10.01,6.42,94.9, None, None, None, None, None, None,4.0,1010.0, None, None, None,2019-12-18 01:00:00, None, -0.304, None,51
None,6.113,83.7, None, None,8.94,9.62,95.4, None, None, None, None, None, None,4.0,1009.0, None, None, None,2019-12-18 02:00:00, None, 0.057, None,51
None,7.146,76.26, None, None,8.76,20.21,116.9, None, None, None, None, None, None,3.0,1008.0, None, None, None,2019-12-18 03:00:00, None, 0.355, None,51
None,6.565,81.5, None, None,10.49,17.36,102.5, None, None, None, None, None, None,4.0,1007.0, None, None, None,2019-12-18 04:00:00, None, 0.138, None,51
None,6.988,77.81, None, None,11.62,13.5,100.9, None, None, None, None, None, None,3.0,1007.0, None, None, None,2019-12-18 05:00:00, None, 0.334, None,51
None,6.426,79.67, None, None,63.55,3.335,71.78, None, None, None, None, None, None,3.0,1007.0, None, None, None,2019-12-18 06:00:00, None, 0.056, None,51
None,6.066,81.5, None, None,22.9,4.517,42.95, None, None, None, None, None, None,3.0,1006.0, None, None, None,2019-12-18 07:00:00, None, 0.076, None,51
None,6.888,78.77, None, None,16.14,9.71,97.8, None, None, None, None, None, None,3.0,1006.0, None, None, None,2019-12-18 08:00:00, None, 0.371, None,51
None,6.833,80.7, None, None,37.25,6.495,135.8, None, None, None, None, None, None,4.0,1006.0, None, None, None,2019-12-18 09:00:00, None, 0.276, None,51
None,6.194,86.4, None, None,22.42,5.465,123.3, None, None, None, None, None, None,4.0,1006.0, None, None, None,2019-12-18 10:00:00, None, -0.256, None,51
None,6.434,86.8, None, None,16.55,8.32,75.69, None, None, None, None, None, None,4.0,1006.0, None, None, None,2019-12-18 11:00:00, None, 0.024, None,51
None,7.47,81.2, None, None,28.44,7.912,96.7, None, None, None, None, None, None,4.0,1005.0, None, None, None,2019-12-18 12:00:00, None, 0.24, None,51
None,7.783,73.09, None, None,32.79,9.24,93.7, None, None, None, None, None, None,3.0,1004.0, None, None, None,2019-12-18 13:00:00, None, 0.472, None,51
None,7.651,75.91, None, None,19.14,10.54,116.1, None, None, None, None, None, None,4.0,1004.0, None, None, None,2019-12-18 14:00:00, None, 0.324, None,51
None,7.723,69.6, None, None,32.02,6.216,112.8, None, None, None, None, None, None,3.0,1004.0, None, None, None,2019-12-18 15:00:00, None, 0.442, None,51
None,6.697,78.46, None, None,28.38,7.121,86.3, None, None, None, None, None, None,3.0,1004.0, None, None, None,2019-12-18 16:00:00, None, 0.083, None,51
None,6.303,82.5, None, None,11.42,12.87,103.8, None, None, None, None, None, None,4.0,1004.0, None, None, None,2019-12-18 17:00:00, None, -0.182, None,51
None,6.067,84.8, None, None,6.83,18.91,84.0, None, None, None, None, None, None,4.0,1003.0, None, None, None,2019-12-18 18:00:00, None, -0.168, None,51
None,6.553,82.3, None, None,10.5,21.1,97.6, None, None, None, None, None, None,4.0,1002.0, None, None, None,2019-12-18 19:00:00, None, 0.111, None,51
None,7.548,71.66, None, None,16.36,18.88,145.0, None, None, None, None, None, None,3.0,1002.0, None, None, None,2019-12-18 20:00:00, None, 0.402, None,51
None,6.944,79.15, None, None,17.86,20.38,151.1, None, None, None, None, None, None,4.0,1002.0, None, None, None,2019-12-18 21:00:00, None, 0.206, None,51
None,6.695,81.3, None, None,15.83,19.54,155.7, None, None, None, None, None, None,4.0,1002.0, None, None, None,2019-12-18 22:00:00, None, 0.081, None,51
None,6.482,82.7, None, None,17.23,18.56,158.8, None, None, None, None, None, None,4.0,1002.0, None, None, None,2019-12-18 23:00:00, None, -0.013, None,51
None,5.279,87.8, None, None,27.03,12.29,106.4, None, None, None, None, None, None,3.0,1002.0, None, None, None,2019-12-19 00:00:00, None, -0.247, None,51
None,4.614,90.3, None, None,12.72,11.98,90.3, None, None, None, None, None, None,3.0,1003.0, None, None, None,2019-12-19 01:00:00, None, -0.227, None,51
None,5.979,88.1, None, None,21.95,10.77,111.5, None, None, None, None, None, None,4.0,1003.0, None, None, None,2019-12-19 02:00:00, None, -0.103, None,51
None,6.213,86.9, None, None,27.65,8.94,138.7, None, None, None, None, None, None,4.0,1004.0, None, None, None,2019-12-19 03:00:00, None, -0.256, None,51
None,5.345,88.7, None, None,14.47,11.2,82.0, None, None, None, None, None, None,4.0,1004.0, None, None, None,2019-12-19 04:00:00, None, -0.361, None,51
None,5.393,89.6, None, None,16.15,10.26,80.2, None, None, None, None, None, None,4.0,1005.0, None, None, None,2019-12-19 05:00:00, None, -0.342, None,51
None,5.417,90.3, None, None,8.45,12.97,90.3, None, None, None, None, None, None,4.0,1005.0, None, None, None,2019-12-19 06:00:00, None, -0.193, None,51
None,5.237,89.0, None, None,11.28,11.96,103.4, None, None, None, None, None, None,4.0,1005.0, None, None, None,2019-12-19 07:00:00, None, -0.259, None,51
None,5.145,89.9, None, None,8.19,11.85,103.7, None, None, None, None, None, None,4.0,1005.0, None, None, None,2019-12-19 08:00:00, None, -0.349, None,51
None,5.35,90.8, None, None,7.92,12.21,100.5, None, None, None, None, None, None,4.0,1005.0, None, None, None,2019-12-19 09:00:00, None, -0.267, None,51
None,5.729,88.9, None, None,7.579,12.16,93.9, None, None, None, None, None, None,4.0,1005.0, None, None, None,2019-12-19 10:00:00, None, -0.202, None,51
None,5.822,87.8, None, None,9.97,14.97,91.9, None, None, None, None, None, None,4.0,1004.0, None, None, None,2019-12-19 11:00:00, None, -0.24, None,51
None,6.553,85.9, None, None,9.5,16.25,98.1, None, None, None, None, None, None,4.0,1003.0, None, None, None,2019-12-19 12:00:00, None, -0.11, None,51
None,6.796,84.0, None, None,9.0,19.16,102.2, None, None, None, None, None, None,4.0,1002.0, None, None, None,2019-12-19 13:00:00, None, -0.048, None,51
None,6.502,85.3, None, None,8.48,18.35,101.9, None, None, None, None, None, None,4.0,1000.0, None, None, None,2019-12-19 14:00:00, None, -0.145, None,51
None,6.311,87.6, None, None,14.48,20.64,106.6, None, None, None, None, None, None,4.0,998.0, None, None, None,2019-12-19 15:00:00, None, -0.219, None,51
None,5.634,86.4, None, None,12.69,21.7,120.9, None, None, None, None, None, None,4.0,998.0, None, None, None,2019-12-19 16:00:00, None, -0.112, None,51
None,5.29,86.1, None, None,11.54,23.72,102.4, None, None, None, None, None, None,3.0,996.0, None, None, None,2019-12-19 17:00:00, None, -0.173, None,51
None,5.102,89.5, None, None,12.17,21.61,94.0, None, None, None, None, None, None,4.0,994.0, None, None, None,2019-12-19 18:00:00, None, -0.214, None,51
None,5.443,90.1, None, None,9.48,15.16,105.3, None, None, None, None, None, None,4.0,994.0, None, None, None,2019-12-19 19:00:00, None, -0.218, None,51
