wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
166.0, 89.0, 6.3,0.2, 0.7,4.0, 2.3,2.1, 160.0, 0.2, 22.6,87.0,2020-11-18 00:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.0, 87.0, 4.0,0.0, 0.2,3.0, 2.1,1.9, 166.0, 0.2, 22.8,88.0,2020-11-18 01:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0, 88.0, 3.0,0.2, 0.1,1.8, 1.9,1.3, 259.0, 0.0, 22.8,94.0,2020-11-18 02:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0, 94.0, 1.8,0.0, 0.4,0.0, 1.3,-0.3, 102.0, 0.2, 23.0,97.0,2020-11-18 03:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, 97.0, 0.0,0.0, -0.7,1.9, -0.3,-1.2, 330.0, 0.0, 22.4,97.0,2020-11-18 04:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, 97.0, 1.9,0.0, -1.6,1.7, -1.2,-0.3, 353.0, 0.0, 21.0,98.0,2020-11-18 05:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, 98.0, 1.7,0.0, -0.6,3.4, -0.3,-1.0, 351.0, 0.0, 20.0,98.0,2020-11-18 06:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, None, None,0.0, None,9.5, None,0.1, None, None, None,97.0,2020-11-18 07:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,7.1, None,0.5, None, None, None,88.0,2020-11-18 08:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, 88.0, 7.1,0.0, -1.3,5.9, 0.5,1.5, 155.0, 0.0, 19.2,82.0,2020-11-18 09:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
