time,tasmin,tasmax,pcp,week_of_year
2018-05-28,-0.6,6.4,3.0,22
2018-05-29,-2.1,8.3,0.0,22
2018-05-30,-2.9,9.7,1.3,22
2018-05-31,-3.3,9.1,1.5,22
2018-06-01,-1.6,7.4,1.3,22
2018-06-02,-0.6,10.8,0.1,22
2018-06-03,0.1,5.9,8.1,22
