ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 753.0, None, None, None,2020-08-05 00:00:00, 17.5, None, None,32
None, 753.0, None, None, None,2020-08-05 01:00:00, 16.8, None, None,32
None, 753.0, None, None, None,2020-08-05 02:00:00, 16.9, None, None,32
None, 754.0, None, None, None,2020-08-05 03:00:00, 15.1, None, None,32
None, 754.0, None, None, None,2020-08-05 04:00:00, 13.8, None, None,32
None, 754.0, None, None, None,2020-08-05 05:00:00, 14.0, None, None,32
None, 754.0, None, None, None,2020-08-05 06:00:00, 13.6, None, None,32
None, 755.0, None, None, None,2020-08-05 07:00:00, 13.8, None, None,32
None, 754.0, None, None, None,2020-08-05 08:00:00, 13.7, None, None,32
None, 754.0, None, None, None,2020-08-05 09:00:00, 13.0, None, None,32
None, 754.0, None, None, None,2020-08-05 10:00:00, 12.8, None, None,32
None, 755.0, None, None, None,2020-08-05 11:00:00, 13.1, None, None,32
None, 755.0, None, None, None,2020-08-05 12:00:00, 12.8, None, None,32
None, 755.0, None, None, None,2020-08-05 13:00:00, 12.7, None, None,32
None, 754.0, None, None, None,2020-08-05 14:00:00, 15.0, None, None,32
None, 753.0, None, None, None,2020-08-05 15:00:00, 16.3, None, None,32
None, 753.0, None, 608.0, None,2020-08-05 16:00:00, 17.0, None, None,32
None, 753.0, None, None, None,2020-08-05 17:00:00, 17.7, None, None,32
None, 753.0, None, None, None,2020-08-05 18:00:00, 19.8, None, None,32
None, 753.0, None, None, None,2020-08-05 19:00:00, 19.9, None, None,32
None, 753.0, None, None, None,2020-08-05 20:00:00, 19.9, None, None,32
None, 753.0, None, None, None,2020-08-05 21:00:00, 20.2, None, None,32
None, 753.0, None, None, None,2020-08-05 22:00:00, 19.4, None, None,32
None, 752.0, None, None, None,2020-08-05 23:00:00, 21.2, None, None,32
None, 752.0, None, None, None,2020-08-06 00:00:00, 20.2, None, None,32
None, 753.0, None, None, None,2020-08-06 01:00:00, 19.8, None, None,32
None, 753.0, None, None, None,2020-08-06 02:00:00, 20.4, None, None,32
None, 753.0, None, None, None,2020-08-06 03:00:00, 17.4, None, None,32
None, 755.0, None, None, None,2020-08-06 04:00:00, 15.6, None, None,32
None, 755.0, None, None, None,2020-08-06 05:00:00, 15.8, None, None,32
None, 755.0, None, None, None,2020-08-06 06:00:00, 16.1, None, None,32
None, 755.0, None, None, None,2020-08-06 07:00:00, 16.2, None, None,32
None, 755.0, None, None, None,2020-08-06 08:00:00, 15.8, None, None,32
None, 755.0, None, None, None,2020-08-06 09:00:00, 16.2, None, None,32
None, 755.0, None, None, None,2020-08-06 10:00:00, 15.9, None, None,32
None, 755.0, None, None, None,2020-08-06 11:00:00, 15.2, None, None,32
None, 755.0, None, None, None,2020-08-06 12:00:00, 13.5, None, None,32
None, 755.0, None, None, None,2020-08-06 13:00:00, 14.3, None, None,32
