TempC,time,RH,week_of_year
9.583,2020-06-10 00:00:00,76.0,24
9.78,2020-06-10 01:00:00,74.9,24
8.668,2020-06-10 02:00:00,76.2,24
8.295,2020-06-10 03:00:00,83.3,24
7.091,2020-06-10 04:00:00,89.4,24
8.344,2020-06-10 05:00:00,90.0,24
9.657,2020-06-10 06:00:00,82.9,24
12.485,2020-06-10 07:00:00,75.3,24
14.673,2020-06-10 08:00:00,66.0,24
16.034,2020-06-10 09:00:00,59.3,24
18.913,2020-06-10 10:00:00,50.0,24
18.533,2020-06-10 11:00:00,46.3,24
18.557,2020-06-10 12:00:00,42.2,24
19.151,2020-06-10 13:00:00,43.1,24
17.701,2020-06-10 14:00:00,44.6,24
19.246,2020-06-10 15:00:00,42.3,24
19.199,2020-06-10 16:00:00,40.1,24
19.603,2020-06-10 17:00:00,38.8,24
17.058,2020-06-10 18:00:00,41.8,24
14.122,2020-06-10 19:00:00,53.9,24
11.565,2020-06-10 20:00:00,68.6,24
10.198,2020-06-10 21:00:00,82.9,24
8.344,2020-06-10 22:00:00,89.3,24
7.293,2020-06-10 23:00:00,92.7,24
7.92,2020-06-11 00:00:00,94.0,24
6.051,2020-06-11 01:00:00,94.2,24
5.334,2020-06-11 02:00:00,95.3,24
5.076,2020-06-11 03:00:00,95.6,24
4.973,2020-06-11 04:00:00,95.8,24
6.484,2020-06-11 05:00:00,95.8,24
7.015,2020-06-11 06:00:00,95.4,24
10.98,2020-06-11 07:00:00,93.1,24
13.81,2020-06-11 08:00:00,81.0,24
16.915,2020-06-11 09:00:00,70.3,24
17.582,2020-06-11 10:00:00,48.3,24
17.391,2020-06-11 11:00:00,63.7,24
16.582,2020-06-11 12:00:00,64.8,24
19.103,2020-06-11 13:00:00,55.2,24
20.15,2020-06-11 14:00:00,44.9,24
18.461,2020-06-11 15:00:00,44.6,24
17.962,2020-06-11 16:00:00,45.9,24
18.033,2020-06-11 17:00:00,45.1,24
16.463,2020-06-11 18:00:00,47.2,24
14.553,2020-06-11 19:00:00,56.2,24
12.751,2020-06-11 20:00:00,68.6,24
11.151,2020-06-11 21:00:00,86.0,24
10.81,2020-06-11 22:00:00,93.7,24
10.687,2020-06-11 23:00:00,95.2,24
10.222,2020-06-12 00:00:00,96.0,24
9.903,2020-06-12 01:00:00,96.4,24
9.139,2020-06-12 02:00:00,96.5,24
8.643,2020-06-12 03:00:00,96.8,24
7.368,2020-06-12 04:00:00,97.3,24
8.643,2020-06-12 05:00:00,97.7,24
9.805,2020-06-12 06:00:00,96.8,24
10.565,2020-06-12 07:00:00,94.5,24
11.904,2020-06-12 08:00:00,89.9,24
14.266,2020-06-12 09:00:00,84.0,24
15.533,2020-06-12 10:00:00,74.3,24
15.748,2020-06-12 11:00:00,70.6,24
13.858,2020-06-12 12:00:00,75.5,24
17.058,2020-06-12 13:00:00,68.7,24
19.056,2020-06-12 14:00:00,56.2,24
16.439,2020-06-12 15:00:00,56.1,24
12.364,2020-06-12 16:00:00,85.0,24
12.678,2020-06-12 17:00:00,94.3,24
12.171,2020-06-12 18:00:00,94.2,24
11.565,2020-06-12 19:00:00,95.8,24
10.907,2020-06-12 20:00:00,96.5,24
10.051,2020-06-12 21:00:00,97.4,24
9.608,2020-06-12 22:00:00,97.9,24
8.295,2020-06-12 23:00:00,97.7,24
7.67,2020-06-13 00:00:00,98.0,24
6.535,2020-06-13 01:00:00,98.0,24
5.591,2020-06-13 02:00:00,98.4,24
4.324,2020-06-13 03:00:00,98.3,24
3.009,2020-06-13 04:00:00,98.4,24
2.477,2020-06-13 05:00:00,98.3,24
4.869,2020-06-13 06:00:00,98.7,24
7.293,2020-06-13 07:00:00,98.8,24
9.089,2020-06-13 08:00:00,95.3,24
10.907,2020-06-13 09:00:00,88.9,24
13.064,2020-06-13 10:00:00,77.8,24
14.026,2020-06-13 11:00:00,72.3,24
14.433,2020-06-13 12:00:00,68.3,24
15.103,2020-06-13 13:00:00,66.0,24
14.481,2020-06-13 14:00:00,63.8,24
14.314,2020-06-13 15:00:00,62.1,24
14.361,2020-06-13 16:00:00,57.8,24
14.337,2020-06-13 17:00:00,59.1,24
12.389,2020-06-13 18:00:00,65.2,24
10.712,2020-06-13 19:00:00,82.8,24
10.149,2020-06-13 20:00:00,92.5,24
9.682,2020-06-13 21:00:00,94.3,24
9.46,2020-06-13 22:00:00,95.5,24
9.114,2020-06-13 23:00:00,96.1,24
8.792,2020-06-14 00:00:00,96.7,24
8.643,2020-06-14 01:00:00,97.1,24
8.419,2020-06-14 02:00:00,97.4,24
8.27,2020-06-14 03:00:00,97.7,24
8.12,2020-06-14 04:00:00,97.9,24
7.995,2020-06-14 05:00:00,98.2,24
8.12,2020-06-14 06:00:00,98.4,24
8.12,2020-06-14 07:00:00,98.2,24
