pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 7.5, None, None, None, 559.0, None,2020-09-02 00:00:00, None,36
None, None, None, None, None, 7.7, None, None, None, 559.0, None,2020-09-02 01:00:00, None,36
None, None, None, None, None, 7.7, None, None, None, 559.0, None,2020-09-02 02:00:00, None,36
None, None, None, None, None, 7.5, None, None, None, 559.0, None,2020-09-02 03:00:00, None,36
None, None, None, None, None, 7.0, None, None, None, 559.0, None,2020-09-02 04:00:00, None,36
None, None, None, None, None, 6.6, None, None, None, 559.0, None,2020-09-02 05:00:00, None,36
None, None, None, None, None, 6.4, None, None, None, 560.0, None,2020-09-02 06:00:00, None,36
None, None, None, None, None, 6.2, None, None, None, 560.0, None,2020-09-02 07:00:00, None,36
None, None, None, None, None, 6.0, None, None, None, 560.0, None,2020-09-02 08:00:00, None,36
None, None, None, None, None, 6.2, None, None, None, 560.0, None,2020-09-02 09:00:00, None,36
None, None, None, None, None, 6.2, None, None, None, 560.0, None,2020-09-02 10:00:00, None,36
None, None, None, None, None, 5.9, None, None, None, 560.0, None,2020-09-02 11:00:00, None,36
None, None, None, None, None, 6.0, None, None, None, 560.0, None,2020-09-02 12:00:00, None,36
None, None, None, None, None, 5.8, None, None, None, 560.0, None,2020-09-02 13:00:00, None,36
None, None, None, None, None, 5.5, None, None, None, 560.0, None,2020-09-02 14:00:00, None,36
None, None, None, None, None, 5.8, None, None, None, 560.0, None,2020-09-02 15:00:00, None,36
None, 90.0, None, None, None, 6.3, None, None, None, 560.0, None,2020-09-02 16:00:00, None,36
None, None, None, None, None, 6.8, None, None, None, 560.0, None,2020-09-02 17:00:00, None,36
None, None, None, None, None, 8.7, None, None, None, 560.0, None,2020-09-02 18:00:00, None,36
None, None, None, None, None, 10.8, None, None, None, 560.0, None,2020-09-02 19:00:00, None,36
None, None, None, None, None, 9.9, None, None, None, 559.0, None,2020-09-02 20:00:00, None,36
None, None, None, None, None, 9.7, None, None, None, 559.0, None,2020-09-02 21:00:00, None,36
None, None, None, None, None, 10.1, None, None, None, 559.0, None,2020-09-02 22:00:00, None,36
None, None, None, None, None, 8.9, None, None, None, 559.0, None,2020-09-02 23:00:00, None,36
None, None, None, None, None, 8.7, None, None, None, 559.0, None,2020-09-03 00:00:00, None,36
None, None, None, None, None, 8.1, None, None, None, 559.0, None,2020-09-03 01:00:00, None,36
None, None, None, None, None, 7.4, None, None, None, 559.0, None,2020-09-03 02:00:00, None,36
None, None, None, None, None, 6.8, None, None, None, 559.0, None,2020-09-03 03:00:00, None,36
None, None, None, None, None, 6.4, None, None, None, 560.0, None,2020-09-03 04:00:00, None,36
None, None, None, None, None, 6.3, None, None, None, 560.0, None,2020-09-03 05:00:00, None,36
None, None, None, None, None, 6.1, None, None, None, 560.0, None,2020-09-03 06:00:00, None,36
None, None, None, None, None, 5.8, None, None, None, 560.0, None,2020-09-03 07:00:00, None,36
None, None, None, None, None, 5.8, None, None, None, 560.0, None,2020-09-03 08:00:00, None,36
None, None, None, None, None, 5.6, None, None, None, 560.0, None,2020-09-03 09:00:00, None,36
None, None, None, None, None, 5.5, None, None, None, 560.0, None,2020-09-03 10:00:00, None,36
None, None, None, None, None, 5.7, None, None, None, 560.0, None,2020-09-03 11:00:00, None,36
None, None, None, None, None, 5.7, None, None, None, 561.0, None,2020-09-03 12:00:00, None,36
None, None, None, None, None, 4.9, None, None, None, 560.0, None,2020-09-03 13:00:00, None,36
None, None, None, None, None, 4.9, None, None, None, 560.0, None,2020-09-03 14:00:00, None,36
None, None, None, None, None, 4.9, None, None, None, 560.0, None,2020-09-03 15:00:00, None,36
None, 98.0, None, None, None, 6.0, None, None, None, 560.0, None,2020-09-03 16:00:00, None,36
None, None, None, None, None, 7.1, None, None, None, 560.0, None,2020-09-03 17:00:00, None,36
None, None, None, None, None, 9.1, None, None, None, 560.0, None,2020-09-03 18:00:00, None,36
None, None, None, None, None, 10.6, None, None, None, 560.0, None,2020-09-03 19:00:00, None,36
None, None, None, None, None, 11.1, None, None, None, 560.0, None,2020-09-03 20:00:00, None,36
None, None, None, None, None, 10.9, None, None, None, 559.0, None,2020-09-03 21:00:00, None,36
None, None, None, None, None, 11.1, None, None, None, 559.0, None,2020-09-03 22:00:00, None,36
None, None, None, None, None, 11.0, None, None, None, 559.0, None,2020-09-03 23:00:00, None,36
None, None, None, None, None, 10.6, None, None, None, 559.0, None,2020-09-04 00:00:00, None,36
None, None, None, None, None, 10.1, None, None, None, 559.0, None,2020-09-04 01:00:00, None,36
None, None, None, None, None, 9.2, None, None, None, 559.0, None,2020-09-04 02:00:00, None,36
None, None, None, None, None, 8.6, None, None, None, 560.0, None,2020-09-04 03:00:00, None,36
None, None, None, None, None, 8.0, None, None, None, 560.0, None,2020-09-04 04:00:00, None,36
None, None, None, None, None, 7.7, None, None, None, 560.0, None,2020-09-04 05:00:00, None,36
None, None, None, None, None, 7.6, None, None, None, 560.0, None,2020-09-04 06:00:00, None,36
None, None, None, None, None, 7.3, None, None, None, 560.0, None,2020-09-04 07:00:00, None,36
None, None, None, None, None, 7.0, None, None, None, 560.0, None,2020-09-04 08:00:00, None,36
None, None, None, None, None, 6.9, None, None, None, 560.0, None,2020-09-04 09:00:00, None,36
None, None, None, None, None, 6.6, None, None, None, 560.0, None,2020-09-04 10:00:00, None,36
