pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.742, 8.4, None, None, None, None, 1.7, 1.7, 0.0, None, 0.0,2022-04-09 00:00:00, 2.0, 2.328, None,15
None, 0.959, 8.4, None, None, None, None, 1.0, 1.0, 0.0, None, 0.0,2022-04-09 01:00:00, 2.0, 2.347, None,15
None, 0.421, 8.4, None, None, None, None, 0.4, 0.4, 0.0, None, 0.0,2022-04-09 02:00:00, 2.0, 2.322, None,15
None, 0.441, 8.4, None, None, None, None, 0.4, 0.2, -0.1, None, 0.0,2022-04-09 03:00:00, 2.0, 2.34, None,15
None, 0.403, 8.4, None, None, None, None, 0.4, 0.2, 0.0, None, 0.0,2022-04-09 04:00:00, 2.0, 2.299, None,15
None, 0.185, 8.4, None, None, None, None, 0.2, 0.1, 0.0, None, 0.0,2022-04-09 05:00:00, 2.0, 2.31, None,15
None, -0.042, 8.4, None, None, None, None, 0.0, 0.0, 0.0, None, 0.0,2022-04-09 06:00:00, 2.0, 2.281, None,15
None, -0.032, 0.0, None, None, None, None, 0.0, -0.4, -0.1, None, 0.0,2022-04-09 07:00:00, 2.0, 2.279, None,15
None, 2.062, 2.2, None, None, None, None, 2.1, -0.4, -0.2, None, 0.0,2022-04-09 08:00:00, 2.0, 2.094, None,15
None, 2.157, 2.3, None, None, None, None, 2.2, -0.4, 0.0, None, 0.0,2022-04-09 09:00:00, 2.0, 2.335, None,15
None, 3.338, 4.8, None, None, None, None, 3.3, -0.4, 0.0, None, 0.0,2022-04-09 10:00:00, 2.0, 2.175, None,15
None, 3.812, 5.3, None, None, None, None, 3.8, -0.4, -0.1, None, 0.0,2022-04-09 11:00:00, 2.0, 2.011, None,15
None, 5.808, 6.6, None, None, None, None, 5.8, -0.4, -0.1, None, 0.0,2022-04-09 12:00:00, 2.0, 2.199, None,15
None, 7.36, 7.5, None, None, None, None, 7.4, -0.4, -0.2, None, 1.0,2022-04-09 13:00:00, 3.0, 2.956, None,15
None, 6.424, 8.5, None, None, None, None, 6.4, -0.4, 0.0, None, -1.0,2022-04-09 14:00:00, 2.0, 2.378, None,15
None, 7.55, 8.5, None, None, None, None, 7.6, -0.4, -0.1, None, 0.0,2022-04-09 15:00:00, 2.0, 2.031, None,15
None, 6.944, 8.5, None, None, None, None, 6.9, -0.4, -0.2, None, 0.0,2022-04-09 16:00:00, 2.0, 1.924, None,15
None, 5.189, 8.5, None, None, None, None, 5.2, -0.4, 0.2, None, 0.0,2022-04-09 17:00:00, 2.0, 2.28, None,15
None, 3.421, 8.5, None, None, None, None, 3.4, -0.4, 0.1, None, 0.0,2022-04-09 18:00:00, 2.0, 2.247, None,15
None, 1.657, 3.4, None, None, None, None, 1.7, 1.7, -0.1, None, 0.0,2022-04-09 19:00:00, 2.0, 2.146, None,15
None, -0.141, 3.4, None, None, None, None, -0.1, -0.1, -0.1, None, 0.0,2022-04-09 20:00:00, 2.0, 2.236, None,15
None, -0.345, 3.4, None, None, None, None, -0.3, -0.4, 0.0, None, 0.0,2022-04-09 21:00:00, 2.0, 2.209, None,15
None, -0.952, 3.4, None, None, None, None, -1.0, -1.0, -0.2, None, 0.0,2022-04-09 22:00:00, 2.0, 2.193, None,15
None, -1.821, 3.4, None, None, None, None, -1.8, -1.8, -0.1, None, 0.0,2022-04-09 23:00:00, 2.0, 2.314, None,15
None, -1.962, 3.4, None, None, None, None, -2.0, -2.0, -0.1, None, 0.0,2022-04-10 00:00:00, 2.0, 2.219, None,15
None, -2.752, 3.4, None, None, None, None, -2.8, -2.8, 0.0, None, 0.0,2022-04-10 01:00:00, 2.0, 2.246, None,15
None, -3.056, 3.4, None, None, None, None, -3.1, -3.1, 0.0, None, 0.0,2022-04-10 02:00:00, 2.0, 2.27, None,15
