air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
1.3, 1.26, 73.94, 4.2, 74.0, 1.3,2022-04-09 00:00:00, -3.0,15
-1.0, -1.039, 95.4, 4.2, 95.0, -1.0,2022-04-09 01:00:00, -2.0,15
-0.9, -0.921, 97.0, 4.2, 97.0, -1.1,2022-04-09 02:00:00, -1.0,15
-1.0, -1.024, 96.9, 4.2, 97.0, -1.1,2022-04-09 03:00:00, -1.0,15
-1.6, -1.629, 96.8, 4.2, 97.0, -1.7,2022-04-09 04:00:00, -2.0,15
-1.8, -1.807, 96.1, 4.2, 96.0, -1.8,2022-04-09 05:00:00, -2.0,15
-2.1, -2.119, 95.0, 4.2, 95.0, -2.1,2022-04-09 06:00:00, -3.0,15
-2.0, -1.996, 88.9, -2.0, 89.0, -2.5,2022-04-09 07:00:00, -4.0,15
0.5, 0.51, 66.99, 0.6, 67.0, -2.5,2022-04-09 08:00:00, -5.0,15
1.7, 1.743, 58.59, 1.8, 59.0, -2.5,2022-04-09 09:00:00, -5.0,15
2.7, 2.747, 50.3, 2.8, 50.0, -2.5,2022-04-09 10:00:00, -7.0,15
2.7, 2.663, 52.16, 2.8, 52.0, -2.5,2022-04-09 11:00:00, -6.0,15
3.4, 3.391, 45.5, 3.2, 46.0, -2.5,2022-04-09 12:00:00, -8.0,15
0.4, 0.35, 65.29, 4.4, 65.0, -2.5,2022-04-09 13:00:00, -5.0,15
0.8, 0.813, 68.98, 4.4, 69.0, -2.5,2022-04-09 14:00:00, -4.0,15
2.3, 2.298, 65.2, 4.4, 65.0, -2.5,2022-04-09 15:00:00, -4.0,15
3.3, 3.338, 51.82, 4.4, 52.0, -2.5,2022-04-09 16:00:00, -6.0,15
0.5, 0.543, 60.47, 4.4, 60.0, -2.5,2022-04-09 17:00:00, -6.0,15
-0.4, -0.391, 76.4, 4.4, 76.0, -2.5,2022-04-09 18:00:00, -4.0,15
-1.1, -1.098, 88.9, -0.1, 89.0, -1.0,2022-04-09 19:00:00, -2.0,15
