pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.99, 81.5, 2.2, 82.0, -5.0, -2.0, -2.0, -5.0, -0.1, 0.0,2022-04-09 00:00:00, 104.0, 103.7,15
None, -2.576, 92.0, 2.2, 92.0, -4.0, -2.6, -2.6, -4.0, 0.4, 0.0,2022-04-09 01:00:00, 104.0, 103.7,15
None, -2.544, 80.5, 2.2, 81.0, -5.0, -2.5, -2.7, -5.0, 0.0, 0.0,2022-04-09 02:00:00, 104.0, 103.6,15
None, None, None, 2.2, 88.0, -4.0, -3.1, -3.2, None, 0.1, 0.0,2022-04-09 03:00:00, 104.0, None,15
None, -3.521, 87.6, 2.2, 88.0, -5.0, -3.5, -3.6, -5.0, 0.0, 0.0,2022-04-09 04:00:00, 104.0, 103.8,15
None, -3.696, 84.1, 2.2, 84.0, -6.0, -3.7, -3.8, -6.0, 0.1, 0.0,2022-04-09 05:00:00, 104.0, 103.8,15
None, -3.851, 83.0, 2.2, 83.0, -6.0, -3.9, -3.9, -6.0, 0.0, 0.0,2022-04-09 06:00:00, 104.0, 103.5,15
None, -4.579, 77.78, -3.8, 78.0, -7.0, -4.6, -4.6, -7.0, 0.0, 0.0,2022-04-09 07:00:00, 104.0, 103.5,15
None, None, None, -3.8, 72.0, -8.0, -3.9, -4.7, None, 0.0, -1.0,2022-04-09 08:00:00, 102.0, None,15
None, -2.762, 60.93, -2.7, 61.0, -9.0, -2.8, -4.7, -9.0, 0.4, 1.0,2022-04-09 09:00:00, 103.0, 103.1,15
None, -1.689, 52.16, -1.6, 52.0, -9.0, -1.7, -4.7, -9.0, 0.2, 1.0,2022-04-09 10:00:00, 103.0, 103.4,15
None, -0.564, 45.05, -0.1, 45.0, -10.0, -0.6, -4.7, -10.0, None, None,2022-04-09 11:00:00, None, 103.3,15
None, -1.621, 46.44, 0.4, 46.0, -11.0, -1.6, -4.7, -11.0, -0.3, 0.0,2022-04-09 12:00:00, 103.0, 103.3,15
None, -0.422, 49.96, 1.2, 50.0, -8.0, -0.4, -4.7, -8.0, 0.2, -1.0,2022-04-09 13:00:00, 103.0, 102.7,15
None, 1.109, 44.29, 1.2, 44.0, -10.0, 1.1, -4.7, -10.0, 0.0, 1.0,2022-04-09 14:00:00, 103.0, 103.3,15
None, -1.103, 51.77, 1.3, 52.0, -9.0, -1.1, -4.7, -9.0, -0.3, 0.0,2022-04-09 15:00:00, 103.0, 103.1,15
None, -1.364, 62.5, 1.3, 63.0, -7.0, -1.4, -4.7, -7.0, 0.4, 0.0,2022-04-09 16:00:00, 103.0, 103.4,15
None, -2.814, 78.43, 1.3, 78.0, -5.0, -2.8, -4.7, -5.0, 0.4, -1.0,2022-04-09 17:00:00, 103.0, 102.7,15
None, -3.305, 83.6, 1.3, 84.0, -5.0, -3.3, -4.7, -5.0, 0.6, 2.0,2022-04-09 18:00:00, 104.0, 103.8,15
None, -2.909, 80.1, -2.6, 80.0, -5.0, -2.9, -3.3, -5.0, 0.1, 2.0,2022-04-09 19:00:00, 105.0, 104.9,15
None, -4.208, 85.4, -2.6, 85.0, -6.0, -4.2, -4.2, -6.0, 0.0, 1.0,2022-04-09 20:00:00, 106.0, 105.6,15
None, -5.8, 89.3, -2.6, 89.0, -7.0, -5.8, -5.7, -7.0, -0.2, 0.0,2022-04-09 21:00:00, 106.0, 105.6,15
None, -7.329, 90.9, -2.6, 91.0, -8.0, -7.3, -7.3, -8.0, -0.1, 0.0,2022-04-09 22:00:00, 106.0, None,15
None, -7.804, 90.8, -2.6, 91.0, -9.0, -7.8, -7.9, -9.0, -0.1, 0.0,2022-04-09 23:00:00, 106.0, None,15
None, -8.25, 90.0, -2.6, 90.0, -9.0, -8.3, -8.2, -9.0, 0.0, 0.0,2022-04-10 00:00:00, 106.0, None,15
None, -8.11, 89.5, -2.6, 90.0, -9.0, -8.1, -8.3, -9.0, 0.1, 0.0,2022-04-10 01:00:00, 106.0, None,15
None, -7.931, 89.0, -2.6, 89.0, -10.0, -7.9, -8.3, -10.0, 0.0, -1.0,2022-04-10 02:00:00, 105.0, 105.0,15
None, -7.582, 89.0, -2.6, 89.0, -9.0, -7.6, -8.3, -9.0, 0.1, 0.0,2022-04-10 03:00:00, 105.0, 104.6,15
None, -7.804, 89.7, -2.6, 90.0, -9.0, -7.8, -8.3, -9.0, 0.0, 0.0,2022-04-10 04:00:00, 105.0, 104.5,15
None, -8.66, 91.2, None, None, None, None, None, -10.0, None, None,2022-04-10 05:00:00, None, 104.5,15
None, -8.41, 90.5, None, None, None, None, None, -10.0, None, None,2022-04-10 06:00:00, None, 104.6,15
None, None, None, -7.6, 90.0, -9.0, -7.6, -8.5, None, 0.1, 0.0,2022-04-10 07:00:00, 105.0, None,15
None, -6.662, 88.9, -6.8, 89.0, -8.0, -6.7, -8.5, -8.0, 0.2, 0.0,2022-04-10 08:00:00, 104.0, 104.4,15
None, -5.061, 85.5, -5.1, 86.0, -7.0, -5.1, -8.5, -7.0, 0.4, 0.0,2022-04-10 09:00:00, 104.0, 104.4,15
None, -3.262, 69.69, -3.2, 70.0, -7.0, -3.3, -8.5, -7.0, 0.4, 0.0,2022-04-10 10:00:00, 105.0, 104.5,15
None, -0.695, 45.37, None, None, None, None, None, -10.0, None, None,2022-04-10 11:00:00, None, 104.4,15
None, 0.84, 32.73, 0.7, 33.0, -14.0, 0.8, -8.5, -14.0, -0.2, 0.0,2022-04-10 12:00:00, 104.0, 104.3,15
None, 1.647, 27.87, 1.9, 28.0, -15.0, 1.6, -8.5, -15.0, -0.2, 0.0,2022-04-10 13:00:00, 104.0, 104.1,15
None, 1.853, 25.92, 2.2, 26.0, -15.0, 1.9, -8.5, -15.0, -0.2, -1.0,2022-04-10 14:00:00, 104.0, 103.5,15
None, 1.837, 22.7, 2.3, 23.0, -17.0, 1.8, -8.5, -17.0, -0.4, 0.0,2022-04-10 15:00:00, 103.0, 103.1,15
None, 1.33, 22.08, 2.3, 22.0, -18.0, 1.3, -8.5, -18.0, -0.4, -1.0,2022-04-10 16:00:00, 103.0, 102.5,15
None, 0.689, 24.55, 2.3, 25.0, -18.0, 0.7, -8.5, -18.0, -0.2, 0.0,2022-04-10 17:00:00, 103.0, 102.7,15
None, -0.28, 29.28, 2.3, 29.0, -14.0, -0.3, -8.5, -14.0, -0.1, 0.0,2022-04-10 18:00:00, 103.0, 102.6,15
None, -1.705, 33.7, -0.3, 34.0, -14.0, -1.7, -1.8, -14.0, -0.1, 0.0,2022-04-10 19:00:00, 103.0, 102.7,15
None, -3.02, 39.08, -0.3, 39.0, -14.0, -3.0, -3.0, -14.0, 0.0, 0.0,2022-04-10 20:00:00, 103.0, 102.7,15
None, -4.027, 42.5, -0.3, 43.0, -13.0, -4.0, -4.2, -13.0, -0.1, 0.0,2022-04-10 21:00:00, 103.0, 102.6,15
None, -4.872, 50.03, -0.3, 50.0, -12.0, -4.9, -5.0, -12.0, 0.0, 0.0,2022-04-10 22:00:00, 103.0, 102.7,15
None, -5.6, 52.39, -0.3, 52.0, -13.0, -5.6, -5.7, -13.0, 0.0, 0.0,2022-04-10 23:00:00, 103.0, 102.7,15
None, -6.71, 58.89, -0.3, 59.0, -13.0, -6.7, -6.8, -13.0, -0.1, 0.0,2022-04-11 00:00:00, 103.0, 102.5,15
