air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
6.7,5.9, -7999.0,9.0,70.0,2022-04-09 00:00:00,1.0,15
6.6,5.9, -7999.0,9.0,67.0,2022-04-09 01:00:00,1.0,15
6.6,5.9, -7999.0,9.0,67.0,2022-04-09 02:00:00,1.0,15
6.4,5.9, -7999.0,9.0,69.0,2022-04-09 03:00:00,1.0,15
6.1,5.9, -7999.0,9.0,63.0,2022-04-09 04:00:00,-1.0,15
5.9,5.8, -7999.0,9.0,65.0,2022-04-09 05:00:00,0.0,15
5.5,5.5, -7999.0,9.0,63.0,2022-04-09 06:00:00,-1.0,15
5.6,5.3, -7999.0,5.7,61.0,2022-04-09 07:00:00,-1.0,15
5.6,5.3, -7999.0,5.7,67.0,2022-04-09 08:00:00,0.0,15
5.7,5.3, -7999.0,5.9,63.0,2022-04-09 09:00:00,-1.0,15
5.3,5.3, -7999.0,5.9,71.0,2022-04-09 10:00:00,1.0,15
5.4,4.7, -7999.0,5.9,66.0,2022-04-09 11:00:00,0.0,15
5.9,4.7, -7999.0,6.1,46.0,2022-04-09 12:00:00,-5.0,15
6.2,4.7, -7999.0,6.5,46.0,2022-04-09 13:00:00,-4.0,15
6.9,4.7, -7999.0,7.4,43.0,2022-04-09 14:00:00,-5.0,15
6.7,4.7, -7999.0,7.4,53.0,2022-04-09 15:00:00,-2.0,15
7.1,4.7, -7999.0,7.4,45.0,2022-04-09 16:00:00,-4.0,15
6.7,4.7, -7999.0,7.4,50.0,2022-04-09 17:00:00,-3.0,15
6.5,4.7, -7999.0,7.4,53.0,2022-04-09 18:00:00,-2.0,15
6.1,6.1, -7999.0,6.6,60.0,2022-04-09 19:00:00,-1.0,15
6.4,6.1, -7999.0,6.6,57.0,2022-04-09 20:00:00,-1.0,15
6.4,6.1, -7999.0,6.6,53.0,2022-04-09 21:00:00,-3.0,15
6.0,5.9, -7999.0,6.6,59.0,2022-04-09 22:00:00,-1.0,15
4.5,4.5, -7999.0,6.6,72.0,2022-04-09 23:00:00,0.0,15
4.4,4.2, -7999.0,6.6,74.0,2022-04-10 00:00:00,0.0,15
4.7,4.2, -7999.0,6.6,72.0,2022-04-10 01:00:00,0.0,15
4.7,4.2, -7999.0,6.6,73.0,2022-04-10 02:00:00,0.0,15
4.6,4.2, -7999.0,6.6,75.0,2022-04-10 03:00:00,0.0,15
4.3,4.2, -7999.0,6.6,76.0,2022-04-10 04:00:00,0.0,15
3.5,3.1, -7999.0,6.6,100.0,2022-04-10 05:00:00,3.0,15
3.3,2.8, -7999.0,6.6,100.0,2022-04-10 06:00:00,3.0,15
3.1,3.0, -7999.0,3.4,100.0,2022-04-10 07:00:00,3.0,15
3.2,3.0, -7999.0,3.4,100.0,2022-04-10 08:00:00,3.0,15
3.5,3.0, -7999.0,3.5,100.0,2022-04-10 09:00:00,3.0,15
4.5,3.0, -7999.0,4.8,74.0,2022-04-10 10:00:00,1.0,15
5.3,3.0, -7999.0,6.0,71.0,2022-04-10 11:00:00,1.0,15
5.0,3.0, -7999.0,6.0,73.0,2022-04-10 12:00:00,1.0,15
5.0,3.0, -7999.0,6.0,75.0,2022-04-10 13:00:00,1.0,15
6.3,3.0, -7999.0,6.1,67.0,2022-04-10 14:00:00,1.0,15
5.2,3.0, -7999.0,6.3,72.0,2022-04-10 15:00:00,0.0,15
6.4,3.0, -7999.0,6.8,64.0,2022-04-10 16:00:00,0.0,15
6.8,3.0, -7999.0,8.0,51.0,2022-04-10 17:00:00,-2.0,15
6.1,3.0, -7999.0,8.0,61.0,2022-04-10 18:00:00,-1.0,15
3.5,3.1, -7999.0,6.8,79.0,2022-04-10 19:00:00,0.0,15
3.9,3.1, -7999.0,6.8,77.0,2022-04-10 20:00:00,0.0,15
3.6,3.1, -7999.0,6.8,87.0,2022-04-10 21:00:00,2.0,15
3.9,3.1, -7999.0,6.8,79.0,2022-04-10 22:00:00,1.0,15
3.9,3.1, -7999.0,6.8,75.0,2022-04-10 23:00:00,0.0,15
3.3,2.7, -7999.0,6.8,81.0,2022-04-11 00:00:00,0.0,15
2.4,2.4, -7999.0,6.8,95.0,2022-04-11 01:00:00,1.0,15
2.5,2.3, -7999.0,6.8,100.0,2022-04-11 02:00:00,2.0,15
2.5,2.3, -7999.0,6.8,87.0,2022-04-11 03:00:00,1.0,15
2.6,2.3, -7999.0,6.8,100.0,2022-04-11 04:00:00,3.0,15
3.6,2.3, -7999.0,6.8,70.0,2022-04-11 05:00:00,-1.0,15
3.3,2.3, -7999.0,6.8,67.0,2022-04-11 06:00:00,-3.0,15
4.5,3.3, -7999.0,4.5,53.0,2022-04-11 07:00:00,-4.0,15
6.5,3.3, -7999.0,6.5,36.0,2022-04-11 08:00:00,-8.0,15
7.1,3.3, -7999.0,7.4,36.0,2022-04-11 09:00:00,-7.0,15
8.7,3.3, -7999.0,8.9,22.0,2022-04-11 10:00:00,-12.0,15
9.3,3.3, -7999.0,9.3,22.0,2022-04-11 11:00:00,-12.0,15
9.6,3.3, -7999.0,10.0,20.0,2022-04-11 12:00:00,-12.0,15
10.3,3.3, -7999.0,10.7,20.0,2022-04-11 13:00:00,-12.0,15
10.3,3.3, -7999.0,10.8,19.0,2022-04-11 14:00:00,-13.0,15
9.6,3.3, -7999.0,11.7,29.0,2022-04-11 15:00:00,-7.0,15
9.4,3.3, -7999.0,11.7,28.0,2022-04-11 16:00:00,-8.0,15
9.5,3.3, -7999.0,11.7,31.0,2022-04-11 17:00:00,-7.0,15
10.0,3.3, -7999.0,11.7,24.0,2022-04-11 18:00:00,-10.0,15
10.1,9.9, -7999.0,10.3,24.0,2022-04-11 19:00:00,-10.0,15
9.8,9.5, -7999.0,10.3,26.0,2022-04-11 20:00:00,-9.0,15
9.2,9.0, -7999.0,10.3,31.0,2022-04-11 21:00:00,-7.0,15
8.4,8.3, -7999.0,10.3,32.0,2022-04-11 22:00:00,-7.0,15
7.9,7.9, -7999.0,10.3,36.0,2022-04-11 23:00:00,-6.0,15
7.9,7.8, -7999.0,10.3,37.0,2022-04-12 00:00:00,-6.0,15
7.4,7.0, -7999.0,10.3,43.0,2022-04-12 01:00:00,-4.0,15
6.4,6.3, -7999.0,10.3,53.0,2022-04-12 02:00:00,-3.0,15
6.0,5.9, -7999.0,10.3,59.0,2022-04-12 03:00:00,-2.0,15
5.1,5.1, -7999.0,10.3,65.0,2022-04-12 04:00:00,-1.0,15
4.4,4.4, -7999.0,10.3,72.0,2022-04-12 05:00:00,0.0,15
4.0,4.1, -7999.0,10.3,73.0,2022-04-12 06:00:00,0.0,15
3.6,3.7, -7999.0,4.2,78.0,2022-04-12 07:00:00,0.0,15
3.1,2.5, -7999.0,4.2,89.0,2022-04-12 08:00:00,1.0,15
3.0,2.5, -7999.0,4.2,94.0,2022-04-12 09:00:00,2.0,15
2.7,2.0, -7999.0,4.2,100.0,2022-04-12 10:00:00,3.0,15
2.5,1.5, -7999.0,4.2,100.0,2022-04-12 11:00:00,3.0,15
3.2,1.5, -7999.0,4.2,100.0,2022-04-12 12:00:00,3.0,15
2.6,1.5, -7999.0,4.2,100.0,2022-04-12 13:00:00,3.0,15
4.1,1.5, -7999.0,4.2,79.0,2022-04-12 14:00:00,1.0,15
3.5,1.5, -7999.0,4.2,81.0,2022-04-12 15:00:00,0.0,15
5.1,1.5, -7999.0,5.2,71.0,2022-04-12 16:00:00,0.0,15
4.5,1.5, -7999.0,5.5,74.0,2022-04-12 17:00:00,0.0,15
5.1,1.5, -7999.0,5.5,69.0,2022-04-12 18:00:00,0.0,15
4.6,4.6, -7999.0,5.7,71.0,2022-04-12 19:00:00,0.0,15
4.3,4.3, -7999.0,5.7,69.0,2022-04-12 20:00:00,-1.0,15
4.8,3.9, -7999.0,5.7,64.0,2022-04-12 21:00:00,-2.0,15
3.6,3.7, -7999.0,5.7,75.0,2022-04-12 22:00:00,-1.0,15
3.8,3.4, -7999.0,5.7,73.0,2022-04-12 23:00:00,-1.0,15
3.4,3.4, -7999.0,5.7,78.0,2022-04-13 00:00:00,0.0,15
4.1,3.3, -7999.0,5.7,68.0,2022-04-13 01:00:00,-1.0,15
3.2,3.0, -7999.0,5.7,78.0,2022-04-13 02:00:00,0.0,15
3.7,3.0, -7999.0,5.7,71.0,2022-04-13 03:00:00,-1.0,15
3.7,3.0, -7999.0,5.7,69.0,2022-04-13 04:00:00,-2.0,15
3.7,2.9, -7999.0,5.7,69.0,2022-04-13 05:00:00,-2.0,15
2.9,2.9, -7999.0,5.7,77.0,2022-04-13 06:00:00,-1.0,15
3.8,2.7, -7999.0,4.0,66.0,2022-04-13 07:00:00,-2.0,15
3.4,2.7, -7999.0,4.0,70.0,2022-04-13 08:00:00,-2.0,15
3.6,2.7, -7999.0,4.1,69.0,2022-04-13 09:00:00,-1.0,15
4.7,2.7, -7999.0,5.2,71.0,2022-04-13 10:00:00,0.0,15
7.0,2.7, -7999.0,6.9,50.0,2022-04-13 11:00:00,-3.0,15
8.4,2.7, -7999.0,8.5,31.0,2022-04-13 12:00:00,-8.0,15
9.2,2.7, -7999.0,9.4,31.0,2022-04-13 13:00:00,-7.0,15
8.7,2.7, -7999.0,9.4,28.0,2022-04-13 14:00:00,-8.0,15
7.0,2.7, -7999.0,9.4,49.0,2022-04-13 15:00:00,-3.0,15
7.6,2.7, -7999.0,9.4,46.0,2022-04-13 16:00:00,-3.0,15
6.8,2.7, -7999.0,9.4,55.0,2022-04-13 17:00:00,-2.0,15
5.8,2.7, -7999.0,9.4,64.0,2022-04-13 18:00:00,0.0,15
6.2,5.8, -7999.0,6.2,65.0,2022-04-13 19:00:00,0.0,15
6.3,5.8, -7999.0,6.3,62.0,2022-04-13 20:00:00,-1.0,15
5.9,5.8, -7999.0,6.3,64.0,2022-04-13 21:00:00,0.0,15
5.9,5.7, -7999.0,6.3,63.0,2022-04-13 22:00:00,-1.0,15
6.0,5.7, -7999.0,6.3,58.0,2022-04-13 23:00:00,-1.0,15
5.5,5.2, -7999.0,6.3,62.0,2022-04-14 00:00:00,-1.0,15
5.5,5.1, -7999.0,6.3,55.0,2022-04-14 01:00:00,-3.0,15
4.6,4.6, -7999.0,6.3,60.0,2022-04-14 02:00:00,-2.0,15
5.2,4.3, -7999.0,6.3,53.0,2022-04-14 03:00:00,-4.0,15
4.9,4.3, -7999.0,6.3,49.0,2022-04-14 04:00:00,-5.0,15
4.6,4.3, -7999.0,6.3,49.0,2022-04-14 05:00:00,-5.0,15
5.3,4.3, -7999.0,6.3,38.0,2022-04-14 06:00:00,-8.0,15
4.1,4.2, -7999.0,5.3,48.0,2022-04-14 07:00:00,-6.0,15
4.0,4.0, -7999.0,5.5,51.0,2022-04-14 08:00:00,-5.0,15
5.3,4.0, -7999.0,5.5,42.0,2022-04-14 09:00:00,-7.0,15
4.9,4.0, -7999.0,7.0,45.0,2022-04-14 10:00:00,-6.0,15
5.6,4.0, -7999.0,7.0,47.0,2022-04-14 11:00:00,-5.0,15
7.0,4.0, -7999.0,7.0,38.0,2022-04-14 12:00:00,-6.0,15
8.2,4.0, -7999.0,8.0,37.0,2022-04-14 13:00:00,-6.0,15
7.3,4.0, -7999.0,8.2,39.0,2022-04-14 14:00:00,-5.0,15
8.3,4.0, -7999.0,8.4,43.0,2022-04-14 15:00:00,-3.0,15
9.1,4.0, -7999.0,9.4,36.0,2022-04-14 16:00:00,-6.0,15
9.0,4.0, -7999.0,9.4,29.0,2022-04-14 17:00:00,-8.0,15
8.8,4.0, -7999.0,9.5,28.0,2022-04-14 18:00:00,-8.0,15
