air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-7.5,-7.8, 0.0,-5.5,89.0,2022-04-09 00:00:00, 140.0,-9.0,15
-7.3,-7.8, 0.0,-5.5,84.0,2022-04-09 01:00:00, 140.0,-9.0,15
-7.4,-7.8, 0.0,-5.5,87.0,2022-04-09 02:00:00, 140.0,-9.0,15
-7.1,-7.8, 0.0,-5.5,78.0,2022-04-09 03:00:00, 140.0,-10.0,15
-7.6,-7.8, 0.0,-5.5,89.0,2022-04-09 04:00:00, 139.0,-9.0,15
-7.8,-8.1, 0.0,-5.5,90.0,2022-04-09 05:00:00, 140.0,-9.0,15
-7.6,-8.1, 0.0,-5.5,78.0,2022-04-09 06:00:00, 140.0,-10.0,15
-7.7,-7.8, 0.0,-7.5,72.0,2022-04-09 07:00:00, 139.0,-11.0,15
-6.9,-7.8, 0.0,-6.6,67.0,2022-04-09 08:00:00, 140.0,-11.0,15
-6.5,-7.8, 0.0,-6.2,57.0,2022-04-09 09:00:00, 140.0,-13.0,15
-4.2,-7.8, 0.0,-4.4,52.0,2022-04-09 10:00:00, 140.0,-12.0,15
-3.9,-7.8, 0.0,-2.7,42.0,2022-04-09 11:00:00, 139.0,-14.0,15
-2.2,-7.8, 0.0,-1.9,35.0,2022-04-09 12:00:00, 140.0,-14.0,15
-2.5,-7.8, 0.0,-1.9,42.0,2022-04-09 13:00:00, 139.0,-13.0,15
-3.6,-7.8, 0.0,-1.9,36.0,2022-04-09 14:00:00, 139.0,-15.0,15
-5.5,-7.8, 0.0,-1.9,57.0,2022-04-09 15:00:00, 139.0,-12.0,15
-7.1,-8.2, 0.0,-1.9,61.0,2022-04-09 16:00:00, 139.0,-13.0,15
-7.1,-8.2, 0.0,-1.9,67.0,2022-04-09 17:00:00, 139.0,-12.0,15
-7.9,-8.2, 0.0,-1.9,64.0,2022-04-09 18:00:00, 139.0,-13.0,15
-10.1,-10.3, 0.0,-7.8,95.0,2022-04-09 19:00:00, 139.0,-11.0,15
-10.8,-10.9, 0.0,-7.8,92.0,2022-04-09 20:00:00, 139.0,-12.0,15
-10.8,-10.9, 1.0,-7.8,93.0,2022-04-09 21:00:00, 139.0,-12.0,15
-11.4,-11.3, 0.0,-7.8,90.0,2022-04-09 22:00:00, 139.0,-13.0,15
-11.8,-11.8, 0.0,-7.8,91.0,2022-04-09 23:00:00, 139.0,-13.0,15
-11.5,-12.1, 0.0,-7.8,72.0,2022-04-10 00:00:00, 139.0,-15.0,15
-12.8,-12.9, 0.0,-7.8,68.0,2022-04-10 01:00:00, 139.0,-17.0,15
-12.8,-12.9, 0.0,-7.8,70.0,2022-04-10 02:00:00, 139.0,-16.0,15
-13.0,-13.0, 0.0,-7.8,71.0,2022-04-10 03:00:00, 139.0,-17.0,15
-13.4,-13.7, 0.0,-7.8,76.0,2022-04-10 04:00:00, 139.0,-17.0,15
-13.4,-14.1, 0.0,-7.8,76.0,2022-04-10 05:00:00, 139.0,-16.0,15
-13.7,-14.1, 0.0,-7.8,83.0,2022-04-10 06:00:00, 139.0,-16.0,15
-12.9,-14.1, 0.0,-12.4,78.0,2022-04-10 07:00:00, 139.0,-16.0,15
-10.7,-14.1, 0.0,-10.8,69.0,2022-04-10 08:00:00, 139.0,-15.0,15
-9.5,-14.1, 0.0,-9.0,63.0,2022-04-10 09:00:00, 139.0,-15.0,15
-7.7,-14.1, 1.0,-7.0,56.0,2022-04-10 10:00:00, 139.0,-14.0,15
-8.4,-14.1, 0.0,-7.0,55.0,2022-04-10 11:00:00, 139.0,-15.0,15
-7.1,-14.1, 0.0,-7.0,51.0,2022-04-10 12:00:00, 139.0,-15.0,15
-4.0,-14.1, 0.0,-4.3,47.0,2022-04-10 13:00:00, 138.0,-13.0,15
-7.2,-14.1, 1.0,-3.1,41.0,2022-04-10 14:00:00, 139.0,-17.0,15
-6.6,-14.1, 0.0,-3.1,51.0,2022-04-10 15:00:00, 139.0,-14.0,15
-7.8,-14.1, 1.0,-3.1,56.0,2022-04-10 16:00:00, 139.0,-14.0,15
-9.0,-14.1, 0.0,-3.1,64.0,2022-04-10 17:00:00, 140.0,-14.0,15
-10.4,-14.1, -1.0,-3.1,82.0,2022-04-10 18:00:00, 138.0,-13.0,15
-10.7,-10.8, 2.0,-10.3,78.0,2022-04-10 19:00:00, 140.0,-13.0,15
-10.7,-11.0, 1.0,-10.3,65.0,2022-04-10 20:00:00, 140.0,-15.0,15
-10.9,-11.0, 0.0,-10.3,59.0,2022-04-10 21:00:00, 140.0,-17.0,15
-11.8,-12.0, 0.0,-10.3,69.0,2022-04-10 22:00:00, 140.0,-16.0,15
-11.2,-12.0, 0.0,-10.3,75.0,2022-04-10 23:00:00, 140.0,-14.0,15
-11.8,-12.0, 0.0,-10.3,81.0,2022-04-11 00:00:00, 140.0,-14.0,15
