pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,1.6,1.6, 1013.0, None, None,7.8,97.0,2022-04-09 00:00:00,1.0,930.0,15
None,1.5,1.4, 1014.1, None, None,7.8,96.0,2022-04-09 01:00:00,1.0,931.0,15
None,1.6,1.3, 1015.1, None, None,7.8,97.0,2022-04-09 02:00:00,1.0,932.0,15
None,1.3,1.2, 1014.8, None, None,7.8,97.0,2022-04-09 03:00:00,1.0,932.0,15
None,1.9,1.0, 1015.8, None, None,7.8,84.0,2022-04-09 04:00:00,-1.0,933.0,15
None,1.7,1.0, 1017.0, None, None,7.8,81.0,2022-04-09 05:00:00,-1.0,934.0,15
None,2.3,0.8, 1017.1, None, None,7.8,65.0,2022-04-09 06:00:00,-4.0,934.0,15
None,2.7,1.4, 1018.1, None, None,2.9,56.0,2022-04-09 07:00:00,-5.0,935.0,15
None,2.8,1.4, 1018.5, None, None,3.0,57.0,2022-04-09 08:00:00,-5.0,935.0,15
None,4.3,1.4, 1018.3, None, None,4.7,44.0,2022-04-09 09:00:00,-7.0,935.0,15
None,4.7,1.4, 1018.3, None, None,5.1,46.0,2022-04-09 10:00:00,-6.0,935.0,15
None,5.1,1.4, 1018.4, None, None,5.3,39.0,2022-04-09 11:00:00,-8.0,935.0,15
None,5.0,1.4, 1018.4, None, None,5.6,35.0,2022-04-09 12:00:00,-9.0,935.0,15
None,5.7,1.4, 1018.3, None, None,5.7,36.0,2022-04-09 13:00:00,-8.0,935.0,15
None,5.3,1.4, 1017.3, None, None,5.7,41.0,2022-04-09 15:00:00,-7.0,934.0,15
None,2.8,1.4, 1017.5, None, None,5.8,61.0,2022-04-09 16:00:00,-4.0,934.0,15
None,2.2,1.4, 1017.6, None, None,5.8,63.0,2022-04-09 17:00:00,-4.0,934.0,15
None,0.2,-0.1, 1017.7, None, None,5.8,90.0,2022-04-09 18:00:00,-1.0,934.0,15
None,0.0,0.0, 1017.7, None, None,1.0,85.0,2022-04-09 19:00:00,-2.0,934.0,15
None,-0.3,-1.1, 1016.6, None, None,1.0,81.0,2022-04-09 20:00:00,-3.0,933.0,15
None,-1.5,-1.6, 1017.7, None, None,1.0,90.0,2022-04-09 21:00:00,-3.0,934.0,15
None,-1.2,-1.6, 1017.6, None, None,1.0,79.0,2022-04-09 22:00:00,-4.0,934.0,15
None,-1.9,-1.8, 1017.6, None, None,1.0,87.0,2022-04-09 23:00:00,-3.0,934.0,15
None,-1.9,-2.1, 1017.6, None, None,1.0,79.0,2022-04-10 00:00:00,-4.0,934.0,15
None,-2.6,-2.7, 1017.6, None, None,1.0,86.0,2022-04-10 01:00:00,-4.0,934.0,15
None,-3.0,-3.0, 1017.8, None, None,1.0,90.0,2022-04-10 02:00:00,-4.0,934.0,15
None,-2.2,-3.0, 1017.6, None, None,1.0,89.0,2022-04-10 03:00:00,-4.0,934.0,15
None,-2.2,-3.0, 1017.9, None, None,1.0,88.0,2022-04-10 04:00:00,-4.0,934.0,15
None,-3.6,-3.7, 1017.2, None, None,1.0,93.0,2022-04-10 06:00:00,-4.0,933.0,15
None,-3.5,-3.9, 1017.2, None, None,-3.4,91.0,2022-04-10 07:00:00,-4.0,933.0,15
None,-1.5,-3.9, 1017.0, None, None,-1.3,80.0,2022-04-10 08:00:00,-4.0,933.0,15
None,-0.2,-3.9, 1017.0, None, None,-0.2,76.0,2022-04-10 09:00:00,-3.0,933.0,15
None,0.7,-3.9, 1015.8, None, None,0.7,69.0,2022-04-10 10:00:00,-4.0,932.0,15
None,2.6,-3.9, 1015.7, None, None,2.8,55.0,2022-04-10 11:00:00,-6.0,932.0,15
None,3.9,-3.9, 1014.5, None, None,4.4,44.0,2022-04-10 12:00:00,-7.0,931.0,15
None,5.2,-3.9, 1013.3, None, None,5.3,34.0,2022-04-10 13:00:00,-9.0,930.0,15
None,5.3,-3.9, 1013.4, None, None,5.9,35.0,2022-04-10 14:00:00,-9.0,930.0,15
None,4.8,-3.9, 1013.3, None, None,6.1,37.0,2022-04-10 15:00:00,-9.0,930.0,15
None,5.0,-3.9, 1012.2, None, None,6.1,38.0,2022-04-10 16:00:00,-8.0,929.0,15
None,3.4,-3.9, 1012.5, None, None,6.1,53.0,2022-04-10 17:00:00,-5.0,929.0,15
None,3.8,-3.9, 1012.5, None, None,6.1,44.0,2022-04-10 18:00:00,-7.0,929.0,15
None,2.2,2.3, 1012.6, None, None,3.7,51.0,2022-04-10 19:00:00,-6.0,929.0,15
None,-0.5,-0.4, 1011.6, None, None,3.7,66.0,2022-04-10 20:00:00,-5.0,928.0,15
None,-1.3,-1.3, 1012.6, None, None,3.7,70.0,2022-04-10 21:00:00,-5.0,929.0,15
None,-1.6,-1.7, 1011.5, None, None,3.7,70.0,2022-04-10 22:00:00,-6.0,928.0,15
None,-2.1,-2.2, 1011.4, None, None,3.7,73.0,2022-04-10 23:00:00,-6.0,928.0,15
None,-2.3,-2.6, 1011.3, None, None,3.7,72.0,2022-04-11 00:00:00,-6.0,928.0,15
None,-1.2,-2.6, 1011.0, None, None,3.7,59.0,2022-04-11 01:00:00,-7.0,928.0,15
None,-1.5,-2.6, 1011.0, None, None,3.7,55.0,2022-04-11 02:00:00,-8.0,928.0,15
