CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 8.55,46.47, None, None, None, None,19.97, None,1.454,216.6, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 00:00:00, None, None, 95.1,14
None, 8.36,47.87, None, None, None, None,20.65, None,1.517,218.7, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 01:00:00, None, None, 95.6,14
None, 8.31,48.88, None, None, None, None,23.51, None,2.702,206.2, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 02:00:00, None, None, 96.2,14
None, 7.64,52.43, None, None, None, None,19.91, None,3.109,199.6, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-01 03:00:00, None, None, 96.1,14
None, 7.92,48.88, None, None, None, None,25.74, None,1.963,202.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 04:00:00, None, None, 95.9,14
None, 6.87,51.02, None, None, None, None,20.18, None,3.102,184.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-04-01 05:00:00, None, None, 96.1,14
None, 6.731,52.03, None, None, None, None,24.09, None,3.27,186.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 06:00:00, None, None, 96.0,14
None, 6.49,52.09, None, None, None, None,24.36, None,3.544,194.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-04-01 07:00:00, None, None, 96.1,14
None, 6.782,50.76, None, None, None, None,25.43, None,3.539,199.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-04-01 08:00:00, None, None, 96.0,14
None, 7.16,49.68, None, None, None, None,25.26, None,3.467,195.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-04-01 09:00:00, None, None, 96.2,14
