pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 6.839,56.55, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 00:00:00, None, None, -0.443,14
None, None, 6.462,57.16, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 01:00:00, None, None, -1.001,14
None, None, 5.411,63.11, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 02:00:00, None, None, -1.363,14
None, None, 4.885,66.05, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 03:00:00, None, None, -1.582,14
None, None, 4.598,65.18, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 04:00:00, None, None, -0.834,14
None, None, 4.359,68.59, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 05:00:00, None, None, -1.359,14
None, None, 4.18,69.21, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 06:00:00, None, None, -1.204,14
None, None, 3.994,71.8, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 07:00:00, None, None, -1.48,14
None, None, 4.002,66.34, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-01 08:00:00, None, None, -0.718,14
None, None, 7.11,57.18, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-01 09:00:00, None, None, -0.093,14
None, None, 9.57,54.22, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-01 10:00:00, None, None, -0.77,14
None, None, 10.31,53.33, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-01 11:00:00, None, None, -0.679,14
None, None, 10.85,52.97, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-01 12:00:00, None, None, 0.195,14
None, None, 13.32,48.8, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-01 13:00:00, None, None, 0.318,14
None, None, 14.74,44.9, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-01 14:00:00, None, None, -0.447,14
None, None, 15.98,41.67, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-01 15:00:00, None, None, -0.584,14
None, None, 13.64,48.47, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-01 16:00:00, None, None, 0.012,14
None, None, 11.98,53.77, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-01 17:00:00, None, None, -0.937,14
None, None, 9.89,60.02, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-01 18:00:00, None, None, -0.808,14
None, None, 8.16,64.19, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-01 19:00:00, None, None, -0.85,14
None, None, 6.179,72.4, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-01 20:00:00, None, None, -0.73,14
None, None, 4.954,75.7, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-01 21:00:00, None, None, -0.637,14
None, None, 4.118,79.8, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-01 22:00:00, None, None, -0.647,14
None, None, 3.402,82.6, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-01 23:00:00, None, None, -0.677,14
None, None, 3.233,85.6, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-02 00:00:00, None, None, -0.66,14
