RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
72.3, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 275.7, None, None,0.995, None, None, None, None, None, None, None, None, None,2016-04-01 00:00:00, None,14
74.2, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 275.8, None, None,1.155, None, None, None, None, None, None, None, None, None,2016-04-01 01:00:00, None,14
73.3, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 275.6, None, None,1.295, None, None, None, None, None, None, None, None, None,2016-04-01 02:00:00, None,14
74.4, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 275.6, None, None,0.892, None, None, None, None, None, None, None, None, None,2016-04-01 03:00:00, None,14
77.3, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 275.5, None, None,0.461, None, None, None, None, None, None, None, None, None,2016-04-01 04:00:00, None,14
83.0, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 275.6, None, None,0.133, None, None, None, None, None, None, None, None, None,2016-04-01 05:00:00, None,14
85.7, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 275.5, None, None,0.002, None, None, None, None, None, None, None, None, None,2016-04-01 06:00:00, None,14
85.9, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 275.4, None, None,0.245, None, None, None, None, None, None, None, None, None,2016-04-01 07:00:00, None,14
87.5, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 275.4, None, None,0.189, None, None, None, None, None, None, None, None, None,2016-04-01 08:00:00, None,14
78.7, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 275.3, None, None,1.013, None, None, None, None, None, None, None, None, None,2016-04-01 09:00:00, None,14
68.93, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 274.7, None, None,4.453, None, None, None, None, None, None, None, None, None,2016-04-01 10:00:00, None,14
47.39, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 274.1, None, None,9.48, None, None, None, None, None, None, None, None, None,2016-04-01 11:00:00, None,14
45.25, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 274.2, None, None,9.08, None, None, None, None, None, None, None, None, None,2016-04-01 12:00:00, None,14
40.64, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 274.0, None, None,10.38, None, None, None, None, None, None, None, None, None,2016-04-01 13:00:00, None,14
32.06, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 272.9, None, None,12.96, None, None, None, None, None, None, None, None, None,2016-04-01 14:00:00, None,14
29.7, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 271.4, None, None,13.37, None, None, None, None, None, None, None, None, None,2016-04-01 15:00:00, None,14
30.56, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 271.2, None, None,10.92, None, None, None, None, None, None, None, None, None,2016-04-01 16:00:00, None,14
29.63, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 271.3, None, None,11.84, None, None, None, None, None, None, None, None, None,2016-04-01 17:00:00, None,14
34.47, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 270.9, None, None,9.07, None, None, None, None, None, None, None, None, None,2016-04-01 18:00:00, None,14
46.38, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 271.1, None, None,6.378, None, None, None, None, None, None, None, None, None,2016-04-01 19:00:00, None,14
