WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1016.0, 16.0, 0.813, 77.5,82.1,2018-06-18 00:00:00,14.82,25
None, 1016.0, 14.8, 0.915, 82.1,86.1,2018-06-18 01:00:00,13.62,25
None, 1016.0, 13.6, 0.637, 86.1,86.9,2018-06-18 02:00:00,13.0,25
None, 1016.0, 13.0, 0.977998, 86.9,88.3,2018-06-18 03:00:00,12.38,25
None, 1016.0, 12.4, 0.987999, 88.3,89.1,2018-06-18 04:00:00,11.86,25
None, 1017.0, 11.9, 1.165, 89.1,87.8,2018-06-18 05:00:00,11.69,25
None, 1017.0, 11.7, 0.921, 87.8,88.5,2018-06-18 06:00:00,11.54,25
None, 1017.0, 11.5, 1.118, 88.5,86.1,2018-06-18 07:00:00,12.0,25
None, 1017.0, 12.0, 1.043, 86.1,74.5,2018-06-18 08:00:00,14.87,25
None, 1017.0, 14.9, 1.145, 74.5,66.58,2018-06-18 09:00:00,17.22,25
None, 1016.0, 17.2, 1.55, 66.6,58.45,2018-06-18 10:00:00,19.12,25
None, 1016.0, 19.1, 1.372, 58.5,48.94,2018-06-18 11:00:00,21.73,25
None, 1015.0, 21.7, 1.927, 48.9,41.01,2018-06-18 12:00:00,23.31,25
None, 1014.0, 23.3, 1.741, 41.0,34.73,2018-06-18 13:00:00,26.3,25
None, 1014.0, 26.3, 1.72, 34.7,31.33,2018-06-18 14:00:00,27.19,25
None, 1013.0, 27.2, 2.361, 31.3,29.58,2018-06-18 15:00:00,27.9,25
None, 1013.0, 27.9, 1.879, 29.6,27.25,2018-06-18 16:00:00,29.11,25
None, 1013.0, 29.1, 2.688, 27.3,26.29,2018-06-18 17:00:00,29.49,25
None, 1012.0, 29.5, 2.19, 26.3,26.97,2018-06-18 18:00:00,28.93,25
None, 1012.0, 28.9, 1.255, 27.0,30.83,2018-06-18 19:00:00,28.0,25
None, 1012.0, 28.0, 0.930998, 30.8,43.13,2018-06-18 20:00:00,24.72,25
None, 1012.0, 24.7, 0.801998, 43.1,55.31,2018-06-18 21:00:00,22.35,25
None, 1013.0, 22.4, 0.637, 55.3,69.27,2018-06-18 22:00:00,19.4,25
None, 1014.0, 19.4, 0.879, 69.3,72.7,2018-06-18 23:00:00,18.08,25
None, 1014.0, 18.1, 1.009, 72.7,74.7,2018-06-19 00:00:00,16.99,25
None, 1014.0, 17.0, 0.768998, 74.7,76.1,2018-06-19 01:00:00,16.04,25
None, 1014.0, 16.0, 0.977998, 76.1,77.4,2018-06-19 02:00:00,15.28,25
None, 1015.0, 15.3, 0.750998, 77.4,82.0,2018-06-19 03:00:00,14.11,25
None, 1015.0, 14.1, 0.933, 82.0,83.5,2018-06-19 04:00:00,13.45,25
None, 1015.0, 13.5, 0.625998, 83.5,86.4,2018-06-19 05:00:00,12.75,25
None, 1015.0, 12.8, 1.001, 86.4,81.7,2018-06-19 06:00:00,13.5,25
None, 1015.0, 13.5, 0.754, 81.7,78.8,2018-06-19 07:00:00,14.2,25
None, 1015.0, 14.2, 0.700999, 78.8,70.4,2018-06-19 08:00:00,16.75,25
None, 1014.0, 16.8, 1.165, 70.4,61.8,2018-06-19 09:00:00,19.97,25
None, 1014.0, 20.0, 1.099, 61.8,48.51,2018-06-19 10:00:00,23.33,25
None, 1013.0, 23.3, 1.615, 48.5,47.57,2018-06-19 11:00:00,23.15,25
None, 1013.0, 23.2, 1.304, 47.6,37.6,2018-06-19 12:00:00,26.15,25
None, 1012.0, 26.2, 1.998, 37.6,31.77,2018-06-19 13:00:00,28.11,25
None, 1011.0, 28.1, 1.918, 31.8,25.16,2018-06-19 14:00:00,29.46,25
None, 1010.0, 29.5, 1.282, 25.2,21.93,2018-06-19 15:00:00,30.87,25
None, 1010.0, 30.9, 2.732, 21.9,21.23,2018-06-19 16:00:00,31.64,25
None, 1009.0, 31.6, 2.401, 21.2,23.41,2018-06-19 17:00:00,30.28,25
None, 1009.0, 30.3, 1.955, 23.4,26.14,2018-06-19 18:00:00,28.69,25
None, 1009.0, 28.7, 0.745998, 26.1,28.74,2018-06-19 19:00:00,28.97,25
None, 1008.0, 29.0, 0.537998, 28.7,45.68,2018-06-19 20:00:00,26.72,25
None, 1009.0, 26.7, 1.431, 45.7,50.34,2018-06-19 21:00:00,23.95,25
None, 1009.0, 24.0, 1.596, 50.3,59.84,2018-06-19 22:00:00,20.46,25
None, 1010.0, 20.5, 0.707, 59.8,67.01,2018-06-19 23:00:00,19.26,25
None, 1010.0, 19.3, 0.597998, 67.0,72.0,2018-06-20 00:00:00,18.33,25
None, 1010.0, 18.3, 0.732999, 72.0,74.4,2018-06-20 01:00:00,17.79,25
None, 1011.0, 17.8, 0.55, 74.4,77.3,2018-06-20 02:00:00,17.19,25
None, 1011.0, 17.2, 0.233998, 77.3,81.7,2018-06-20 03:00:00,16.46,25
None, 1011.0, 16.5, 0.211998, 81.7,86.8,2018-06-20 04:00:00,15.49,25
None, 1011.0, 15.5, 0.361, 86.8,90.7,2018-06-20 05:00:00,14.61,25
None, 1012.0, 14.6, 0.421999, 90.7,91.5,2018-06-20 06:00:00,14.14,25
None, 1012.0, 14.1, 0.307999, 91.5,88.1,2018-06-20 07:00:00,14.47,25
None, 1011.0, 14.5, 0.513, 88.1,74.3,2018-06-20 08:00:00,17.41,25
None, 1011.0, 17.4, 0.991998, 74.3,65.33,2018-06-20 09:00:00,19.92,25
None, 1011.0, 19.9, 1.686, 65.3,60.8,2018-06-20 10:00:00,20.58,25
