WSPD_SCLR,time,week_of_year
3.742,2017-04-02 00:00:00,14
4.019,2017-04-02 01:00:00,14
4.47,2017-04-02 02:00:00,14
4.218,2017-04-02 03:00:00,14
4.454,2017-04-02 04:00:00,14
4.006,2017-04-02 05:00:00,14
4.264,2017-04-02 06:00:00,14
3.823,2017-04-02 07:00:00,14
4.351,2017-04-02 08:00:00,14
4.115,2017-04-02 09:00:00,14
2.626,2017-04-02 10:00:00,14
1.686,2017-04-02 11:00:00,14
1.683,2017-04-02 12:00:00,14
2.84,2017-04-02 13:00:00,14
3.39,2017-04-02 14:00:00,14
3.549,2017-04-02 15:00:00,14
2.481,2017-04-02 16:00:00,14
2.021,2017-04-02 17:00:00,14
2.9,2017-04-02 18:00:00,14
1.83,2017-04-02 19:00:00,14
4.214,2017-04-02 20:00:00,14
4.383,2017-04-02 21:00:00,14
3.705,2017-04-02 22:00:00,14
4.515,2017-04-02 23:00:00,14
4.14,2017-04-03 00:00:00,14
4.593,2017-04-03 01:00:00,14
3.31,2017-04-03 02:00:00,14
2.906,2017-04-03 03:00:00,14
3.799,2017-04-03 04:00:00,14
3.372,2017-04-03 05:00:00,14
2.951,2017-04-03 06:00:00,14
3.264,2017-04-03 07:00:00,14
3.833,2017-04-03 08:00:00,14
3.654,2017-04-03 09:00:00,14
2.845,2017-04-03 10:00:00,14
2.653,2017-04-03 11:00:00,14
2.825,2017-04-03 12:00:00,14
4.089,2017-04-03 13:00:00,14
4.844,2017-04-03 14:00:00,14
4.675,2017-04-03 15:00:00,14
3.968,2017-04-03 16:00:00,14
2.931,2017-04-03 17:00:00,14
4.453,2017-04-03 18:00:00,14
5.451,2017-04-03 19:00:00,14
3.881,2017-04-03 20:00:00,14
6.147,2017-04-03 21:00:00,14
5.271,2017-04-03 22:00:00,14
3.834,2017-04-03 23:00:00,14
1.001,2017-04-04 00:00:00,14
1.147,2017-04-04 01:00:00,14
1.44,2017-04-04 02:00:00,14
1.388,2017-04-04 03:00:00,14
0.959,2017-04-04 04:00:00,14
1.049,2017-04-04 05:00:00,14
0.612,2017-04-04 06:00:00,14
1.111,2017-04-04 07:00:00,14
1.432,2017-04-04 08:00:00,14
1.497,2017-04-04 09:00:00,14
0.792,2017-04-04 10:00:00,14
1.704,2017-04-04 11:00:00,14
2.861,2017-04-04 12:00:00,14
2.163,2017-04-04 13:00:00,14
2.172,2017-04-04 14:00:00,14
2.901,2017-04-04 15:00:00,14
3.634,2017-04-04 16:00:00,14
4.585,2017-04-04 17:00:00,14
4.084,2017-04-04 18:00:00,14
4.058,2017-04-04 19:00:00,14
4.004,2017-04-04 20:00:00,14
3.951,2017-04-04 21:00:00,14
3.662,2017-04-04 22:00:00,14
3.603,2017-04-04 23:00:00,14
3.275,2017-04-05 00:00:00,14
3.439,2017-04-05 01:00:00,14
3.537,2017-04-05 02:00:00,14
3.732,2017-04-05 03:00:00,14
