SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,2.2, 0.0,0.0, 3600.0, None,2017-05-07 00:00:00, 279.0,96.0,19
None,2.0, None,0.0, 3600.0, None,2017-05-07 00:15:00, 279.0,96.0,19
None,1.9, None,0.0, 3600.0, None,2017-05-07 00:30:00, 279.0,96.0,19
None,2.1, None,0.0, 3600.0, None,2017-05-07 00:45:00, 279.0,97.0,19
None,2.5, 0.0,0.0, 3600.0, None,2017-05-07 01:00:00, 279.0,97.0,19
None,2.6, None,0.0, 3600.0, None,2017-05-07 01:15:00, 279.0,97.0,19
None,2.5, None,0.0, 3600.0, None,2017-05-07 01:30:00, 279.0,96.0,19
None,2.2, None,0.25, 3600.0, None,2017-05-07 01:45:00, 279.0,96.0,19
None,1.9, 0.0,0.0, 3600.0, None,2017-05-07 02:00:00, 279.0,96.0,19
None,1.7, None,0.0, 3600.0, None,2017-05-07 02:15:00, 279.0,96.0,19
None,1.5, None,0.0, 3600.0, None,2017-05-07 02:30:00, 279.0,96.0,19
None,1.4, None,0.0, 3600.0, None,2017-05-07 02:45:00, 279.0,97.0,19
None,1.3, 0.0,0.0, 3600.0, None,2017-05-07 03:00:00, 279.0,97.0,19
None,1.3, None,0.0, 3600.0, None,2017-05-07 03:15:00, 279.0,97.0,19
None,1.3, None,0.0, 3600.0, None,2017-05-07 03:30:00, 279.0,97.0,19
None,1.0, None,0.0, 3600.0, None,2017-05-07 03:45:00, 279.0,97.0,19
None,1.0, 0.0,0.0, 3600.0, None,2017-05-07 04:00:00, 279.0,97.0,19
None,1.0, None,0.0, 3600.0, None,2017-05-07 04:15:00, 279.0,97.0,19
None,1.0, None,0.0, 3600.0, None,2017-05-07 04:30:00, 279.0,97.0,19
None,1.2, None,0.0, 3600.0, None,2017-05-07 04:45:00, 279.0,98.0,19
None,1.5, 0.0,0.0, 3600.0, None,2017-05-07 05:00:00, 279.0,98.0,19
None,1.8, None,0.0, 3600.0, None,2017-05-07 05:15:00, 279.0,98.0,19
None,2.0, None,0.0, 3600.0, None,2017-05-07 05:30:00, 279.0,98.0,19
None,2.2, None,0.0, 3600.0, None,2017-05-07 05:45:00, 279.0,98.0,19
None,2.1, 0.0,0.0, 3600.0, None,2017-05-07 06:00:00, 279.0,98.0,19
None,2.1, None,0.0, 3600.0, None,2017-05-07 06:15:00, 279.0,98.0,19
None,2.3, None,0.0, 3600.0, None,2017-05-07 06:30:00, 279.0,98.0,19
None,2.9, None,0.0, 3600.0, None,2017-05-07 06:45:00, 279.0,97.0,19
None,4.5, 1.0,0.0, 3600.0, None,2017-05-07 07:00:00, 279.0,96.0,19
None,5.7, None,0.0, 3600.0, None,2017-05-07 07:15:00, 279.0,89.0,19
None,7.0, None,0.0, 3600.0, None,2017-05-07 07:30:00, 279.0,83.0,19
None,7.8, None,0.0, 3600.0, None,2017-05-07 07:45:00, 279.0,75.0,19
None,7.8, -2.0,0.0, 3600.0, None,2017-05-07 08:00:00, 279.0,76.0,19
None,7.6, None,0.0, 3600.0, None,2017-05-07 08:15:00, 279.0,73.0,19
None,8.0, None,0.0, 3600.0, None,2017-05-07 08:30:00, 279.0,70.0,19
None,8.8, None,0.0, 3600.0, None,2017-05-07 08:45:00, 279.0,67.0,19
None,9.5, 2.0,0.0, 3600.0, None,2017-05-07 09:00:00, 279.0,65.0,19
None,9.5, None,0.0, 3600.0, None,2017-05-07 09:15:00, 279.0,64.0,19
None,9.0, None,0.0, 3600.0, None,2017-05-07 09:30:00, 279.0,65.0,19
None,8.7, None,0.0, 3600.0, None,2017-05-07 09:45:00, 279.0,71.0,19
None,10.0, 1.0,0.0, 3600.0, None,2017-05-07 10:00:00, 279.0,59.0,19
None,10.5, None,0.0, 3600.0, None,2017-05-07 10:15:00, 279.0,62.0,19
None,10.5, None,0.0, 3600.0, None,2017-05-07 10:30:00, 279.0,58.0,19
None,10.7, None,0.0, 3600.0, None,2017-05-07 10:45:00, 279.0,59.0,19
None,11.2, -1.0,0.0, 3600.0, None,2017-05-07 11:00:00, 279.0,58.0,19
None,11.0, None,0.0, 3600.0, None,2017-05-07 11:15:00, 279.0,59.0,19
None,9.9, None,0.0, 3600.0, None,2017-05-07 11:30:00, 279.0,62.0,19
None,9.9, None,0.0, 3600.0, None,2017-05-07 11:45:00, 279.0,59.0,19
None,11.7, 1.0,0.0, 3600.0, None,2017-05-07 12:00:00, 279.0,55.0,19
None,12.2, None,0.0, 3600.0, None,2017-05-07 12:15:00, 279.0,49.0,19
None,11.9, None,0.0, 3600.0, None,2017-05-07 12:30:00, 279.0,50.0,19
None,12.9, None,0.0, 3600.0, None,2017-05-07 12:45:00, 279.0,44.0,19
None,12.9, -1.0,0.0, 3600.0, None,2017-05-07 13:00:00, 279.0,43.0,19
None,13.2, None,0.0, 3600.0, None,2017-05-07 13:15:00, 279.0,40.0,19
None,13.5, None,0.0, 3600.0, None,2017-05-07 13:30:00, 279.0,38.0,19
None,13.3, None,0.0, 3600.0, None,2017-05-07 13:45:00, 279.0,37.0,19
None,13.0, 1.0,0.0, 3600.0, None,2017-05-07 14:00:00, 279.0,39.0,19
None,13.5, None,0.0, 3600.0, None,2017-05-07 14:15:00, 279.0,38.0,19
None,13.7, None,0.0, 3600.0, None,2017-05-07 14:30:00, 279.0,39.0,19
None,13.2, None,0.0, 967.5, None,2017-05-07 14:45:00, 195.0,43.0,19
None,13.3, 0.0,0.0, 8.0, None,2017-05-07 15:00:00, 207.0,42.0,19
None,13.8, None,0.0, 7.0, None,2017-05-07 15:15:00, 202.0,40.0,19
None,13.6, None,0.0, 6.8, None,2017-05-07 15:30:00, 194.0,44.0,19
None,13.7, None,0.0, 7.0, None,2017-05-07 15:45:00, 179.0,42.0,19
None,13.9, -1.0,0.0, 6.6, None,2017-05-07 16:00:00, 226.0,45.0,19
None,13.4, None,0.0, 8.2, None,2017-05-07 16:15:00, 215.0,45.0,19
None,13.7, None,0.0, 6.3, None,2017-05-07 16:30:00, 181.0,46.0,19
None,13.4, None,0.0, 6.7, None,2017-05-07 16:45:00, 245.0,39.0,19
None,13.2, 1.0,0.0, 6.8, None,2017-05-07 17:00:00, 192.0,42.0,19
None,13.3, None,0.0, 6.2, None,2017-05-07 17:15:00, 190.0,44.0,19
None,13.2, None,0.0, 4.8, None,2017-05-07 17:30:00, 201.0,41.0,19
None,13.0, None,0.0, 6.5, None,2017-05-07 17:45:00, 296.0,36.0,19
None,12.5, 0.0,0.0, 7.3, None,2017-05-07 18:00:00, 242.0,39.0,19
None,11.6, None,0.0, 5.8, None,2017-05-07 18:15:00, 299.0,45.0,19
None,11.0, None,0.0, 2.7, None,2017-05-07 18:30:00, 198.0,49.0,19
None,10.8, None,0.0, 3.6, None,2017-05-07 18:45:00, 246.0,56.0,19
None,10.5, -1.0,0.0, 4.4, None,2017-05-07 19:00:00, 288.0,56.0,19
None,9.6, None,0.0, 3.4, None,2017-05-07 19:15:00, 327.0,70.0,19
None,8.8, None,0.0, 4.1, None,2017-05-07 19:30:00, 312.0,62.0,19
None,8.1, None,0.0, 2.6, None,2017-05-07 19:45:00, 343.0,70.0,19
None,7.3, -1.0,0.0, 2.8, None,2017-05-07 20:00:00, 338.0,73.0,19
None,6.6, None,0.0, 2.9, None,2017-05-07 20:15:00, 345.0,75.0,19
None,6.1, None,0.0, 4.0, None,2017-05-07 20:30:00, 344.0,78.0,19
None,5.8, None,0.0, 5.2, None,2017-05-07 20:45:00, 345.0,78.0,19
None,6.0, 0.0,0.0, 4.9, None,2017-05-07 21:00:00, 336.0,77.0,19
None,5.9, None,0.0, 5.0, None,2017-05-07 21:15:00, 347.0,75.0,19
None,5.7, None,0.0, 3.5, None,2017-05-07 21:30:00, 329.0,80.0,19
None,5.4, None,0.0, 3.2, None,2017-05-07 21:45:00, 354.0,80.0,19
None,5.1, 1.0,0.0, 4.4, None,2017-05-07 22:00:00, 348.0,81.0,19
None,5.0, None,0.0, 4.1, None,2017-05-07 22:15:00, 354.0,82.0,19
None,4.9, None,0.0, 3.7, None,2017-05-07 22:30:00, 353.0,82.0,19
None,4.9, None,0.0, 3.8, None,2017-05-07 22:45:00, 1.0,84.0,19
None,4.7, 0.0,0.0, 3.9, None,2017-05-07 23:00:00, 355.0,84.0,19
None,4.7, None,0.0, 3.9, None,2017-05-07 23:15:00, 344.0,83.0,19
None,4.5, None,0.0, 4.2, None,2017-05-07 23:30:00, 1.0,84.0,19
None,4.3, None,0.0, 3.4, None,2017-05-07 23:45:00, 353.0,88.0,19
None,4.2, -1.0,0.0, 3.2, None,2017-05-08 00:00:00, 352.0,87.0,19
None,4.2, None,0.0, 3.4, None,2017-05-08 00:15:00, 2.0,85.0,19
None,4.3, None,0.0, 3.2, None,2017-05-08 00:30:00, 357.0,86.0,19
None,4.3, None,0.0, 2.7, None,2017-05-08 00:45:00, 12.0,87.0,19
None,4.2, 0.0,0.0, 3.6, None,2017-05-08 01:00:00, 12.0,87.0,19
None,4.1, None,0.0, 2.3, None,2017-05-08 01:15:00, 358.0,88.0,19
None,4.0, None,0.0, 4.5, None,2017-05-08 01:30:00, 6.0,87.0,19
None,4.0, None,0.0, 3.2, None,2017-05-08 01:45:00, 357.0,89.0,19
None,3.9, 0.0,0.0, 3.0, None,2017-05-08 02:00:00, 13.0,87.0,19
None,4.0, None,0.0, 3.8, None,2017-05-08 02:15:00, 360.0,87.0,19
None,4.2, None,0.0, 3.4, None,2017-05-08 02:30:00, 4.0,87.0,19
None,4.4, None,0.0, 3.0, None,2017-05-08 02:45:00, 21.0,81.0,19
None,4.5, 0.0,0.0, 2.2, None,2017-05-08 03:00:00, 26.0,82.0,19
None,4.5, None,0.0, 2.4, None,2017-05-08 03:15:00, 35.0,74.0,19
None,4.4, None,0.0, 2.1, None,2017-05-08 03:30:00, 41.0,68.0,19
None,4.6, None,0.0, 1.9, None,2017-05-08 03:45:00, 53.0,62.0,19
None,4.8, 1.0,0.0, 2.2, None,2017-05-08 04:00:00, 48.0,78.0,19
None,4.8, None,0.0, 1.8, None,2017-05-08 04:15:00, 109.0,68.0,19
None,4.9, None,0.0, 1.7, None,2017-05-08 04:30:00, 41.0,75.0,19
None,5.1, None,0.0, 2.8, None,2017-05-08 04:45:00, 10.0,82.0,19
None,5.2, 0.0,0.0, 2.6, None,2017-05-08 05:00:00, 18.0,84.0,19
None,5.3, None,0.0, 1.6, None,2017-05-08 05:15:00, 25.0,62.0,19
None,5.5, None,0.0, 1.4, None,2017-05-08 05:30:00, 33.0,80.0,19
None,5.5, None,0.0, 2.3, None,2017-05-08 05:45:00, 36.0,79.0,19
None,5.6, 0.0,0.0, 3510.0, None,2017-05-08 06:00:00, 280.0,72.0,19
None,5.8, None,0.0, 3600.0, None,2017-05-08 06:15:00, 279.0,70.0,19
None,6.3, None,0.0, 3600.0, None,2017-05-08 06:30:00, 279.0,76.0,19
None,6.8, None,0.0, 3600.0, None,2017-05-08 06:45:00, 279.0,73.0,19
None,7.6, 0.0,0.0, 3600.0, None,2017-05-08 07:00:00, 279.0,71.0,19
None,8.2, None,0.0, 3600.0, None,2017-05-08 07:15:00, 279.0,69.0,19
None,8.9, None,0.0, 3600.0, None,2017-05-08 07:30:00, 279.0,69.0,19
None,9.2, None,0.0, 3600.0, None,2017-05-08 07:45:00, 279.0,65.0,19
None,9.2, 0.0,0.0, 3600.0, None,2017-05-08 08:00:00, 279.0,66.0,19
None,9.7, None,0.0, 3600.0, None,2017-05-08 08:15:00, 279.0,64.0,19
None,10.1, None,0.0, 3600.0, None,2017-05-08 08:30:00, 279.0,62.0,19
None,10.7, None,0.0, 3600.0, None,2017-05-08 08:45:00, 279.0,52.0,19
None,11.1, 1.0,0.0, 3600.0, None,2017-05-08 09:00:00, 279.0,49.0,19
None,11.5, None,0.0, 3600.0, None,2017-05-08 09:15:00, 279.0,54.0,19
None,11.7, None,0.0, 3600.0, None,2017-05-08 09:30:00, 279.0,42.0,19
None,11.6, None,0.0, 3600.0, None,2017-05-08 09:45:00, 279.0,58.0,19
None,11.6, 0.0,0.0, 3600.0, None,2017-05-08 10:00:00, 279.0,60.0,19
None,11.4, None,0.0, 3600.0, None,2017-05-08 10:15:00, 279.0,57.0,19
None,12.3, None,0.0, 3600.0, None,2017-05-08 10:30:00, 279.0,57.0,19
None,12.5, None,0.0, 5.5, None,2017-05-08 10:45:00, 149.0,48.0,19
None,12.4, 0.0,0.0, 5.9, None,2017-05-08 11:00:00, 151.0,53.0,19
None,11.7, None,0.0, 6.6, None,2017-05-08 11:15:00, 169.0,59.0,19
None,12.2, None,0.0, 5.3, None,2017-05-08 11:30:00, 174.0,59.0,19
None,12.5, None,0.0, 6.4, None,2017-05-08 11:45:00, 208.0,51.0,19
None,12.5, 0.0,0.0, 5.4, None,2017-05-08 12:00:00, 162.0,48.0,19
None,12.5, None,0.0, 6.3, None,2017-05-08 12:15:00, 160.0,48.0,19
None,12.7, None,0.0, 6.0, None,2017-05-08 12:30:00, 165.0,51.0,19
None,12.5, None,0.0, 8.9, None,2017-05-08 12:45:00, 142.0,59.0,19
None,12.7, -1.0,0.0, 8.4, None,2017-05-08 13:00:00, 147.0,59.0,19
None,12.3, None,0.0, 10.3, None,2017-05-08 13:15:00, 135.0,55.0,19
None,12.5, None,0.0, 9.7, None,2017-05-08 13:30:00, 151.0,52.0,19
None,12.8, None,0.0, 8.2, None,2017-05-08 13:45:00, 121.0,53.0,19
None,12.8, 0.0,0.0, 7.1, None,2017-05-08 14:00:00, 127.0,52.0,19
None,12.7, None,0.0, 6.0, None,2017-05-08 14:15:00, 95.0,51.0,19
None,12.3, None,0.0, 7.5, None,2017-05-08 14:30:00, 122.0,61.0,19
None,12.3, None,0.0, 8.2, None,2017-05-08 14:45:00, 116.0,60.0,19
None,12.6, 0.0,0.0, 9.5, None,2017-05-08 15:00:00, 137.0,56.0,19
None,12.3, None,0.0, 7.1, None,2017-05-08 15:15:00, 154.0,57.0,19
None,12.4, None,0.0, 5.9, None,2017-05-08 15:30:00, 127.0,57.0,19
None,12.7, None,0.0, 5.2, None,2017-05-08 15:45:00, 101.0,55.0,19
None,12.5, 0.0,0.0, 5.4, None,2017-05-08 16:00:00, 138.0,58.0,19
None,12.4, None,0.0, 6.2, None,2017-05-08 16:15:00, 120.0,56.0,19
None,12.5, None,0.0, 4.4, None,2017-05-08 16:30:00, 132.0,58.0,19
None,12.4, None,0.0, 7.2, None,2017-05-08 16:45:00, 133.0,57.0,19
None,13.4, 0.0,0.0, 7.1, None,2017-05-08 17:00:00, 135.0,55.0,19
None,13.1, None,0.0, 7.7, None,2017-05-08 17:15:00, 117.0,55.0,19
None,12.9, None,0.0, 5.6, None,2017-05-08 17:30:00, 125.0,56.0,19
None,12.6, None,0.0, 5.8, None,2017-05-08 17:45:00, 123.0,57.0,19
None,12.0, 0.0,0.0, 8.0, None,2017-05-08 18:00:00, 119.0,60.0,19
None,11.4, None,0.0, 7.7, None,2017-05-08 18:15:00, 124.0,63.0,19
None,11.1, None,0.0, 5.8, None,2017-05-08 18:30:00, 105.0,66.0,19
None,10.7, None,0.0, 4.5, None,2017-05-08 18:45:00, 92.0,65.0,19
None,10.1, 0.0,0.0, 3.9, None,2017-05-08 19:00:00, 102.0,74.0,19
None,9.3, None,0.0, 4.4, None,2017-05-08 19:15:00, 61.0,75.0,19
