air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
0.3, None, 0.0, 98.0, None, 0.3, 0.0, 237.0, None,2022-04-30 00:00:00,18
0.3, None, 0.2, 99.0, None, 0.3, 0.0, 238.0, None,2022-04-30 01:00:00,18
0.4, None, 0.3, 99.0, None, 0.3, 0.0, 239.0, None,2022-04-30 02:00:00,18
0.2, None, -0.1, 98.0, None, 0.3, 0.0, 239.0, None,2022-04-30 03:00:00,18
0.2, None, -0.1, 98.0, None, 0.3, 0.0, 239.0, None,2022-04-30 04:00:00,18
-0.2, None, -0.3, 99.0, None, 0.3, 0.0, 239.0, None,2022-04-30 05:00:00,18
0.1, None, -0.3, 97.0, None, 0.3, 0.0, 239.0, None,2022-04-30 06:00:00,18
0.5, None, 0.1, 97.0, None, 0.3, 0.0, 239.0, None,2022-04-30 07:00:00,18
1.1, None, 0.4, 95.0, None, 0.3, 0.0, 239.0, None,2022-04-30 08:00:00,18
1.4, None, 0.8, 96.0, None, 0.3, 0.0, 239.0, None,2022-04-30 09:00:00,18
3.4, None, 2.1, 91.0, None, 0.3, 0.0, 238.0, None,2022-04-30 10:00:00,18
6.2, None, 2.3, 76.0, None, 7.3, 7.0, 237.0, None,2022-04-30 11:00:00,18
6.8, None, 2.3, 73.0, None, 11.8, 4.5, 237.0, None,2022-04-30 12:00:00,18
5.1, None, 2.6, 84.0, None, 11.9, 0.1, 235.0, None,2022-04-30 13:00:00,18
6.2, None, 3.4, 82.0, None, 11.8, 0.0, 234.0, None,2022-04-30 14:00:00,18
6.6, None, 3.9, 83.0, None, 11.8, 0.0, 233.0, None,2022-04-30 16:00:00,18
5.5, None, 3.5, 87.0, None, 11.6, 0.0, 232.0, None,2022-04-30 19:00:00,18
4.6, None, 3.6, 93.0, None, 11.6, 0.0, 232.0, None,2022-04-30 20:00:00,18
2.9, None, 2.8, 99.0, None, 11.6, 0.0, 232.0, None,2022-04-30 21:00:00,18
2.5, None, 2.4, 99.0, None, 11.6, 0.0, 232.0, None,2022-04-30 22:00:00,18
1.5, None, 1.5, 100.0, None, 11.6, 0.0, 232.0, None,2022-04-30 23:00:00,18
1.8, None, 1.8, 100.0, None, 11.6, 0.0, 231.0, None,2022-05-01 00:00:00,18
1.3, None, 1.3, 100.0, None, 11.6, 0.0, 231.0, None,2022-05-01 01:00:00,18
1.6, None, 1.6, 100.0, None, 11.6, 0.0, 231.0, None,2022-05-01 02:00:00,18
0.7, None, 0.7, 100.0, None, 11.6, 0.0, 231.0, None,2022-05-01 03:00:00,18
0.7, None, 0.7, 100.0, None, 11.6, 0.0, 231.0, None,2022-05-01 04:00:00,18
0.2, None, 0.2, 100.0, None, 11.6, 0.0, 231.0, None,2022-05-01 05:00:00,18
0.0, None, -0.6, 96.0, None, 11.6, 0.0, 231.0, None,2022-05-01 06:00:00,18
2.3, None, -0.6, 81.0, None, 11.6, 0.0, 231.0, None,2022-05-01 07:00:00,18
3.2, None, 0.1, 80.0, None, 11.6, 0.0, 231.0, None,2022-05-01 08:00:00,18
3.1, None, 1.9, 92.0, None, 11.6, 0.0, 231.0, None,2022-05-01 09:00:00,18
4.6, None, 1.6, 81.0, None, 11.6, 0.0, 230.0, None,2022-05-01 10:00:00,18
4.7, None, 2.4, 85.0, None, 4.6, 0.0, 230.0, None,2022-05-01 11:00:00,18
5.0, None, 0.4, 72.0, None, 0.1, 0.0, 230.0, None,2022-05-01 12:00:00,18
5.4, None, 1.0, 73.0, None, 0.0, 0.0, 230.0, None,2022-05-01 13:00:00,18
4.6, None, 0.4, 74.0, None, 0.0, 0.0, 230.0, None,2022-05-01 14:00:00,18
5.0, None, 0.6, 73.0, None, 0.0, 0.0, 229.0, None,2022-05-01 15:00:00,18
4.5, None, 0.1, 73.0, None, 0.0, 0.0, 229.0, None,2022-05-01 16:00:00,18
4.2, None, 0.2, 75.0, None, 0.0, 0.0, 229.0, None,2022-05-01 17:00:00,18
3.9, None, -0.1, 75.0, None, 0.0, 0.0, 229.0, None,2022-05-01 18:00:00,18
3.6, None, -0.2, 76.0, None, 0.0, 0.0, 229.0, None,2022-05-01 19:00:00,18
1.2, None, 0.3, 94.0, None, 0.0, 0.0, 229.0, None,2022-05-01 20:00:00,18
1.8, None, -0.3, 86.0, None, 0.1, 0.1, 229.0, None,2022-05-01 21:00:00,18
1.1, None, 0.2, 94.0, None, 0.2, 0.1, 229.0, None,2022-05-01 22:00:00,18
1.0, None, 0.3, 95.0, None, 0.5, 0.3, 229.0, None,2022-05-01 23:00:00,18
0.4, None, 0.3, 99.0, None, 0.6, 0.1, 229.0, None,2022-05-02 00:00:00,18
0.2, None, 0.2, 100.0, None, 0.6, 0.0, 229.0, None,2022-05-02 01:00:00,18
0.4, None, 0.4, 100.0, None, 0.6, 0.0, 229.0, None,2022-05-02 02:00:00,18
0.1, None, 0.1, 100.0, None, 0.6, 0.0, 229.0, None,2022-05-02 03:00:00,18
0.2, None, 0.2, 100.0, None, 0.6, 0.0, 230.0, None,2022-05-02 04:00:00,18
0.1, None, 0.1, 100.0, None, 0.6, 0.0, 231.0, None,2022-05-02 05:00:00,18
0.2, None, 0.2, 100.0, None, 0.6, 0.0, 233.0, None,2022-05-02 06:00:00,18
0.5, None, 0.5, 100.0, None, 0.6, 0.0, 234.0, None,2022-05-02 07:00:00,18
0.5, None, 0.5, 100.0, None, 0.6, 0.0, 234.0, None,2022-05-02 08:00:00,18
1.1, None, 1.1, 100.0, None, 0.6, 0.0, 233.0, None,2022-05-02 09:00:00,18
2.7, None, 2.4, 98.0, None, 4.4, 3.8, 233.0, None,2022-05-02 10:00:00,18
-0.5, None, -0.5, 100.0, None, 5.6, 0.0, 225.0, None,2022-05-03 01:00:00,18
0.2, None, 0.2, 100.0, None, 5.6, 0.0, 225.0, None,2022-05-03 02:00:00,18
0.9, None, 0.6, 98.0, None, 5.6, 0.0, 225.0, None,2022-05-03 03:00:00,18
0.8, None, 0.7, 99.0, None, 5.6, 0.0, 225.0, None,2022-05-03 04:00:00,18
0.7, None, 0.7, 100.0, None, 5.6, 0.0, 225.0, None,2022-05-03 05:00:00,18
-0.2, None, -0.2, 100.0, None, 5.7, 0.1, 225.0, None,2022-05-03 06:00:00,18
-0.5, None, -0.5, 100.0, None, 5.7, 0.0, 225.0, None,2022-05-03 07:00:00,18
-0.2, None, -0.2, 100.0, None, 5.7, 0.0, 226.0, None,2022-05-03 08:00:00,18
0.5, None, 0.5, 100.0, None, 5.7, 0.0, 227.0, None,2022-05-03 09:00:00,18
0.2, None, 0.2, 100.0, None, 1.9, 0.0, 229.0, None,2022-05-03 10:00:00,18
0.4, None, 0.4, 100.0, None, 0.2, 0.0, 229.0, None,2022-05-03 11:00:00,18
0.2, None, 0.2, 100.0, None, 0.2, 0.0, 230.0, None,2022-05-03 12:00:00,18
