wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
114.0, None, None,0.0, None,1.8, None,6.4, None, None, None,100.0,2019-09-24 00:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0, None, None,0.0, None,1.8, None,6.1, None, None, None,100.0,2019-09-24 01:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0, None, None,0.0, None,2.0, None,6.4, None, None, None,100.0,2019-09-24 02:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0, None, None,0.0, None,1.9, None,5.2, None, None, None,100.0,2019-09-24 03:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0, None, None,0.0, None,2.4, None,4.3, None, None, None,100.0,2019-09-24 04:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0, None, None,0.0, None,2.4, None,4.3, None, None, None,100.0,2019-09-24 05:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0, None, None,0.0, None,2.2, None,4.6, None, None, None,100.0,2019-09-24 06:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0, None, None,0.0, None,2.8, None,5.3, None, None, None,100.0,2019-09-24 07:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0, None, None,0.0, None,2.1, None,8.3, None, None, None,100.0,2019-09-24 08:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None,0.0, None,6.1, None,10.5, None, None, None,83.0,2019-09-24 09:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
306.0, None, None,0.2, None,9.6, None,12.6, None, None, None,60.0,2019-09-24 10:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
333.0, None, None,0.0, None,7.4, None,11.9, None, None, None,58.0,2019-09-24 11:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0, None, None,0.0, None,10.1, None,13.4, None, None, None,52.0,2019-09-24 12:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, None, None,0.0, None,10.0, None,14.4, None, None, None,48.0,2019-09-24 13:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0, None, None,0.0, None,9.7, None,13.6, None, None, None,46.0,2019-09-24 14:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0, None, None,0.0, None,11.9, None,14.9, None, None, None,40.0,2019-09-24 15:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0, None, None,0.0, None,10.7, None,12.9, None, None, None,46.0,2019-09-24 16:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
271.0, None, None,0.0, None,8.0, None,11.0, None, None, None,56.0,2019-09-24 17:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0, None, None,0.0, None,5.5, None,8.2, None, None, None,65.0,2019-09-24 18:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0, None, None,0.0, None,2.4, None,5.2, None, None, None,86.0,2019-09-24 19:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0, None, None,0.0, None,3.0, None,3.6, None, None, None,92.0,2019-09-24 20:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0, None, None,0.0, None,3.7, None,3.3, None, None, None,92.0,2019-09-24 21:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0, None, None,0.0, None,3.4, None,2.0, None, None, None,95.0,2019-09-24 22:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0, None, None,0.0, None,2.1, None,1.3, None, None, None,97.0,2019-09-24 23:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0, None, None,0.0, None,3.0, None,1.5, None, None, None,97.0,2019-09-25 00:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,4.3, None,2.1, None, None, None,98.0,2019-09-25 01:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
263.0, None, None,0.0, None,2.1, None,0.8, None, None, None,97.0,2019-09-25 02:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,2.2, None,0.3, None, None, None,98.0,2019-09-25 03:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0, None, None,0.0, None,2.4, None,-0.3, None, None, None,98.0,2019-09-25 04:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
236.0, None, None,0.0, None,1.6, None,-0.6, None, None, None,99.0,2019-09-25 05:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0, None, None,0.0, None,2.9, None,-0.2, None, None, None,99.0,2019-09-25 06:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0, None, None,0.0, None,1.9, None,0.9, None, None, None,99.0,2019-09-25 07:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0, None, None,0.0, None,3.3, None,4.8, None, None, None,95.0,2019-09-25 08:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,3.5, None,9.5, None, None, None,70.0,2019-09-25 09:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, None, None,0.0, None,4.9, None,11.4, None, None, None,46.0,2019-09-25 10:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0, None, None,0.0, None,5.1, None,12.1, None, None, None,40.0,2019-09-25 11:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0, None, None,0.0, None,4.6, None,12.2, None, None, None,47.0,2019-09-25 12:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0, None, None,0.0, None,4.8, None,12.7, None, None, None,46.0,2019-09-25 13:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, None, None,0.0, None,3.8, None,11.0, None, None, None,56.0,2019-09-25 14:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0, None, None,0.0, None,3.1, None,10.4, None, None, None,64.0,2019-09-25 15:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0, None, None,0.0, None,2.1, None,10.7, None, None, None,62.0,2019-09-25 16:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
193.0, None, None,0.0, None,2.9, None,10.4, None, None, None,66.0,2019-09-25 17:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0, None, None,0.0, None,2.1, None,8.5, None, None, None,78.0,2019-09-25 18:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, None, None,0.0, None,2.2, None,7.8, None, None, None,85.0,2019-09-25 19:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0, None, None,0.0, None,1.7, None,7.5, None, None, None,89.0,2019-09-25 20:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0, None, None,0.0, None,2.4, None,7.4, None, None, None,90.0,2019-09-25 21:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, None, None,0.0, None,3.5, None,7.3, None, None, None,90.0,2019-09-25 22:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,4.7, None,7.4, None, None, None,86.0,2019-09-25 23:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, None, None,0.0, None,4.7, None,7.8, None, None, None,82.0,2019-09-26 00:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
123.0, None, None,0.0, None,3.4, None,7.9, None, None, None,78.0,2019-09-26 01:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0, None, None,1.0, None,3.6, None,7.3, None, None, None,96.0,2019-09-26 02:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0, None, None,4.2, None,2.3, None,7.0, None, None, None,99.0,2019-09-26 03:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
135.0, None, None,3.8, None,2.1, None,7.1, None, None, None,99.0,2019-09-26 04:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,2.4, None,2.5, None,7.2, None, None, None,100.0,2019-09-26 05:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
335.0, None, None,1.2, None,6.6, None,7.5, None, None, None,99.0,2019-09-26 06:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None,0.0, None,6.1, None,7.3, None, None, None,97.0,2019-09-26 07:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,
