air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None, 3.8, None, None, 97.0, None, None, None, 0.7,2021-09-17 00:00:00,38
None, 3.8, None, None, 97.0, None, None, None, 1.3,2021-09-17 01:00:00,38
3.8, 4.3, 3.4, 97.0, 97.0, 3.1, 0.7, None, 0.8,2021-09-17 02:00:00,38
None, 4.2, None, None, 99.0, None, None, None, 0.7,2021-09-17 03:00:00,38
4.3, 4.6, 3.9, 97.0, 99.0, 5.2, 0.8, 10.0, 0.4,2021-09-17 04:00:00,38
4.2, 4.9, 4.1, 99.0, 99.0, 5.9, 0.7, 10.0, 0.0,2021-09-17 05:00:00,38
4.6, 5.0, 4.5, 99.0, 100.0, 6.3, 0.4, 10.0, 0.3,2021-09-17 06:00:00,38
None, 5.5, None, None, 100.0, None, None, None, 0.0,2021-09-17 07:00:00,38
None, 5.4, None, None, 99.0, None, None, None, 0.4,2021-09-17 08:00:00,38
5.5, 5.4, 5.5, 100.0, 100.0, None, 0.0, 10.0, 2.0,2021-09-17 09:00:00,38
None, 6.0, None, None, 98.0, None, None, None, 2.2,2021-09-17 10:00:00,38
5.4, 5.7, 5.4, 100.0, 100.0, None, 2.0, 13.0, 2.4,2021-09-17 11:00:00,38
None, 5.6, None, None, 100.0, None, None, None, 3.5,2021-09-17 12:00:00,38
None, 5.3, None, None, 99.0, None, None, None, 3.8,2021-09-17 13:00:00,38
None, 5.7, None, None, 100.0, None, None, None, 3.8,2021-09-17 14:00:00,38
None, 6.4, None, None, 100.0, None, None, None, 2.8,2021-09-17 15:00:00,38
5.7, 6.9, 5.7, 100.0, 100.0, None, 3.8, 0.0, 1.7,2021-09-17 16:00:00,38
None, 6.3, None, None, 100.0, None, None, None, 2.3,2021-09-17 17:00:00,38
None, 6.5, None, None, 100.0, None, None, None, 2.0,2021-09-17 18:00:00,38
6.3, 6.5, 6.3, 100.0, 100.0, 31.5, 2.3, 6.0, 2.0,2021-09-17 19:00:00,38
