wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
64.0, None, None, 0.0, None, 3.3, None, 3.7, None, None, None, 73.0,2021-09-17 00:00:00,38
313.0, None, None, 0.0, None, 3.5, None, 3.7, None, None, None, 76.0,2021-09-17 01:00:00,38
228.0, 73.0, 3.3, 0.0, -0.7, 3.1, 3.7, 3.7, 64.0, 0.0, 0.0, 81.0,2021-09-17 02:00:00,38
316.0, 76.0, 3.5, 0.0, -0.1, 4.2, 3.7, 3.9, 313.0, 0.0, 0.0, 80.0,2021-09-17 03:00:00,38
120.0, 81.0, 3.1, 0.0, 0.7, 4.4, 3.7, 4.0, 228.0, 0.0, 0.0, 79.0,2021-09-17 04:00:00,38
259.0, 80.0, 4.2, 0.0, 0.8, 2.3, 3.9, 4.2, 316.0, 0.0, 0.0, 82.0,2021-09-17 05:00:00,38
140.0, 79.0, 4.4, 0.0, 0.7, 2.6, 4.0, 5.2, 120.0, 0.0, 0.0, 78.0,2021-09-17 06:00:00,38
46.0, 82.0, 2.3, 0.0, 1.4, 4.0, 4.2, 6.4, 259.0, 0.0, 0.0, 74.0,2021-09-17 07:00:00,38
113.0, None, None, 0.0, None, 8.1, None, 8.7, None, None, None, 57.0,2021-09-17 08:00:00,38
169.0, 74.0, 4.0, 0.0, 2.1, 6.7, 6.4, 10.3, 46.0, 0.0, None, 55.0,2021-09-17 09:00:00,38
164.0, None, None, 0.0, None, 3.6, None, 12.2, None, None, None, 47.0,2021-09-17 10:00:00,38
127.0, 55.0, 6.7, 0.0, 1.7, 2.8, 10.3, 11.7, 169.0, 0.0, None, 55.0,2021-09-17 11:00:00,38
350.0, 47.0, 3.6, 0.6, 1.2, 3.9, 12.2, 8.9, 164.0, 0.0, None, 87.0,2021-09-17 12:00:00,38
37.0, None, None, 1.2, None, 3.3, None, 8.8, None, None, None, 84.0,2021-09-17 13:00:00,38
117.0, None, None, 1.8, None, 5.5, None, 8.6, None, None, None, 97.0,2021-09-17 14:00:00,38
81.0, 84.0, 3.3, 0.6, 6.2, 5.2, 8.8, 7.8, 37.0, 1.2, None, 97.0,2021-09-17 15:00:00,38
73.0, 97.0, 5.5, 0.4, 8.2, 5.8, 8.6, 7.7, 117.0, 1.8, None, 97.0,2021-09-17 16:00:00,38
100.0, None, None, 0.4, None, 5.1, None, 7.6, None, None, None, 98.0,2021-09-17 17:00:00,38
118.0, None, None, 0.2, None, 4.0, None, 7.5, None, None, None, 98.0,2021-09-17 18:00:00,38
89.0, 98.0, 5.1, 0.2, 7.3, 6.4, 7.6, 7.8, 100.0, 0.4, 5.0, 96.0,2021-09-17 19:00:00,38
119.0, 98.0, 4.0, 0.0, 7.2, 7.9, 7.5, 8.1, 118.0, 0.2, 5.2, 94.0,2021-09-17 20:00:00,38
97.0, 96.0, 6.4, 0.0, 7.2, 5.8, 7.8, 8.0, 89.0, 0.2, 5.4, 95.0,2021-09-17 21:00:00,38
359.0, 94.0, 7.9, 0.0, 7.2, 6.1, 8.1, 8.0, 119.0, 0.0, 5.4, 95.0,2021-09-17 22:00:00,38
88.0, 95.0, 5.8, 0.0, 7.2, 6.9, 8.0, 8.0, 97.0, 0.0, 5.4, 95.0,2021-09-17 23:00:00,38
79.0, 95.0, 6.1, 0.0, 7.2, 9.5, 8.0, 8.2, 359.0, 0.0, 5.4, 95.0,2021-09-18 00:00:00,38
117.0, 95.0, 6.9, 0.0, 7.2, 9.8, 8.0, 9.1, 88.0, 0.0, 5.4, 91.0,2021-09-18 01:00:00,38
218.0, 95.0, 9.5, 0.0, 7.4, 5.0, 8.2, 8.8, 79.0, 0.0, 5.4, 93.0,2021-09-18 02:00:00,38
288.0, 91.0, 9.8, 0.0, 7.7, 8.4, 9.1, 9.3, 117.0, 0.0, 5.4, 91.0,2021-09-18 03:00:00,38
99.0, 93.0, 5.0, 0.2, 7.7, 2.1, 8.8, 8.7, 218.0, 0.0, 5.4, 96.0,2021-09-18 04:00:00,38
49.0, 91.0, 8.4, 1.2, 7.9, 3.7, 9.3, 8.5, 288.0, 0.0, 5.4, 99.0,2021-09-18 05:00:00,38
78.0, 96.0, 2.1, 1.4, 8.1, 4.4, 8.7, 9.0, 99.0, 0.2, 5.6, 100.0,2021-09-18 06:00:00,38
122.0, 99.0, 3.7, 0.6, 8.4, 2.9, 8.5, 9.6, 49.0, 1.2, 6.8, 99.0,2021-09-18 07:00:00,38
49.0, None, None, 0.2, None, 4.4, None, 10.3, None, None, None, 99.0,2021-09-18 08:00:00,38
15.0, 99.0, 2.9, 0.0, 9.5, 5.1, 9.6, 10.9, 122.0, 0.6, 8.8, 91.0,2021-09-18 09:00:00,38
103.0, None, None, 0.0, None, 8.3, None, 11.8, None, None, None, 89.0,2021-09-18 10:00:00,38
101.0, 91.0, 5.1, 0.0, 9.5, 6.7, 10.9, 12.1, 15.0, 0.0, 9.0, 84.0,2021-09-18 11:00:00,38
93.0, 89.0, 8.3, 0.0, 10.0, 8.2, 11.8, 12.0, 103.0, 0.0, 9.0, 86.0,2021-09-18 12:00:00,38
45.0, None, None, 0.2, None, 4.2, None, 12.1, None, None, None, 85.0,2021-09-18 13:00:00,38
114.0, None, None, 0.0, None, 8.6, None, 13.4, None, None, None, 78.0,2021-09-18 14:00:00,38
112.0, 85.0, 4.2, 0.0, 9.7, 7.1, 12.1, 12.6, 45.0, 0.2, None, 79.0,2021-09-18 15:00:00,38
