TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1.36, None, 69.94,2016-12-16 00:00:00,-25.5,51
None, 0.822, None, 70.79,2016-12-16 01:00:00,-24.93,51
None, 0.924, None, 69.6,2016-12-16 02:00:00,-25.79,51
None, 0.616998, None, 69.28,2016-12-16 03:00:00,-25.9,51
None, 0.647, None, 68.72,2016-12-16 04:00:00,-26.37,51
None, 0.958998, None, 68.37,2016-12-16 05:00:00,-26.64,51
None, 0.846, None, 67.78,2016-12-16 06:00:00,-27.15,51
None, 0.824, None, 67.14,2016-12-16 07:00:00,-27.66,51
None, 0.727998, None, 67.17,2016-12-16 08:00:00,-27.62,51
None, 0.237, None, 67.63,2016-12-16 09:00:00,-27.14,51
None, 0.270999, None, 68.31,2016-12-16 10:00:00,-26.32,51
None, 0.513998, None, 68.69,2016-12-16 11:00:00,-25.99,51
None, 0.158, None, 70.14,2016-12-16 12:00:00,-23.58,51
None, 0.196998, None, 70.69,2016-12-16 13:00:00,-22.99,51
None, 0.386, None, 71.68,2016-12-16 14:00:00,-22.25,51
None, 0.601, None, 71.53,2016-12-16 15:00:00,-23.4,51
None, 0.935, None, 71.26,2016-12-16 16:00:00,-23.97,51
None, 1.833, None, 69.84,2016-12-16 17:00:00,-25.17,51
None, 1.582, None, 70.02,2016-12-16 18:00:00,-25.15,51
None, 1.483, None, 69.67,2016-12-16 19:00:00,-25.5,51
None, 1.604, None, 69.28,2016-12-16 20:00:00,-25.81,51
None, 1.404, None, 69.73,2016-12-16 21:00:00,-25.51,51
None, 1.355, None, 69.06,2016-12-16 22:00:00,-25.84,51
None, 1.382, None, 68.58,2016-12-16 23:00:00,-26.2,51
None, 1.565, None, 68.36,2016-12-17 00:00:00,-26.32,51
None, 1.273, None, 68.32,2016-12-17 01:00:00,-26.36,51
None, 1.384, None, 68.32,2016-12-17 02:00:00,-26.28,51
None, 0.712, None, 68.82,2016-12-17 03:00:00,-25.97,51
None, 1.524, None, 69.08,2016-12-17 04:00:00,-25.7,51
None, 1.041, None, 69.1,2016-12-17 05:00:00,-25.85,51
None, 0.694998, None, 68.71,2016-12-17 06:00:00,-26.01,51
None, 1.303, None, 68.4,2016-12-17 07:00:00,-25.97,51
None, 0.791998, None, 68.86,2016-12-17 08:00:00,-25.62,51
None, 0.864, None, 68.85,2016-12-17 09:00:00,-25.24,51
None, 0.574, None, 69.59,2016-12-17 10:00:00,-24.73,51
None, 0.409, None, 69.66,2016-12-17 11:00:00,-24.07,51
None, 0.657, None, 68.81,2016-12-17 12:00:00,-23.16,51
None, 0.940998, None, 71.63,2016-12-17 13:00:00,-22.61,51
None, 0.75, None, 73.39,2016-12-17 14:00:00,-21.87,51
None, 1.044, None, 74.54,2016-12-17 15:00:00,-21.38,51
None, 0.535, None, 74.8,2016-12-17 16:00:00,-21.06,51
None, 0.624, None, 74.95,2016-12-17 17:00:00,-20.81,51
None, 0.437999, None, 75.73,2016-12-17 18:00:00,-20.24,51
None, 0.537998, None, 76.26,2016-12-17 19:00:00,-19.84,51
None, 0.432, None, 76.41,2016-12-17 20:00:00,-19.79,51
None, 0.582, None, 77.66,2016-12-17 21:00:00,-19.13,51
None, 0.509998, None, 78.97,2016-12-17 22:00:00,-17.92,51
None, 0.395999, None, 79.83,2016-12-17 23:00:00,-17.08,51
None, 0.754998, None, 82.5,2016-12-18 00:00:00,-14.3,51
None, 3.354, None, 68.04,2016-12-18 01:00:00,-4.936,51
None, 5.356, None, 57.51,2016-12-18 02:00:00,-1.989,51
None, 7.449, None, 54.51,2016-12-18 03:00:00,-1.298,51
None, 8.32, None, 55.0,2016-12-18 04:00:00,-0.781,51
None, 7.461, None, 54.91,2016-12-18 05:00:00,-0.391,51
None, 3.258, None, 54.66,2016-12-18 06:00:00,-0.222,51
None, 1.433, None, 55.59,2016-12-18 07:00:00,-0.237,51
None, 3.376, None, 55.43,2016-12-18 08:00:00,0.275999,51
None, 5.942, None, 56.67,2016-12-18 09:00:00,0.649999,51
None, 7.749, None, 56.61,2016-12-18 10:00:00,1.146,51
None, 6.508, None, 57.77,2016-12-18 11:00:00,1.161,51
None, 6.292, None, 57.08,2016-12-18 12:00:00,1.455,51
None, 6.098, None, 56.83,2016-12-18 13:00:00,1.771,51
None, 5.921, None, 57.25,2016-12-18 14:00:00,1.996,51
None, 5.031, None, 56.11,2016-12-18 15:00:00,2.692,51
None, 4.612, None, 55.07,2016-12-18 16:00:00,3.144,51
None, 3.964, None, 57.22,2016-12-18 17:00:00,3.023,51
None, 4.746, None, 60.43,2016-12-18 18:00:00,2.775,51
None, 4.002, None, 64.38,2016-12-18 19:00:00,2.236,51
None, 2.265, None, 64.65,2016-12-18 20:00:00,2.155,51
None, 3.054, None, 61.06,2016-12-18 21:00:00,2.413,51
None, 3.392, None, 58.58,2016-12-18 22:00:00,2.626,51
None, 3.754, None, 57.11,2016-12-18 23:00:00,2.721,51
None, 4.056, None, 56.17,2016-12-19 00:00:00,2.837,51
None, 4.476, None, 56.28,2016-12-19 01:00:00,2.793,51
None, 4.302, None, 58.0,2016-12-19 02:00:00,2.563,51
None, 3.69, None, 59.17,2016-12-19 03:00:00,2.439,51
None, 5.092, None, 61.39,2016-12-19 04:00:00,2.423,51
None, 7.651, None, 58.14,2016-12-19 05:00:00,2.417,51
None, 7.742, None, 57.1,2016-12-19 06:00:00,2.108,51
None, 7.916, None, 51.92,2016-12-19 07:00:00,1.993,51
None, 7.503, None, 46.97,2016-12-19 08:00:00,1.972,51
None, 7.113, None, 43.3,2016-12-19 09:00:00,2.04,51
None, 6.686, None, 42.2,2016-12-19 10:00:00,2.23,51
None, 6.992, None, 41.94,2016-12-19 11:00:00,2.404,51
None, 6.856, None, 41.22,2016-12-19 12:00:00,2.971,51
None, 6.733, None, 40.4,2016-12-19 13:00:00,3.22,51
None, 5.186, None, 43.92,2016-12-19 14:00:00,2.47,51
None, 6.019, None, 44.36,2016-12-19 15:00:00,2.439,51
None, 5.666, None, 44.09,2016-12-19 16:00:00,2.193,51
None, 5.058, None, 44.22,2016-12-19 17:00:00,1.811,51
None, 5.561, None, 44.16,2016-12-19 18:00:00,1.779,51
None, 6.545, None, 44.44,2016-12-19 19:00:00,1.899,51
None, 4.635, None, 46.38,2016-12-19 20:00:00,1.318,51
None, 1.056, None, 49.23,2016-12-19 21:00:00,0.130998,51
None, 1.198, None, 48.61,2016-12-19 22:00:00,-0.120999,51
None, 2.502, None, 46.72,2016-12-19 23:00:00,0.398,51
None, 2.226, None, 48.04,2016-12-20 00:00:00,0.331,51
