RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
64.31, None, None, None,0.0,153.4, None, None, -7.0, None, None, None, None, None, None, None, None,-2.201, None, None, None, None,45.24, None, None, None, None,2019-10-08 00:00:00, None,41
62.96, None, None, None,0.0,97.0, None, None, -8.0, None, None, None, None, None, None, None, None,-2.649, None, None, None, None,20.96, None, None, None, None,2019-10-08 01:00:00, None,41
61.79, None, None, None,0.0,256.0, None, None, -8.0, None, None, None, None, None, None, None, None,-2.528, None, None, None, None,30.44, None, None, None, None,2019-10-08 02:00:00, None,41
59.09, None, None, None,0.0,354.1, None, None, -9.0, None, None, None, None, None, None, None, None,-3.127, None, None, None, None,27.6, None, None, None, None,2019-10-08 03:00:00, None,41
57.35, None, None, None,0.0,38.93, None, None, -9.0, None, None, None, None, None, None, None, None,-2.982, None, None, None, None,41.78, None, None, None, None,2019-10-08 04:00:00, None,41
54.23, None, None, None,0.0,66.73, None, None, -10.0, None, None, None, None, None, None, None, None,-3.443, None, None, None, None,52.97, None, None, None, None,2019-10-08 05:00:00, None,41
52.45, None, None, None,0.0,311.5, None, None, -11.0, None, None, None, None, None, None, None, None,-3.607, None, None, None, None,20.03, None, None, None, None,2019-10-08 06:00:00, None,41
51.78, None, None, None,0.0,321.7, None, None, -11.0, None, None, None, None, None, None, None, None,-3.559, None, None, None, None,18.1, None, None, None, None,2019-10-08 07:00:00, None,41
50.92, None, None, None,0.0,349.8, None, None, -12.0, None, None, None, None, None, None, None, None,-3.836, None, None, None, None,12.82, None, None, None, None,2019-10-08 08:00:00, None,41
50.96, None, None, None,0.0,307.8, None, None, -12.0, None, None, None, None, None, None, None, None,-4.202, None, None, None, None,36.96, None, None, None, None,2019-10-08 09:00:00, None,41
51.9, None, None, None,0.0,353.7, None, None, -13.0, None, None, None, None, None, None, None, None,-5.573, None, None, None, None,17.41, None, None, None, None,2019-10-08 10:00:00, None,41
51.79, None, None, None,0.0,332.3, None, None, -14.0, None, None, None, None, None, None, None, None,-6.441, None, None, None, None,13.14, None, None, None, None,2019-10-08 11:00:00, None,41
50.73, None, None, None,0.0,322.1, None, None, -14.0, None, None, None, None, None, None, None, None,-6.568, None, None, None, None,19.98, None, None, None, None,2019-10-08 12:00:00, None,41
49.95, None, None, None,0.0,334.7, None, None, -14.0, None, None, None, None, None, None, None, None,-6.404, None, None, None, None,13.55, None, None, None, None,2019-10-08 13:00:00, None,41
48.37, None, None, None,0.0,358.1, None, None, -15.0, None, None, None, None, None, None, None, None,-6.627, None, None, None, None,21.02, None, None, None, None,2019-10-08 14:00:00, None,41
46.91, None, None, None,0.0,339.9, None, None, -15.0, None, None, None, None, None, None, None, None,-6.126, None, None, None, None,13.77, None, None, None, None,2019-10-08 15:00:00, None,41
41.39, None, None, None,0.0,357.2, None, None, -15.0, None, None, None, None, None, None, None, None,-5.195, None, None, None, None,18.97, None, None, None, None,2019-10-08 16:00:00, None,41
27.9, None, None, None,0.0,19.92, None, None, -19.0, None, None, None, None, None, None, None, None,-5.417, None, None, None, None,27.33, None, None, None, None,2019-10-08 17:00:00, None,41
24.57, None, None, None,0.0,346.4, None, None, -21.0, None, None, None, None, None, None, None, None,-6.204, None, None, None, None,46.6, None, None, None, None,2019-10-08 18:00:00, None,41
23.85, None, None, None,0.0,62.51, None, None, -23.0, None, None, None, None, None, None, None, None,-7.8, None, None, None, None,24.19, None, None, None, None,2019-10-08 19:00:00, None,41
25.49, None, None, None,0.0,11.67, None, None, -23.0, None, None, None, None, None, None, None, None,-8.48, None, None, None, None,18.85, None, None, None, None,2019-10-08 20:00:00, None,41
26.14, None, None, None,0.0,332.1, None, None, -24.0, None, None, None, None, None, None, None, None,-9.27, None, None, None, None,28.76, None, None, None, None,2019-10-08 21:00:00, None,41
27.65, None, None, None,0.0,0.625, None, None, -23.0, None, None, None, None, None, None, None, None,-9.54, None, None, None, None,12.2, None, None, None, None,2019-10-08 22:00:00, None,41
28.21, None, None, None,0.0,355.8, None, None, -23.0, None, None, None, None, None, None, None, None,-9.73, None, None, None, None,12.61, None, None, None, None,2019-10-08 23:00:00, None,41
26.96, None, None, None,0.0,334.3, None, None, -24.0, None, None, None, None, None, None, None, None,-10.45, None, None, None, None,29.55, None, None, None, None,2019-10-09 00:00:00, None,41
26.95, None, None, None,0.0,344.6, None, None, -25.0, None, None, None, None, None, None, None, None,-10.81, None, None, None, None,22.23, None, None, None, None,2019-10-09 01:00:00, None,41
25.9, None, None, None,0.0,45.93, None, None, -25.0, None, None, None, None, None, None, None, None,-10.43, None, None, None, None,31.5, None, None, None, None,2019-10-09 02:00:00, None,41
27.21, None, None, None,0.0,5.238, None, None, -25.0, None, None, None, None, None, None, None, None,-10.92, None, None, None, None,22.63, None, None, None, None,2019-10-09 03:00:00, None,41
26.53, None, None, None,0.0,11.05, None, None, -25.0, None, None, None, None, None, None, None, None,-11.55, None, None, None, None,26.71, None, None, None, None,2019-10-09 04:00:00, None,41
26.2, None, None, None,0.0,1.624, None, None, -26.0, None, None, None, None, None, None, None, None,-12.01, None, None, None, None,46.93, None, None, None, None,2019-10-09 05:00:00, None,41
