RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
100.3, None, None, None, 9.46, 149.1, None, None, None, None, None, None, None, None, None, None, None, None,5.58, None, None, None, None, 36.95, None, None, None, None,2019-10-08 00:00:00,41
100.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,5.482, None, None, None, None, None, None, None, None, None,2019-10-08 01:00:00,41
100.3, None, None, None, 5.887, 128.7, None, None, None, None, None, None, None, None, None, None, None, None,5.823, None, None, None, None, 44.99, None, None, None, None,2019-10-08 02:00:00,41
100.3, None, None, None, 2.864, 78.17, None, None, None, None, None, None, None, None, None, None, None, None,5.484, None, None, None, None, 80.3, None, None, None, None,2019-10-08 03:00:00,41
100.3, None, None, None, 1.174, 297.1, None, None, None, None, None, None, None, None, None, None, None, None,5.181, None, None, None, None, 54.46, None, None, None, None,2019-10-08 04:00:00,41
100.8, None, None, None, 2.834, 274.2, None, None, None, None, None, None, None, None, None, None, None, None,2.876, None, None, None, None, 35.16, None, None, None, None,2019-10-08 05:00:00,41
101.1, None, None, None, 2.362, 284.1, None, None, None, None, None, None, None, None, None, None, None, None,2.156, None, None, None, None, 39.46, None, None, None, None,2019-10-08 06:00:00,41
101.4, None, None, None, 3.526, 276.6, None, None, None, None, None, None, None, None, None, None, None, None,1.621, None, None, None, None, 23.37, None, None, None, None,2019-10-08 07:00:00,41
100.9, None, None, None, 2.162, 285.4, None, None, None, None, None, None, None, None, None, None, None, None,1.101, None, None, None, None, 42.54, None, None, None, None,2019-10-08 08:00:00,41
100.2, None, None, None, 2.243, 250.0, None, None, None, None, None, None, None, None, None, None, None, None,1.37, None, None, None, None, 52.4, None, None, None, None,2019-10-08 09:00:00,41
94.3, None, None, None, 2.302, 103.4, None, None, None, None, None, None, None, None, None, None, None, None,5.099, None, None, None, None, 70.5, None, None, None, None,2019-10-08 10:00:00,41
93.0, None, None, None, 1.346, 84.6, None, None, None, None, None, None, None, None, None, None, None, None,5.261, None, None, None, None, 40.58, None, None, None, None,2019-10-08 11:00:00,41
93.1, None, None, None, 1.102, 130.7, None, None, None, None, None, None, None, None, None, None, None, None,3.363, None, None, None, None, 68.25, None, None, None, None,2019-10-08 12:00:00,41
92.7, None, None, None, 1.668, 141.0, None, None, None, None, None, None, None, None, None, None, None, None,2.624, None, None, None, None, 65.77, None, None, None, None,2019-10-08 13:00:00,41
94.0, None, None, None, 1.915, 338.6, None, None, None, None, None, None, None, None, None, None, None, None,2.093, None, None, None, None, 79.58, None, None, None, None,2019-10-08 14:00:00,41
98.5, None, None, None, 2.267, 90.2, None, None, None, None, None, None, None, None, None, None, None, None,-0.607, None, None, None, None, 69.79, None, None, None, None,2019-10-08 15:00:00,41
99.8, None, None, None, 1.658, 97.3, None, None, None, None, None, None, None, None, None, None, None, None,-0.842, None, None, None, None, 77.84, None, None, None, None,2019-10-08 16:00:00,41
99.8, None, None, None, 1.372, 182.7, None, None, None, None, None, None, None, None, None, None, None, None,-1.031, None, None, None, None, 72.43, None, None, None, None,2019-10-08 17:00:00,41
99.7, None, None, None, 1.303, 254.9, None, None, None, None, None, None, None, None, None, None, None, None,-1.375, None, None, None, None, 59.15, None, None, None, None,2019-10-08 18:00:00,41
