RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
98.1, None, None, None,1.617,343.2, None, None,5.0,945.0, None, None, None, None, None, -0.07, None, None,5.269, None, None, None, None,58.67, None, None, None, None, None, None,2019-10-08 00:00:00, None,41
98.5, None, None, None,2.703,335.6, None, None,4.0,945.0, None, None, None, None, None, -0.096, None, None,4.108, None, None, None, None,64.6, None, None, None, None, None, None,2019-10-08 01:00:00, None,41
98.9, None, None, None,2.06,22.5, None, None,3.0,945.0, None, None, None, None, None, -0.157, None, None,3.035, None, None, None, None,54.61, None, None, None, None, None, None,2019-10-08 02:00:00, None,41
99.2, None, None, None,0.953,12.54, None, None,2.0,946.0, None, None, None, None, None, -0.105, None, None,2.203, None, None, None, None,56.69, None, None, None, None, None, None,2019-10-08 03:00:00, None,41
99.3, None, None, None,0.869,47.82, None, None,2.0,946.0, None, None, None, None, None, -0.092, None, None,2.032, None, None, None, None,56.38, None, None, None, None, None, None,2019-10-08 04:00:00, None,41
99.5, None, None, None,1.061,45.34, None, None,2.0,946.0, None, None, None, None, None, -0.135, None, None,1.675, None, None, None, None,47.39, None, None, None, None, None, None,2019-10-08 05:00:00, None,41
99.5, None, None, None,1.348,29.05, None, None,2.0,946.0, None, None, None, None, None, -0.104, None, None,2.203, None, None, None, None,34.14, None, None, None, None, None, None,2019-10-08 06:00:00, None,41
99.5, None, None, None,1.835,344.5, None, None,2.0,946.0, None, None, None, None, None, -0.08, None, None,2.212, None, None, None, None,40.82, None, None, None, None, None, None,2019-10-08 07:00:00, None,41
99.4, None, None, None,3.841,3.228, None, None,2.0,947.0, None, None, None, None, None, -0.02, None, None,2.287, None, None, None, None,31.41, None, None, None, None, None, None,2019-10-08 08:00:00, None,41
99.4, None, None, None,4.075,26.29, None, None,2.0,947.0, None, None, None, None, None, -0.037, None, None,2.565, None, None, None, None,28.26, None, None, None, None, None, None,2019-10-08 09:00:00, None,41
99.3, None, None, None,3.39,32.79, None, None,2.0,948.0, None, None, None, None, None, 0.004, None, None,2.59, None, None, None, None,34.25, None, None, None, None, None, None,2019-10-08 10:00:00, None,41
98.2, None, None, None,4.478,26.04, None, None,4.0,948.0, None, None, None, None, None, 0.134, None, None,4.531, None, None, None, None,34.24, None, None, None, None, None, None,2019-10-08 11:00:00, None,41
94.8, None, None, None,4.949,19.35, None, None,3.0,949.0, None, None, None, None, None, 0.043, None, None,3.88, None, None, None, None,34.24, None, None, None, None, None, None,2019-10-08 12:00:00, None,41
73.17, None, None, None,4.926,40.51, None, None,3.0,949.0, None, None, None, None, None, -0.117, None, None,6.829, None, None, None, None,38.27, None, None, None, None, None, None,2019-10-08 13:00:00, None,41
66.68, None, None, None,5.036,45.19, None, None,2.0,950.0, None, None, None, None, None, -0.012, None, None,7.318, None, None, None, None,41.67, None, None, None, None, None, None,2019-10-08 14:00:00, None,41
39.89, None, None, None,6.212,47.27, None, None,-4.0,951.0, None, None, None, None, None, -0.201, None, None,8.78, None, None, None, None,43.02, None, None, None, None, None, None,2019-10-08 15:00:00, None,41
45.36, None, None, None,7.56,44.98, None, None,-4.0,952.0, None, None, None, None, None, -0.413, None, None,7.6, None, None, None, None,34.06, None, None, None, None, None, None,2019-10-08 16:00:00, None,41
40.87, None, None, None,6.333,48.05, None, None,-4.0,953.0, None, None, None, None, None, -0.376, None, None,7.046, None, None, None, None,38.48, None, None, None, None, None, None,2019-10-08 17:00:00, None,41
36.8, None, None, None,8.04,56.53, None, None,-6.0,954.0, None, None, None, None, None, -0.442, None, None,6.77, None, None, None, None,36.75, None, None, None, None, None, None,2019-10-08 18:00:00, None,41
50.83, None, None, None,5.719,31.6, None, None,-6.0,955.0, None, None, None, None, None, -0.313, None, None,4.718, None, None, None, None,33.94, None, None, None, None, None, None,2019-10-08 19:00:00, None,41
61.42, None, None, None,5.111,26.04, None, None,-3.0,957.0, None, None, None, None, None, -0.623, None, None,2.972, None, None, None, None,34.46, None, None, None, None, None, None,2019-10-08 20:00:00, None,41
57.61, None, None, None,4.788,21.27, None, None,-5.0,958.0, None, None, None, None, None, -0.705, None, None,1.959, None, None, None, None,34.94, None, None, None, None, None, None,2019-10-08 21:00:00, None,41
52.44, None, None, None,4.909,25.04, None, None,-7.0,959.0, None, None, None, None, None, -0.458, None, None,1.612, None, None, None, None,35.3, None, None, None, None, None, None,2019-10-08 22:00:00, None,41
72.73, None, None, None,5.015,12.78, None, None,-4.0,960.0, None, None, None, None, None, -0.429, None, None,-0.46, None, None, None, None,23.44, None, None, None, None, None, None,2019-10-08 23:00:00, None,41
76.72, None, None, None,3.269,2.62, None, None,-4.0,960.0, None, None, None, None, None, -0.347, None, None,-1.155, None, None, None, None,32.69, None, None, None, None, None, None,2019-10-09 00:00:00, None,41
70.16, None, None, None,3.008,46.13, None, None,-5.0,961.0, None, None, None, None, None, -0.277, None, None,-1.042, None, None, None, None,26.74, None, None, None, None, None, None,2019-10-09 01:00:00, None,41
64.21, None, None, None,3.574,30.46, None, None,-6.0,962.0, None, None, None, None, None, -0.52, None, None,-0.577, None, None, None, None,21.5, None, None, None, None, None, None,2019-10-09 02:00:00, None,41
79.07, None, None, None,3.199,15.18, None, None,-5.0,963.0, None, None, None, None, None, -0.264, None, None,-1.612, None, None, None, None,33.98, None, None, None, None, None, None,2019-10-09 03:00:00, None,41
59.82, None, None, None,5.483,14.99, None, None,-7.0,963.0, None, None, None, None, None, -0.261, None, None,-0.793, None, None, None, None,27.83, None, None, None, None, None, None,2019-10-09 04:00:00, None,41
68.26, None, None, None,3.839,16.75, None, None,-6.0,963.0, None, None, None, None, None, -0.4, None, None,-1.177, None, None, None, None,31.57, None, None, None, None, None, None,2019-10-09 05:00:00, None,41
