WDIR_VECT,time,week_of_year
45.0,2020-12-30 00:00:00,53
44.1,2020-12-30 01:00:00,53
50.4,2020-12-30 02:00:00,53
34.6,2020-12-30 03:00:00,53
41.0,2020-12-30 04:00:00,53
89.7,2020-12-30 05:00:00,53
84.4,2020-12-30 06:00:00,53
72.2,2020-12-30 07:00:00,53
77.8,2020-12-30 08:00:00,53
80.3,2020-12-30 09:00:00,53
78.1,2020-12-30 10:00:00,53
71.9,2020-12-30 11:00:00,53
64.9,2020-12-30 12:00:00,53
77.8,2020-12-30 13:00:00,53
75.5,2020-12-30 14:00:00,53
91.2,2020-12-30 15:00:00,53
94.7,2020-12-30 16:00:00,53
92.4,2020-12-30 17:00:00,53
94.9,2020-12-30 18:00:00,53
89.0,2020-12-30 19:00:00,53
99.1,2020-12-30 20:00:00,53
88.2,2020-12-30 21:00:00,53
63.3,2020-12-30 22:00:00,53
21.8,2020-12-30 23:00:00,53
27.4,2020-12-31 00:00:00,53
