wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
349.0, 67.0, 14.2,0.0, -3.5,12.1, 2.0,-2.1, 132.0, 0.0, 0.0,89.0,2020-03-04 00:00:00,10,,,,,,,,,,,,,,,,
181.0, 89.0, 12.1,0.0, -3.7,4.6, -2.1,-2.2, 349.0, 0.0, 0.0,86.0,2020-03-04 01:00:00,10,,,,,,,,,,,,,,,,
281.0, 86.0, 4.6,0.0, -4.2,2.4, -2.2,-2.3, 181.0, 0.0, 0.0,85.0,2020-03-04 02:00:00,10,,,,,,,,,,,,,,,,
186.0, 85.0, 2.4,0.0, -4.5,10.7, -2.3,-1.0, 281.0, 0.0, 0.0,61.0,2020-03-04 03:00:00,10,,,,,,,,,,,,,,,,
148.0, 61.0, 10.7,0.0, -7.6,9.1, -1.0,-1.5, 186.0, 0.0, 0.0,62.0,2020-03-04 04:00:00,10,,,,,,,,,,,,,,,,
236.0, 62.0, 9.1,0.0, -7.8,8.7, -1.5,-1.3, 148.0, 0.0, 0.0,51.0,2020-03-04 05:00:00,10,,,,,,,,,,,,,,,,
135.0, 51.0, 8.7,0.0, -10.1,6.2, -1.3,-1.7, 236.0, 0.0, 0.0,49.0,2020-03-04 06:00:00,10,,,,,,,,,,,,,,,,
192.0, 49.0, 6.2,0.0, -11.0,4.1, -1.7,-1.2, 135.0, 0.0, 0.0,46.0,2020-03-04 07:00:00,10,,,,,,,,,,,,,,,,
165.0, 46.0, 4.1,0.0, -11.3,6.5, -1.2,-0.7, 192.0, 0.0, 0.0,45.0,2020-03-04 08:00:00,10,,,,,,,,,,,,,,,,
187.0, 45.0, 6.5,0.0, -11.2,8.3, -0.7,2.3, 165.0, 0.0, 0.0,39.0,2020-03-04 09:00:00,10,,,,,,,,,,,,,,,,
163.0, 39.0, 8.3,0.0, -10.2,11.5, 2.3,2.0, 187.0, 0.0, 0.0,40.0,2020-03-04 10:00:00,10,,,,,,,,,,,,,,,,
136.0, 40.0, 11.5,0.0, -10.2,7.1, 2.0,3.4, 163.0, 0.0, 0.0,33.0,2020-03-04 11:00:00,10,,,,,,,,,,,,,,,,
334.0, 33.0, 7.1,0.0, -11.4,11.2, 3.4,-0.6, 136.0, 0.0, 0.0,51.0,2020-03-04 12:00:00,10,,,,,,,,,,,,,,,,
15.0, 51.0, 11.2,0.0, -9.5,4.8, -0.6,-0.2, 334.0, 0.0, 0.0,55.0,2020-03-04 13:00:00,10,,,,,,,,,,,,,,,,
156.0, 55.0, 4.8,0.0, -8.1,6.6, -0.2,1.8, 15.0, 0.0, 0.0,47.0,2020-03-04 14:00:00,10,,,,,,,,,,,,,,,,
334.0, 47.0, 6.6,0.0, -8.3,7.7, 1.8,0.9, 156.0, 0.0, 0.0,45.0,2020-03-04 15:00:00,10,,,,,,,,,,,,,,,,
