wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
266.0, 72.0, 13.8,0.0, -6.5,12.6, -2.1,-3.3, 274.0, 0.0, 0.0,81.0,2020-03-04 00:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.0, 81.0, 12.6,0.0, -6.1,8.2, -3.3,-4.0, 266.0, 0.0, 0.0,90.0,2020-03-04 01:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0, 90.0, 8.2,0.0, -5.4,9.1, -4.0,-4.4, 245.0, 0.0, 0.0,90.0,2020-03-04 02:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0, 90.0, 9.1,0.0, -5.8,12.7, -4.4,-4.9, 266.0, 0.0, 0.0,77.0,2020-03-04 03:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0, 77.0, 12.7,0.0, -8.3,9.7, -4.9,-5.3, 301.0, 0.0, 0.0,79.0,2020-03-04 04:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, 79.0, 9.7,0.0, -8.4,11.1, -5.3,-5.3, 301.0, 0.0, 0.0,74.0,2020-03-04 05:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.0, 74.0, 11.1,0.0, -9.2,7.5, -5.3,-6.1, 311.0, 0.0, 0.0,83.0,2020-03-04 06:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.0, 83.0, 7.5,0.0, -8.5,11.8, -6.1,-4.9, 287.0, 0.0, 0.0,78.0,2020-03-04 07:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.0, 78.0, 11.8,0.0, -8.1,12.2, -4.9,-2.3, 282.0, 0.0, 0.0,63.0,2020-03-04 08:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, 63.0, 12.2,0.0, -8.4,13.8, -2.3,-1.1, 290.0, 0.0, 0.0,57.0,2020-03-04 09:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
