time,tasmin,tasmax,pcp,week_of_year
2016-06-17, 4.0, 9.6,0.0,25
2016-06-18, 4.4, 17.7,0.0,25
2016-06-19, 6.8, 11.1,0.0,25
2016-06-20, 5.1, 19.1,0.0,25
2016-06-21, 5.4, 9.6,3.5,25
2016-06-22, 5.0, 13.8,1.9,25
2016-06-23, 4.4, 18.0,0.0,25
