time,tasmin,tasmax,pcp,week_of_year
2016-06-17, 2.6, 11.1,0.0,25
2016-06-18, 1.2, 18.8,0.0,25
2016-06-19, 4.7, 15.1,0.0,25
2016-06-20, 2.6, 21.4,0.0,25
2016-06-21, 4.4, 12.7,0.0,25
2016-06-22, 4.6, 12.4,5.5,25
2016-06-23, 5.1, 12.2,0.1,25
