WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
344.0, -1.3, 1.87, None,2018-10-01 00:00:00, -1.606,40
338.6, -1.6, 1.643, None,2018-10-01 01:00:00, -2.019,40
332.1, -2.0, 1.22, None,2018-10-01 02:00:00, -2.468,40
313.5, -2.5, 1.054, None,2018-10-01 03:00:00, -2.859,40
298.4, -2.9, 0.975, None,2018-10-01 04:00:00, -3.485,40
281.7, -3.5, 1.069, None,2018-10-01 05:00:00, -4.018,40
299.5, -4.0, 1.076, None,2018-10-01 06:00:00, -4.128,40
292.8, -4.1, 0.885999, None,2018-10-01 07:00:00, -4.462,40
254.7, -4.5, 0.943, None,2018-10-01 08:00:00, -3.432,40
278.1, -3.4, 0.555998, None,2018-10-01 09:00:00, -1.906,40
326.7, -1.9, 1.476, None,2018-10-01 10:00:00, -0.601,40
359.6, -0.6, 2.018, None,2018-10-01 11:00:00, 0.156,40
343.3, 0.2, 2.258, None,2018-10-01 12:00:00, 0.939998,40
341.4, 0.9, 2.573, None,2018-10-01 13:00:00, 1.834,40
357.5, 1.8, 2.661, None,2018-10-01 14:00:00, 2.298,40
12.0, 2.3, 4.234, None,2018-10-01 15:00:00, 2.598,40
6.7, 2.6, 4.272, None,2018-10-01 16:00:00, 2.155,40
5.2, 2.2, 3.982, None,2018-10-01 17:00:00, 1.959,40
15.7, 2.0, 4.02, None,2018-10-01 18:00:00, 1.75,40
24.5, 1.8, 4.508, None,2018-10-01 19:00:00, 1.252,40
43.1, 1.3, 3.557, None,2018-10-01 20:00:00, 0.805,40
29.5, 0.8, 4.741, None,2018-10-01 21:00:00, 0.467,40
19.7, 0.5, 4.344, None,2018-10-01 22:00:00, 0.144998,40
25.8, 0.1, 4.824, None,2018-10-01 23:00:00, -0.214,40
21.7, -0.2, 5.02, None,2018-10-02 00:00:00, -0.497,40
21.5, -0.5, 5.336, None,2018-10-02 01:00:00, -0.794,40
23.5, -0.8, 4.72, None,2018-10-02 02:00:00, -1.262,40
23.2, -1.3, 4.53, None,2018-10-02 03:00:00, -1.583,40
18.2, -1.6, 4.47, None,2018-10-02 04:00:00, -2.222,40
13.7, -2.2, 4.689, None,2018-10-02 05:00:00, -2.625,40
12.4, -2.6, 5.205, None,2018-10-02 06:00:00, -2.89,40
14.4, -2.9, 4.705, None,2018-10-02 07:00:00, -3.203,40
12.5, -3.2, 5.097, None,2018-10-02 08:00:00, -2.973,40
14.3, -3.0, 5.016, None,2018-10-02 09:00:00, -2.056,40
13.3, -2.1, 5.331, None,2018-10-02 10:00:00, -1.023,40
11.6, -1.0, 5.339, None,2018-10-02 11:00:00, -0.597998,40
17.6, -0.6, 4.951, None,2018-10-02 12:00:00, 0.822,40
4.8, 0.8, 5.288, None,2018-10-02 13:00:00, 1.571,40
8.9, 1.6, 4.435, None,2018-10-02 14:00:00, 2.394,40
14.6, 2.4, 4.399, None,2018-10-02 15:00:00, 2.888,40
24.0, 2.9, 4.405, None,2018-10-02 16:00:00, 3.019,40
19.0, 3.0, 3.724, None,2018-10-02 17:00:00, 2.565,40
4.0, 2.6, 2.716, None,2018-10-02 18:00:00, 1.71,40
