WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
130.1, -2.5,0.509998, 73.0, 76.8,2018-10-01 00:00:00, -3.16,40
250.5, -3.2,0.767, 76.8, 79.8,2018-10-01 01:00:00, -4.416,40
141.4, -4.4,0.528998, 79.8, 82.9,2018-10-01 02:00:00, -4.984,40
126.4, -5.0,0.955999, 82.9, 86.3,2018-10-01 03:00:00, -5.927,40
130.2, -5.9,0.908999, 86.3, 87.7,2018-10-01 04:00:00, -6.438,40
102.1, -6.4,1.298, 87.7, 88.8,2018-10-01 05:00:00, -7.05,40
126.2, -7.1,0.986998, 88.8, 88.7,2018-10-01 06:00:00, -7.3,40
112.6, -7.3,1.59, 88.7, 89.2,2018-10-01 07:00:00, -7.11,40
110.3, -7.1,1.6, 89.2, 84.8,2018-10-01 08:00:00, -5.655,40
102.2, -5.7,1.375, 84.8, 77.0,2018-10-01 09:00:00, -3.57,40
116.3, -3.6,1.301, 77.0, 63.44,2018-10-01 10:00:00, -0.451999,40
113.6, -0.5,1.157, 63.4, 48.89,2018-10-01 11:00:00, 2.636,40
80.8, 2.6,3.321, 48.9, 37.4,2018-10-01 12:00:00, 4.804,40
62.9, 4.8,4.501, 37.4, 31.64,2018-10-01 13:00:00, 6.037,40
70.5, 6.0,4.71, 31.6, 29.43,2018-10-01 14:00:00, 6.979,40
77.5, 7.0,5.105, 29.4, 29.96,2018-10-01 15:00:00, 7.34,40
72.4, 7.3,5.719, 30.0, 33.58,2018-10-01 16:00:00, 6.47,40
75.5, 6.5,5.238, 33.6, 45.24,2018-10-01 17:00:00, 5.224,40
71.8, 5.2,6.48, 45.2, 53.7,2018-10-01 18:00:00, 3.995,40
93.3, 4.0,5.196, 53.7, 58.59,2018-10-01 19:00:00, 3.243,40
93.6, 3.2,4.306, 58.6, 58.69,2018-10-01 20:00:00, 2.844,40
80.8, 2.8,4.17, 58.7, 55.37,2018-10-01 21:00:00, 2.749,40
88.1, 2.7,3.544, 55.4, 51.91,2018-10-01 22:00:00, 2.431,40
82.6, 2.4,3.615, 51.9, 50.11,2018-10-01 23:00:00, 1.877,40
81.5, 1.9,3.442, 50.1, 51.5,2018-10-02 00:00:00, 1.633,40
77.7, 1.6,3.584, 51.5, 48.83,2018-10-02 01:00:00, 1.328,40
80.2, 1.3,3.459, 48.8, 46.55,2018-10-02 02:00:00, 1.082,40
74.9, 1.1,2.85, 46.6, 45.25,2018-10-02 03:00:00, 0.737999,40
81.9, 0.7,1.507, 45.3, 46.95,2018-10-02 04:00:00, -0.006,40
59.9, 0.0,0.949, 47.0, 52.14,2018-10-02 05:00:00, -1.228,40
83.1, -1.2,0.829999, 52.1, 60.27,2018-10-02 06:00:00, -2.536,40
335.7, -2.5,0.725, 60.3, 68.79,2018-10-02 07:00:00, -3.971,40
195.5, -4.0,0.597998, 68.8, 65.11,2018-10-02 08:00:00, -2.907,40
144.9, -2.9,0.568, 65.1, 50.34,2018-10-02 09:00:00, -0.105999,40
177.8, -0.1,1.924, 50.3, 41.65,2018-10-02 10:00:00, 1.013,40
86.4, 1.0,3.26, 41.7, 33.19,2018-10-02 11:00:00, 2.451,40
79.9, 2.5,3.686, 33.2, 29.51,2018-10-02 12:00:00, 3.624,40
57.5, 3.6,3.119, 29.5, 25.85,2018-10-02 13:00:00, 4.875,40
51.4, 4.9,3.213, 25.9, 23.22,2018-10-02 14:00:00, 5.769,40
66.5, 5.8,2.274, 23.2, 22.55,2018-10-02 15:00:00, 6.794,40
70.4, 6.8,1.834, 22.6, 22.06,2018-10-02 16:00:00, 7.32,40
11.0, 7.3,3.51, 22.1, 23.82,2018-10-02 17:00:00, 6.825,40
330.0, 6.8,2.295, 23.8, 25.11,2018-10-02 18:00:00, 6.136,40
329.9, 6.1,0.92, 25.1, 35.09,2018-10-02 19:00:00, 2.892,40
222.4, 2.9,0.675, 35.1, 43.85,2018-10-02 20:00:00, 0.74,40
230.5, 0.7,0.559, 43.9, 56.55,2018-10-02 21:00:00, -1.805,40
106.1, -1.8,1.15, 56.6, 60.13,2018-10-02 22:00:00, -2.94,40
102.3, -2.9,1.09, 60.1, 65.94,2018-10-02 23:00:00, -4.135,40
103.3, -4.1,1.214, 65.9, 66.64,2018-10-03 00:00:00, -4.509,40
120.0, -4.5,1.62, 66.6, 70.2,2018-10-03 01:00:00, -5.232,40
107.1, -5.2,1.883, 70.2, 70.6,2018-10-03 02:00:00, -5.605,40
113.1, -5.6,2.417, 70.6, 71.9,2018-10-03 03:00:00, -5.821,40
91.4, -5.8,2.301, 71.9, 73.6,2018-10-03 04:00:00, -6.202,40
112.5, -6.2,2.196, 73.6, 75.0,2018-10-03 05:00:00, -6.534,40
105.4, -6.5,2.29, 75.0, 75.7,2018-10-03 06:00:00, -6.781,40
95.6, -6.8,2.407, 75.7, 75.2,2018-10-03 07:00:00, -6.625,40
106.6, -6.6,2.818, 75.2, 72.8,2018-10-03 08:00:00, -5.9,40
93.8, -5.9,2.175, 72.8, 69.08,2018-10-03 09:00:00, -4.372,40
103.2, -4.4,2.328, 69.1, 63.07,2018-10-03 10:00:00, -2.209,40
90.4, -2.2,2.676, 63.1, 55.68,2018-10-03 11:00:00, -0.127,40
60.1, -0.1,2.653, 55.7, 48.16,2018-10-03 12:00:00, 1.739,40
68.8, 1.7,2.198, 48.2, 40.23,2018-10-03 13:00:00, 3.641,40
62.1, 3.6,2.285, 40.2, 33.11,2018-10-03 14:00:00, 5.092,40
70.3, 5.1,1.602, 33.1, 31.53,2018-10-03 15:00:00, 6.314,40
62.8, 6.3,0.953998, 31.5, 30.89,2018-10-03 16:00:00, 6.938,40
51.4, 6.9,1.258, 30.9, 31.37,2018-10-03 17:00:00, 6.802,40
287.6, 6.8,0.512, 31.4, 34.98,2018-10-03 18:00:00, 6.267,40
267.0, 6.3,0.593999, 35.0, 50.87,2018-10-03 19:00:00, 3.058,40
70.5, 3.1,1.376, 50.9, 60.3,2018-10-03 20:00:00, 0.107,40
104.6, 0.1,1.638, 60.3, 66.07,2018-10-03 21:00:00, -1.339,40
105.4, -1.3,1.652, 66.1, 66.83,2018-10-03 22:00:00, -1.701,40
112.0, -1.7,1.136, 66.8, 67.95,2018-10-03 23:00:00, -2.175,40
107.0, -2.2,0.842998, 68.0, 72.1,2018-10-04 00:00:00, -3.004,40
103.0, -3.0,0.944998, 72.1, 76.0,2018-10-04 01:00:00, -3.861,40
117.2, -3.9,0.935998, 76.0, 80.6,2018-10-04 02:00:00, -5.017,40
119.4, -5.0,1.478, 80.6, 81.0,2018-10-04 03:00:00, -5.265,40
106.8, -5.3,0.912, 81.0, 84.0,2018-10-04 04:00:00, -6.122,40
131.2, -6.1,1.007, 84.0, 86.7,2018-10-04 05:00:00, -6.801,40
107.7, -6.8,1.026, 86.7, 87.7,2018-10-04 06:00:00, -7.44,40
113.7, -7.4,1.107, 87.7, 87.5,2018-10-04 07:00:00, -7.49,40
115.1, -7.5,1.421, 87.5, 84.0,2018-10-04 08:00:00, -6.417,40
111.4, -6.4,1.042, 84.0, 77.9,2018-10-04 09:00:00, -4.577,40
107.5, -4.6,0.839999, 77.9, 65.54,2018-10-04 10:00:00, -1.243,40
116.4, -1.2,0.509998, 65.5, 51.95,2018-10-04 11:00:00, 2.116,40
228.4, 2.1,1.113, 52.0, 43.04,2018-10-04 12:00:00, 4.573,40
242.7, 4.6,2.76, 43.0, 36.26,2018-10-04 13:00:00, 7.11,40
243.8, 7.1,2.259, 36.3, 29.37,2018-10-04 14:00:00, 9.43,40
273.2, 9.4,1.789, 29.4, 25.76,2018-10-04 15:00:00, 11.41,40
242.9, 11.4,1.681, 25.8, 25.24,2018-10-04 16:00:00, 11.96,40
236.6, 12.0,1.362, 25.2, 24.98,2018-10-04 17:00:00, 12.06,40
245.4, 12.1,2.01, 25.0, 31.02,2018-10-04 18:00:00, 9.73,40
249.5, 9.7,0.513, 31.0, 44.36,2018-10-04 19:00:00, 6.107,40
144.5, 6.1,0.418, 44.4, 55.0,2018-10-04 20:00:00, 3.598,40
61.5, 3.6,0.633, 55.0, 58.25,2018-10-04 21:00:00, 2.436,40
