CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-3.345, None, None, None, None, None,21.22, None,3.996,45.66, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 00:00:00, None, None, 123.3,18
None,-3.3, None, None, None, None, None,16.81, None,6.32,53.78, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 01:00:00, None, None, 123.5,18
None,-4.079, None, None, None, None, None,16.44, None,4.509,57.38, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 02:00:00, None, None, 123.2,18
None,-4.079, None, None, None, None, None,16.14, None,3.08,67.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 03:00:00, None, None, 123.1,18
None,-3.839, None, None, None, None, None,14.57, None,3.18,68.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 04:00:00, None, None, 123.2,18
None,-3.633, None, None, None, None, None,15.85, None,3.034,60.82, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 05:00:00, None, None, 123.1,18
None,-3.425, None, None, None, None, None,21.52, None,2.546,55.79, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 06:00:00, None, None, 123.1,18
None,-3.591, None, None, None, None, None,16.7, None,3.86,51.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 07:00:00, None, None, 123.4,18
None,-3.299, None, None, None, None, None,20.81, None,3.81,40.05, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 08:00:00, None, None, 123.3,18
None,-3.22, None, None, None, None, None,26.02, None,4.991,24.21, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 09:00:00, None, None, 123.4,18
None,-2.634, None, None, None, None, None,27.85, None,4.121,11.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 10:00:00, None, None, 123.4,18
None,-2.055, None, None, None, None, None,28.8, None,3.563,9.54, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 11:00:00, None, None, 123.3,18
None,0.085, None, None, None, None, None,38.82, None,3.651,7.34, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 12:00:00, None, None, 123.4,18
None,1.448, None, None, None, None, None,43.58, None,4.645,5.307, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 13:00:00, None, None, 123.3,18
None,1.481, None, None, None, None, None,33.2, None,5.643,9.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 14:00:00, None, None, 123.5,18
None,0.946, None, None, None, None, None,47.87, None,4.72,346.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 15:00:00, None, None, 123.3,18
None,-0.92, None, None, None, None, None,58.86, None,3.345,320.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 16:00:00, None, None, 123.0,18
None,2.235, None, None, None, None, None,58.23, None,1.676,296.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 17:00:00, None, None, 122.9,18
None,-0.432, None, None, None, None, None,64.27, None,3.261,357.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 18:00:00, None, None, 123.0,18
None,-0.761, None, None, None, None, None,28.0, None,4.206,5.71, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 19:00:00, None, None, 123.4,18
None,-0.871, None, None, None, None, None,53.28, None,0.842,320.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 20:00:00, None, None, 123.5,18
None,-1.43, None, None, None, None, None,50.63, None,0.774,289.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 21:00:00, None, None, 123.6,18
None,-2.621, None, None, None, None, None,48.23, None,1.007,209.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 22:00:00, None, None, 123.4,18
None,-2.93, None, None, None, None, None,24.98, None,1.852,63.46, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-30 23:00:00, None, None, 123.4,18
None,-3.494, None, None, None, None, None,16.34, None,3.751,49.76, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 00:00:00, None, None, 122.7,18
None,-2.801, None, None, None, None, None,57.02, None,2.478,198.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 01:00:00, None, None, 122.4,18
None,-2.961, None, None, None, None, None,40.44, None,1.73,214.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 02:00:00, None, None, 123.2,18
None,-3.352, None, None, None, None, None,37.4, None,2.097,221.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 03:00:00, None, None, 123.4,18
None,-3.683, None, None, None, None, None,29.92, None,3.053,215.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 04:00:00, None, None, 123.6,18
None,-3.64, None, None, None, None, None,29.6, None,3.366,190.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 05:00:00, None, None, 123.9,18
None,-3.887, None, None, None, None, None,24.62, None,1.034,193.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 06:00:00, None, None, 124.1,18
None,-3.64, None, None, None, None, None,33.61, None,2.208,207.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 07:00:00, None, None, 124.2,18
None,-2.562, None, None, None, None, None,22.83, None,6.568,224.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 08:00:00, None, None, 124.2,18
None,-1.565, None, None, None, None, None,24.38, None,8.39,232.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 09:00:00, None, None, 124.2,18
None,-1.225, None, None, None, None, None,18.23, None,10.38,233.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 10:00:00, None, None, 124.2,18
None,-0.007, None, None, None, None, None,26.51, None,6.053,238.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 11:00:00, None, None, 124.1,18
None,0.517, None, None, None, None, None,52.83, None,2.69,286.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 12:00:00, None, None, 124.1,18
None,2.636, None, None, None, None, None,48.29, None,3.19,267.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 13:00:00, None, None, 124.1,18
None,1.393, None, None, None, None, None,44.59, None,4.63,246.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 14:00:00, None, None, 124.1,18
None,2.896, None, None, None, None, None,52.11, None,3.186,259.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 15:00:00, None, None, 123.8,18
None,0.937, None, None, None, None, None,52.25, None,2.835,257.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 16:00:00, None, None, 124.1,18
None,0.813, None, None, None, None, None,43.75, None,2.701,255.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 17:00:00, None, None, 123.9,18
None,0.034, None, None, None, None, None,44.25, None,4.354,239.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 18:00:00, None, None, 122.3,18
None,0.263, None, None, None, None, None,28.91, None,3.059,242.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 19:00:00, None, None, 124.6,18
None,-0.32, None, None, None, None, None,46.41, None,1.913,251.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 20:00:00, None, None, 125.2,18
None,-0.847, None, None, None, None, None,56.01, None,1.218,222.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 21:00:00, None, None, 125.6,18
None,-1.526, None, None, None, None, None,48.7, None,2.235,160.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 22:00:00, None, None, 125.0,18
None,-1.322, None, None, None, None, None,29.33, None,3.721,87.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-01 23:00:00, None, None, 125.3,18
None,-1.959, None, None, None, None, None,37.65, None,2.392,184.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-02 00:00:00, None, None, 125.2,18
None,-1.899, None, None, None, None, None,65.09, None,1.336,202.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-05-02 01:00:00, None, None, 125.3,18
