pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,-0.736, None, None, None, None, None, None, None, None, None, None,2019-04-30 00:00:00, None, None,18
None,-1.353, None, None, None, None, None, None, None, None, None, None,2019-04-30 01:00:00, None, None,18
None,-1.905, None, None, None, None, None, None, None, None, None, None,2019-04-30 02:00:00, None, None,18
None,-2.103, None, None, None, None, None, None, None, None, None, None,2019-04-30 03:00:00, None, None,18
None,-2.084, None, None, None, None, None, None, None, None, None, None,2019-04-30 04:00:00, None, None,18
None,-2.198, None, None, None, None, None, None, None, None, None, None,2019-04-30 05:00:00, None, None,18
None,-2.255, None, None, None, None, None, None, None, None, None, None,2019-04-30 06:00:00, None, None,18
None,-1.942, None, None, None, None, None, None, None, None, None, None,2019-04-30 07:00:00, None, None,18
None,-1.089, None, None, None, None, None, None, None, None, None, None,2019-04-30 08:00:00, None, None,18
None,0.557, None, None, None, None, None, None, None, None, None, None,2019-04-30 09:00:00, None, None,18
None,1.545, None, None, None, None, None, None, None, None, None, None,2019-04-30 10:00:00, None, None,18
None,3.897, None, None, None, None, None, None, None, None, None, None,2019-04-30 11:00:00, None, None,18
None,7.63, None, None, None, None, None, None, None, None, None, None,2019-04-30 12:00:00, None, None,18
None,8.96, None, None, None, None, None, None, None, None, None, None,2019-04-30 13:00:00, None, None,18
None,10.42, None, None, None, None, None, None, None, None, None, None,2019-04-30 14:00:00, None, None,18
None,8.91, None, None, None, None, None, None, None, None, None, None,2019-04-30 15:00:00, None, None,18
None,10.18, None, None, None, None, None, None, None, None, None, None,2019-04-30 16:00:00, None, None,18
None,10.18, None, None, None, None, None, None, None, None, None, None,2019-04-30 17:00:00, None, None,18
None,9.54, None, None, None, None, None, None, None, None, None, None,2019-04-30 18:00:00, None, None,18
None,7.64, None, None, None, None, None, None, None, None, None, None,2019-04-30 19:00:00, None, None,18
None,7.81, None, None, None, None, None, None, None, None, None, None,2019-04-30 20:00:00, None, None,18
None,5.677, None, None, None, None, None, None, None, None, None, None,2019-04-30 21:00:00, None, None,18
None,4.084, None, None, None, None, None, None, None, None, None, None,2019-04-30 22:00:00, None, None,18
None,3.886, None, None, None, None, None, None, None, None, None, None,2019-04-30 23:00:00, None, None,18
None,2.813, None, None, None, None, None, None, None, None, None, None,2019-05-01 00:00:00, None, None,18
None,2.501, None, None, None, None, None, None, None, None, None, None,2019-05-01 01:00:00, None, None,18
None,2.15, None, None, None, None, None, None, None, None, None, None,2019-05-01 02:00:00, None, None,18
None,2.131, None, None, None, None, None, None, None, None, None, None,2019-05-01 03:00:00, None, None,18
None,1.525, None, None, None, None, None, None, None, None, None, None,2019-05-01 04:00:00, None, None,18
None,0.872, None, None, None, None, None, None, None, None, None, None,2019-05-01 05:00:00, None, None,18
None,0.4, None, None, None, None, None, None, None, None, None, None,2019-05-01 06:00:00, None, None,18
None,0.154, None, None, None, None, None, None, None, None, None, None,2019-05-01 07:00:00, None, None,18
None,1.223, None, None, None, None, None, None, None, None, None, None,2019-05-01 08:00:00, None, None,18
None,2.539, None, None, None, None, None, None, None, None, None, None,2019-05-01 09:00:00, None, None,18
None,3.829, None, None, None, None, None, None, None, None, None, None,2019-05-01 10:00:00, None, None,18
None,4.732, None, None, None, None, None, None, None, None, None, None,2019-05-01 11:00:00, None, None,18
None,6.511, None, None, None, None, None, None, None, None, None, None,2019-05-01 12:00:00, None, None,18
None,10.02, None, None, None, None, None, None, None, None, None, None,2019-05-01 13:00:00, None, None,18
None,10.18, None, None, None, None, None, None, None, None, None, None,2019-05-01 14:00:00, None, None,18
None,7.7, None, None, None, None, None, None, None, None, None, None,2019-05-01 15:00:00, None, None,18
None,7.4, None, None, None, None, None, None, None, None, None, None,2019-05-01 16:00:00, None, None,18
None,7.35, None, None, None, None, None, None, None, None, None, None,2019-05-01 17:00:00, None, None,18
None,7.84, None, None, None, None, None, None, None, None, None, None,2019-05-01 18:00:00, None, None,18
None,4.582, None, None, None, None, None, None, None, None, None, None,2019-05-01 19:00:00, None, None,18
None,4.846, None, None, None, None, None, None, None, None, None, None,2019-05-01 20:00:00, None, None,18
None,4.885, None, None, None, None, None, None, None, None, None, None,2019-05-01 21:00:00, None, None,18
None,3.192, None, None, None, None, None, None, None, None, None, None,2019-05-01 22:00:00, None, None,18
None,3.288, None, None, None, None, None, None, None, None, None, None,2019-05-01 23:00:00, None, None,18
None,3.022, None, None, None, None, None, None, None, None, None, None,2019-05-02 00:00:00, None, None,18
None,2.842, None, None, None, None, None, None, None, None, None, None,2019-05-02 01:00:00, None, None,18
None,2.662, None, None, None, None, None, None, None, None, None, None,2019-05-02 02:00:00, None, None,18
None,2.548, None, None, None, None, None, None, None, None, None, None,2019-05-02 03:00:00, None, None,18
None,2.406, None, None, None, None, None, None, None, None, None, None,2019-05-02 04:00:00, None, None,18
None,1.989, None, None, None, None, None, None, None, None, None, None,2019-05-02 05:00:00, None, None,18
None,1.895, None, None, None, None, None, None, None, None, None, None,2019-05-02 06:00:00, None, None,18
None,2.52, None, None, None, None, None, None, None, None, None, None,2019-05-02 07:00:00, None, None,18
None,2.52, None, None, None, None, None, None, None, None, None, None,2019-05-02 08:00:00, None, None,18
None,3.354, None, None, None, None, None, None, None, None, None, None,2019-05-02 09:00:00, None, None,18
None,4.067, None, None, None, None, None, None, None, None, None, None,2019-05-02 10:00:00, None, None,18
None,5.506, None, None, None, None, None, None, None, None, None, None,2019-05-02 11:00:00, None, None,18
None,6.462, None, None, None, None, None, None, None, None, None, None,2019-05-02 12:00:00, None, None,18
None,8.6, None, None, None, None, None, None, None, None, None, None,2019-05-02 13:00:00, None, None,18
None,9.34, None, None, None, None, None, None, None, None, None, None,2019-05-02 14:00:00, None, None,18
None,9.47, None, None, None, None, None, None, None, None, None, None,2019-05-02 15:00:00, None, None,18
None,11.12, None, None, None, None, None, None, None, None, None, None,2019-05-02 16:00:00, None, None,18
None,9.89, None, None, None, None, None, None, None, None, None, None,2019-05-02 17:00:00, None, None,18
None,9.86, None, None, None, None, None, None, None, None, None, None,2019-05-02 18:00:00, None, None,18
None,9.62, None, None, None, None, None, None, None, None, None, None,2019-05-02 19:00:00, None, None,18
None,7.38, None, None, None, None, None, None, None, None, None, None,2019-05-02 20:00:00, None, None,18
None,6.263, None, None, None, None, None, None, None, None, None, None,2019-05-02 21:00:00, None, None,18
None,5.419, None, None, None, None, None, None, None, None, None, None,2019-05-02 22:00:00, None, None,18
None,5.277, None, None, None, None, None, None, None, None, None, None,2019-05-02 23:00:00, None, None,18
None,4.59, None, None, None, None, None, None, None, None, None, None,2019-05-03 00:00:00, None, None,18
None,4.324, None, None, None, None, None, None, None, None, None, None,2019-05-03 01:00:00, None, None,18
None,4.438, None, None, None, None, None, None, None, None, None, None,2019-05-03 02:00:00, None, None,18
None,4.21, None, None, None, None, None, None, None, None, None, None,2019-05-03 03:00:00, None, None,18
None,4.162, None, None, None, None, None, None, None, None, None, None,2019-05-03 04:00:00, None, None,18
None,4.496, None, None, None, None, None, None, None, None, None, None,2019-05-03 05:00:00, None, None,18
None,4.01, None, None, None, None, None, None, None, None, None, None,2019-05-03 06:00:00, None, None,18
None,4.725, None, None, None, None, None, None, None, None, None, None,2019-05-03 08:00:00, None, None,18
None,5.115, None, None, None, None, None, None, None, None, None, None,2019-05-03 09:00:00, None, None,18
None,6.761, None, None, None, None, None, None, None, None, None, None,2019-05-03 11:00:00, None, None,18
None,9.87, None, None, None, None, None, None, None, None, None, None,2019-05-03 12:00:00, None, None,18
None,11.42, None, None, None, None, None, None, None, None, None, None,2019-05-03 13:00:00, None, None,18
None,13.18, None, None, None, None, None, None, None, None, None, None,2019-05-03 14:00:00, None, None,18
None,11.63, None, None, None, None, None, None, None, None, None, None,2019-05-03 15:00:00, None, None,18
None,9.86, None, None, None, None, None, None, None, None, None, None,2019-05-03 16:00:00, None, None,18
None,9.18, None, None, None, None, None, None, None, None, None, None,2019-05-03 17:00:00, None, None,18
None,8.41, None, None, None, None, None, None, None, None, None, None,2019-05-03 18:00:00, None, None,18
None,7.9, None, None, None, None, None, None, None, None, None, None,2019-05-03 19:00:00, None, None,18
None,7.37, None, None, None, None, None, None, None, None, None, None,2019-05-03 20:00:00, None, None,18
None,6.041, None, None, None, None, None, None, None, None, None, None,2019-05-03 21:00:00, None, None,18
None,5.276, None, None, None, None, None, None, None, None, None, None,2019-05-03 22:00:00, None, None,18
None,5.105, None, None, None, None, None, None, None, None, None, None,2019-05-03 23:00:00, None, None,18
None,4.734, None, None, None, None, None, None, None, None, None, None,2019-05-04 00:00:00, None, None,18
None,3.668, None, None, None, None, None, None, None, None, None, None,2019-05-04 01:00:00, None, None,18
None,3.649, None, None, None, None, None, None, None, None, None, None,2019-05-04 02:00:00, None, None,18
None,3.535, None, None, None, None, None, None, None, None, None, None,2019-05-04 03:00:00, None, None,18
None,3.801, None, None, None, None, None, None, None, None, None, None,2019-05-04 04:00:00, None, None,18
None,3.174, None, None, None, None, None, None, None, None, None, None,2019-05-04 05:00:00, None, None,18
None,3.06, None, None, None, None, None, None, None, None, None, None,2019-05-04 06:00:00, None, None,18
None,3.118, None, None, None, None, None, None, None, None, None, None,2019-05-04 07:00:00, None, None,18
None,3.82, None, None, None, None, None, None, None, None, None, None,2019-05-04 08:00:00, None, None,18
None,5.106, None, None, None, None, None, None, None, None, None, None,2019-05-04 09:00:00, None, None,18
None,5.163, None, None, None, None, None, None, None, None, None, None,2019-05-04 10:00:00, None, None,18
None,7.4, None, None, None, None, None, None, None, None, None, None,2019-05-04 11:00:00, None, None,18
None,8.29, None, None, None, None, None, None, None, None, None, None,2019-05-04 12:00:00, None, None,18
None,8.66, None, None, None, None, None, None, None, None, None, None,2019-05-04 13:00:00, None, None,18
None,9.25, None, None, None, None, None, None, None, None, None, None,2019-05-04 14:00:00, None, None,18
None,11.38, None, None, None, None, None, None, None, None, None, None,2019-05-04 15:00:00, None, None,18
None,13.21, None, None, None, None, None, None, None, None, None, None,2019-05-04 16:00:00, None, None,18
