RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
21.91, None, None, None,10.55,61.49, None, None,-22.0, None, None, None, None, None, None, None, None,-4.878, None, None, None, None,18.58, None, None, None, None, None,2019-04-30 00:00:00, None,18
22.18, None, None, None,11.18,68.98, None, None,-22.0, None, None, None, None, None, None, None, None,-5.763, None, None, None, None,10.89, None, None, None, None, None,2019-04-30 01:00:00, None,18
21.97, None, None, None,6.931,72.7, None, None,-22.0, None, None, None, None, None, None, None, None,-5.063, None, None, None, None,10.53, None, None, None, None, None,2019-04-30 02:00:00, None,18
22.0, None, None, None,5.909,52.36, None, None,-22.0, None, None, None, None, None, None, None, None,-5.15, None, None, None, None,13.27, None, None, None, None, None,2019-04-30 03:00:00, None,18
22.17, None, None, None,2.509,51.91, None, None,-22.0, None, None, None, None, None, None, None, None,-5.725, None, None, None, None,31.87, None, None, None, None, None,2019-04-30 04:00:00, None,18
22.24, None, None, None,0.645,274.9, None, None,-22.0, None, None, None, None, None, None, None, None,-5.951, None, None, None, None,14.27, None, None, None, None, None,2019-04-30 05:00:00, None,18
22.32, None, None, None,2.718,319.2, None, None,-23.0, None, None, None, None, None, None, None, None,-6.235, None, None, None, None,19.0, None, None, None, None, None,2019-04-30 06:00:00, None,18
22.25, None, None, None,3.832,333.0, None, None,-22.0, None, None, None, None, None, None, None, None,-6.0, None, None, None, None,17.52, None, None, None, None, None,2019-04-30 07:00:00, None,18
22.17, None, None, None,3.399,323.1, None, None,-22.0, None, None, None, None, None, None, None, None,-5.745, None, None, None, None,8.74, None, None, None, None, None,2019-04-30 08:00:00, None,18
21.91, None, None, None,3.799,340.1, None, None,-21.0, None, None, None, None, None, None, None, None,-4.857, None, None, None, None,24.74, None, None, None, None, None,2019-04-30 09:00:00, None,18
