RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
79.77, None, None, None,18.98,260.5, None, None, 3.0, None, None, None, None, None, None, None, None, None,6.05, None, None, None, None,21.05, None, None, None, None,2019-09-24 00:00:00,39
79.5, None, None, None,20.32,259.5, None, None, 3.0, None, None, None, None, None, None, None, None, None,6.174, None, None, None, None,21.47, None, None, None, None,2019-09-24 01:00:00,39
81.5, None, None, None,14.8,256.9, None, None, 3.0, None, None, None, None, None, None, None, None, None,6.169, None, None, None, None,22.9, None, None, None, None,2019-09-24 02:00:00,39
81.1, None, None, None,20.39,248.5, None, None, 3.0, None, None, None, None, None, None, None, None, None,6.121, None, None, None, None,22.76, None, None, None, None,2019-09-24 03:00:00,39
82.1, None, None, None,18.83,254.2, None, None, 3.0, None, None, None, None, None, None, None, None, None,5.977, None, None, None, None,23.66, None, None, None, None,2019-09-24 04:00:00,39
81.7, None, None, None,16.43,253.0, None, None, 3.0, None, None, None, None, None, None, None, None, None,5.963, None, None, None, None,23.14, None, None, None, None,2019-09-24 05:00:00,39
76.26, None, None, None,24.49,254.5, None, None, 2.0, None, None, None, None, None, None, None, None, None,5.912, None, None, None, None,20.93, None, None, None, None,2019-09-24 06:00:00,39
75.78, None, None, None,21.13,259.8, None, None, 2.0, None, None, None, None, None, None, None, None, None,5.49, None, None, None, None,22.35, None, None, None, None,2019-09-24 07:00:00,39
76.26, None, None, None,14.03,255.7, None, None, 1.0, None, None, None, None, None, None, None, None, None,5.163, None, None, None, None,27.9, None, None, None, None,2019-09-24 08:00:00,39
76.85, None, None, None,8.55,278.9, None, None, 1.0, None, None, None, None, None, None, None, None, None,4.98, None, None, None, None,50.51, None, None, None, None,2019-09-24 09:00:00,39
