air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
16.4, 16.43, 73.38, 26.7, 73.0, 16.0,2022-08-20 00:00:00, 12.0,34
15.3, 15.3, 78.14, 26.7, 78.0, 15.2,2022-08-20 01:00:00, 12.0,34
14.6, 14.58, 81.4, 26.7, 81.0, 14.6,2022-08-20 02:00:00, 11.0,34
14.1, 14.08, 83.0, 26.7, 83.0, 14.1,2022-08-20 03:00:00, 12.0,34
14.0, 13.95, 83.7, 26.7, 84.0, 13.7,2022-08-20 04:00:00, 11.0,34
13.7, 13.65, 85.2, 26.7, 85.0, 13.4,2022-08-20 05:00:00, 11.0,34
13.4, 13.39, 85.8, 26.7, 86.0, 13.2,2022-08-20 06:00:00, 11.0,34
13.6, 13.58, 85.2, 13.8, 85.0, 13.2,2022-08-20 07:00:00, 11.0,34
16.6, 16.55, 76.34, 17.1, 76.0, 13.2,2022-08-20 08:00:00, 13.0,34
19.3, 19.32, 68.53, 19.2, 69.0, 13.2,2022-08-20 09:00:00, 14.0,34
22.1, 22.14, 51.66, 22.1, 52.0, 13.2,2022-08-20 10:00:00, 12.0,34
24.3, 24.34, 41.91, 24.4, 42.0, 13.2,2022-08-20 11:00:00, 10.0,34
26.5, 26.53, 36.07, 28.1, 36.0, 13.2,2022-08-20 12:00:00, 10.0,34
27.1, 27.05, 34.08, 28.1, 34.0, 13.2,2022-08-20 13:00:00, 10.0,34
28.8, 28.83, 31.76, 28.9, 32.0, 13.2,2022-08-20 14:00:00, 11.0,34
29.1, 29.06, 31.54, 29.3, 32.0, 13.2,2022-08-20 15:00:00, 10.0,34
30.2, 30.23, 27.55, 30.5, 28.0, 13.2,2022-08-20 16:00:00, 9.0,34
27.9, 27.92, 35.9, 30.5, 36.0, 13.2,2022-08-20 17:00:00, 12.0,34
29.5, 29.54, 29.98, 30.5, 30.0, 13.2,2022-08-20 18:00:00, 11.0,34
27.3, 27.29, 31.76, 29.7, 32.0, 27.5,2022-08-20 19:00:00, 12.0,34
21.2, 21.21, 54.93, 29.7, 55.0, 21.3,2022-08-20 20:00:00, 12.0,34
23.3, 23.29, 46.47, 29.7, 46.0, 20.1,2022-08-20 21:00:00, 11.0,34
21.7, 21.66, 49.8, 29.7, 50.0, 20.1,2022-08-20 22:00:00, 11.0,34
18.5, 18.46, 63.52, 29.7, 64.0, 18.6,2022-08-20 23:00:00, 11.0,34
17.3, 17.33, 67.08, 29.7, 67.0, 17.2,2022-08-21 00:00:00, 11.0,34
16.9, 16.91, 72.1, 29.7, 72.0, 16.9,2022-08-21 01:00:00, 12.0,34
17.0, 16.99, 75.1, 29.7, 75.0, 16.8,2022-08-21 02:00:00, 12.0,34
16.9, 16.88, 80.3, 29.7, 80.0, 16.8,2022-08-21 03:00:00, 13.0,34
16.5, 16.51, 78.14, 29.7, 78.0, 16.4,2022-08-21 04:00:00, 12.0,34
15.4, 15.35, 83.1, 29.7, 83.0, 15.1,2022-08-21 05:00:00, 12.0,34
14.7, 14.71, 84.0, 29.7, 84.0, 14.6,2022-08-21 06:00:00, 12.0,34
15.0, 15.0, 82.3, 15.5, 82.0, 14.4,2022-08-21 07:00:00, 12.0,34
