pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 15.31, None, None, None, None, 8.98, None, 6.61, 338.7, None, None, 15.3, 14.4, -0.2, None, 25.7, None, None, None, None,2022-08-20 00:00:00, None, None, None, None,34
None, 14.4, None, None, None, None, 8.2, None, 7.11, 338.6, None, None, 14.4, 14.4, -0.1, None, 25.7, None, None, None, None,2022-08-20 01:00:00, None, None, None, None,34
None, 14.52, None, None, None, None, 9.26, None, 6.613, 339.5, None, None, 14.5, 13.7, -0.1, None, 25.7, None, None, None, None,2022-08-20 02:00:00, None, None, None, None,34
None, 13.1, None, None, None, None, 8.53, None, 6.511, 336.7, None, None, 13.1, 12.8, -0.1, None, 25.7, None, None, None, None,2022-08-20 03:00:00, None, None, None, None,34
None, 12.76, None, None, None, None, 7.881, None, 6.179, 339.3, None, None, 12.8, 12.6, -0.1, None, 25.7, None, None, None, None,2022-08-20 04:00:00, None, None, None, None,34
None, 13.12, None, None, None, None, 8.04, None, 6.837, 336.2, None, None, 13.1, 12.5, -0.2, None, 25.7, None, None, None, None,2022-08-20 05:00:00, None, None, None, None,34
None, 12.56, None, None, None, None, 8.26, None, 6.691, 338.3, None, None, 12.6, 12.3, 0.0, None, 25.7, None, None, None, None,2022-08-20 06:00:00, None, None, None, None,34
None, 12.38, None, None, None, None, 7.759, None, 6.995, 337.3, None, None, 12.4, 12.1, 0.0, None, 13.3, None, None, None, None,2022-08-20 07:00:00, None, None, None, None,34
None, 11.99, None, None, None, None, 8.64, None, 5.873, 339.3, None, None, 12.0, 11.7, 0.0, None, 13.3, None, None, None, None,2022-08-20 08:00:00, None, None, None, None,34
None, 17.66, None, None, None, None, 22.45, None, 3.473, 358.8, None, None, 17.7, 11.7, 0.1, None, 17.4, None, None, None, None,2022-08-20 09:00:00, None, None, None, None,34
None, 19.58, None, None, None, None, 46.76, None, 1.883, 131.6, None, None, 19.6, 11.7, 0.7, None, 22.1, None, None, None, None,2022-08-20 10:00:00, None, None, None, None,34
None, 20.76, None, None, None, None, 21.36, None, 3.843, 170.4, None, None, 20.8, 11.7, 0.3, None, 22.1, None, None, None, None,2022-08-20 11:00:00, None, None, None, None,34
None, 22.25, None, None, None, None, 23.04, None, 4.932, 169.6, None, None, 22.3, 11.7, 0.1, None, 22.6, None, None, None, None,2022-08-20 12:00:00, None, None, None, None,34
None, 22.96, None, None, None, None, 26.47, None, 5.935, 180.1, None, None, 23.0, 11.7, 0.2, None, 23.1, None, None, None, None,2022-08-20 13:00:00, None, None, None, None,34
None, 24.87, None, None, None, None, 26.38, None, 6.863, 172.6, None, None, 24.9, 11.7, 0.2, None, 24.9, None, None, None, None,2022-08-20 14:00:00, None, None, None, None,34
None, 25.12, None, None, None, None, 22.97, None, 7.397, 169.5, None, None, 25.1, 11.7, 0.0, None, 25.1, None, None, None, None,2022-08-20 15:00:00, None, None, None, None,34
None, 26.33, None, None, None, None, 32.21, None, 6.36, 154.3, None, None, 26.3, 11.7, 0.0, None, 26.6, None, None, None, None,2022-08-20 16:00:00, None, None, None, None,34
None, 26.03, None, None, None, None, 27.83, None, 7.4, 160.6, None, None, 26.0, 11.7, -0.2, None, 26.7, None, None, None, None,2022-08-20 17:00:00, None, None, None, None,34
None, 25.68, None, None, None, None, 23.99, None, 6.829, 170.1, None, None, None, None, None, None, None, None, None, None, None,2022-08-20 18:00:00, None, None, None, None,34
None, 23.37, None, None, None, None, 28.89, None, 4.834, 192.4, None, None, 23.4, 23.5, 0.0, None, 25.7, None, None, None, None,2022-08-20 19:00:00, None, None, None, None,34
None, 17.51, None, None, None, None, 25.68, None, 4.144, 333.3, None, None, 17.5, 17.4, -0.5, None, 25.7, None, None, None, None,2022-08-20 20:00:00, None, None, None, None,34
None, 16.82, None, None, None, None, 9.46, None, 7.622, 336.6, None, None, 16.8, 17.0, -0.5, None, 25.7, None, None, None, None,2022-08-20 21:00:00, None, None, None, None,34
None, 15.79, None, None, None, None, 14.43, None, 6.492, 345.5, None, None, 15.8, 15.4, -0.2, None, 25.7, None, None, None, None,2022-08-20 22:00:00, None, None, None, None,34
None, 15.11, None, None, None, None, 12.28, None, 7.346, 342.6, None, None, 15.1, 15.0, -0.2, None, 25.7, None, None, None, None,2022-08-20 23:00:00, None, None, None, None,34
None, 14.93, None, None, None, None, 8.84, None, 6.871, 341.5, None, None, 14.9, 14.7, -0.1, None, 25.7, None, None, None, None,2022-08-21 00:00:00, None, None, None, None,34
None, 15.09, None, None, None, None, 8.1, None, 7.199, 338.4, None, None, 15.1, 14.1, -0.1, None, 25.7, None, None, None, None,2022-08-21 01:00:00, None, None, None, None,34
None, 14.46, None, None, None, None, 8.74, None, 7.313, 336.7, None, None, 14.5, 13.3, -0.1, None, 25.7, None, None, None, None,2022-08-21 02:00:00, None, None, None, None,34
None, 13.23, None, None, None, None, 7.343, None, 6.096, 340.0, None, None, 13.2, 13.2, 0.0, None, 25.7, None, None, None, None,2022-08-21 03:00:00, None, None, None, None,34
None, 13.09, None, None, None, None, 9.54, None, 6.565, 338.4, None, None, 13.1, 12.9, -0.1, None, 25.7, None, None, None, None,2022-08-21 04:00:00, None, None, None, None,34
None, 13.54, None, None, None, None, 10.86, None, 6.066, 342.1, None, None, 13.5, 11.9, -0.1, None, 25.7, None, None, None, None,2022-08-21 05:00:00, None, None, None, None,34
None, 12.21, None, None, None, None, 8.42, None, 6.761, 338.8, None, None, 12.2, 11.9, 0.0, None, 25.7, None, None, None, None,2022-08-21 06:00:00, None, None, None, None,34
None, 12.76, None, None, None, None, 9.77, None, 5.919, 340.7, None, None, 12.8, 11.5, 0.0, None, 13.2, None, None, None, None,2022-08-21 07:00:00, None, None, None, None,34
None, 12.3, None, None, None, None, 7.656, None, 6.624, 337.4, None, None, 12.3, 11.5, 0.0, None, 13.2, None, None, None, None,2022-08-21 08:00:00, None, None, None, None,34
None, 17.65, None, None, None, None, 19.05, None, 3.936, 355.1, None, None, 17.7, 11.5, 0.2, None, 17.6, None, None, None, None,2022-08-21 09:00:00, None, None, None, None,34
None, 19.94, None, None, None, None, 48.22, None, 1.839, 136.7, None, None, 19.9, 11.5, 0.7, None, 21.6, None, None, None, None,2022-08-21 10:00:00, None, None, None, None,34
None, 21.3, None, None, None, None, 17.63, None, 3.998, 167.2, None, None, 21.3, 11.5, 0.2, None, 21.6, None, None, None, None,2022-08-21 11:00:00, None, None, None, None,34
None, 22.09, None, None, None, None, 25.8, None, 4.715, 175.3, None, None, 22.1, 11.5, 0.3, None, 22.7, None, None, None, None,2022-08-21 12:00:00, None, None, None, None,34
None, 23.53, None, None, None, None, 26.0, None, 4.966, 173.7, None, None, 23.5, 11.5, 0.2, None, 24.2, None, None, None, None,2022-08-21 13:00:00, None, None, None, None,34
None, 24.83, None, None, None, None, 27.83, None, 5.777, 171.4, None, None, 24.8, 11.5, 0.2, None, 25.5, None, None, None, None,2022-08-21 14:00:00, None, None, None, None,34
None, 25.56, None, None, None, None, 21.6, None, 7.214, 183.8, None, None, 25.6, 11.5, 0.0, None, 25.8, None, None, None, None,2022-08-21 15:00:00, None, None, None, None,34
None, 26.42, None, None, None, None, 25.82, None, 6.344, 169.1, None, None, 26.4, 11.5, 0.0, None, 26.9, None, None, None, None,2022-08-21 16:00:00, None, None, None, None,34
None, 26.84, None, None, None, None, 28.4, None, 5.749, 169.6, None, None, 26.8, 11.5, 0.0, None, 27.3, None, None, None, None,2022-08-21 17:00:00, None, None, None, None,34
None, 25.95, None, None, None, None, 21.82, None, 5.675, 174.3, None, None, 26.0, 11.5, 0.0, None, 27.4, None, None, None, None,2022-08-21 18:00:00, None, None, None, None,34
None, 24.56, None, None, None, None, 21.25, None, 6.649, 176.3, None, None, 24.6, 24.6, -0.1, None, 26.0, None, None, None, None,2022-08-21 19:00:00, None, None, None, None,34
None, 19.71, None, None, None, None, 70.64, None, 3.253, 332.1, None, None, 19.7, 19.8, -0.3, None, 26.0, None, None, None, None,2022-08-21 20:00:00, None, None, None, None,34
None, 17.46, None, None, None, None, 14.79, None, 5.043, 347.9, None, None, 17.5, 17.4, -0.5, None, 26.0, None, None, None, None,2022-08-21 21:00:00, None, None, None, None,34
None, 17.23, None, None, None, None, 9.16, None, 5.498, 341.2, None, None, 17.2, 17.0, -0.3, None, 26.0, None, None, None, None,2022-08-21 22:00:00, None, None, None, None,34
None, 16.58, None, None, None, None, 11.78, None, 3.898, 347.3, None, None, 16.6, 16.5, 0.0, None, 26.0, None, None, None, None,2022-08-21 23:00:00, None, None, None, None,34
None, 16.59, None, None, None, None, 10.81, None, 3.564, 347.9, None, None, 16.6, 16.0, -0.1, None, 26.0, None, None, None, None,2022-08-22 00:00:00, None, None, None, None,34
None, 15.81, None, None, None, None, 14.06, None, 3.175, 346.8, None, None, 15.8, 15.9, 0.0, None, 26.0, None, None, None, None,2022-08-22 01:00:00, None, None, None, None,34
None, 15.65, None, None, None, None, 10.55, None, 3.21, 348.9, None, None, 15.7, 15.4, 0.0, None, 26.0, None, None, None, None,2022-08-22 02:00:00, None, None, None, None,34
None, 15.53, None, None, None, None, 11.65, None, 3.125, 347.5, None, None, 15.5, 15.4, 0.0, None, 26.0, None, None, None, None,2022-08-22 03:00:00, None, None, None, None,34
None, 15.7, None, None, None, None, 11.8, None, 3.175, 344.1, None, None, 15.7, 15.3, 0.0, None, 26.0, None, None, None, None,2022-08-22 04:00:00, None, None, None, None,34
None, 14.83, None, None, None, None, 39.88, None, 2.331, 345.0, None, None, 14.8, 14.8, 0.0, None, 26.0, None, None, None, None,2022-08-22 05:00:00, None, None, None, None,34
None, 14.8, None, None, None, None, 32.14, None, 2.617, 336.4, None, None, 14.8, 14.6, 0.0, None, 26.0, None, None, None, None,2022-08-22 06:00:00, None, None, None, None,34
None, 14.63, None, None, None, None, 26.5, None, 2.112, 338.2, None, None, 14.6, 14.5, 0.0, None, 14.9, None, None, None, None,2022-08-22 07:00:00, None, None, None, None,34
None, 15.97, None, None, None, None, 25.0, None, 0.589, 343.4, None, None, 16.0, 14.5, 0.0, None, 15.9, None, None, None, None,2022-08-22 08:00:00, None, None, None, None,34
None, 16.47, None, None, None, None, 19.63, None, 1.714, 167.8, None, None, 16.5, 14.5, 0.1, None, 16.6, None, None, None, None,2022-08-22 09:00:00, None, None, None, None,34
None, 17.36, None, None, None, None, 24.19, None, 2.222, 156.6, None, None, 17.4, 14.5, 0.2, None, 17.4, None, None, None, None,2022-08-22 10:00:00, None, None, None, None,34
