pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,16.9,16.6, 0.1, None,18.6,98.0,2022-08-21 00:00:00,17.0,34
None,16.8,16.6, 0.0, None,18.6,98.0,2022-08-21 01:00:00,17.0,34
None,16.5,16.2, 0.0, None,18.6,97.0,2022-08-21 02:00:00,16.0,34
None,16.0,15.8, 0.0, None,18.6,98.0,2022-08-21 03:00:00,15.0,34
None,15.5,15.5, 0.0, None,18.6,97.0,2022-08-21 04:00:00,15.0,34
None,15.1,15.1, 0.0, None,18.6,96.0,2022-08-21 05:00:00,15.0,34
None,14.6,14.4, 0.0, None,18.6,96.0,2022-08-21 06:00:00,14.0,34
None,14.0,13.9, 0.0, None,14.6,98.0,2022-08-21 07:00:00,13.0,34
None,14.2,13.9, 0.0, None,14.6,98.0,2022-08-21 08:00:00,14.0,34
None,15.2,13.9, 0.0, None,15.2,95.0,2022-08-21 09:00:00,14.0,34
None,18.1,13.9, 0.0, None,18.0,89.0,2022-08-21 10:00:00,16.0,34
None,20.9,13.9, 0.0, None,21.0,82.0,2022-08-21 11:00:00,17.0,34
None,22.1,13.9, 0.0, None,22.4,79.0,2022-08-21 12:00:00,18.0,34
None,25.1,13.9, 0.0, None,25.2,65.0,2022-08-21 13:00:00,19.0,34
None,28.3,13.9, 0.0, None,28.2,52.0,2022-08-21 14:00:00,17.0,34
None,29.6,13.9, 0.0, None,29.7,37.0,2022-08-21 15:00:00,13.0,34
None,30.0,13.9, 0.0, None,30.3,35.0,2022-08-21 16:00:00,13.0,34
None,28.8,13.9, 0.0, None,30.3,40.0,2022-08-21 17:00:00,14.0,34
None,29.2,13.9, 0.0, None,30.3,33.0,2022-08-21 18:00:00,10.0,34
None,25.6,25.6, 0.0, None,29.5,46.0,2022-08-21 19:00:00,13.0,34
None,21.5,21.5, 0.0, None,29.5,65.0,2022-08-21 20:00:00,15.0,34
None,19.3,19.4, 0.0, None,29.5,71.0,2022-08-21 21:00:00,14.0,34
None,17.4,17.5, 0.0, None,29.5,80.0,2022-08-21 22:00:00,14.0,34
None,16.1,16.1, 0.0, None,29.5,84.0,2022-08-21 23:00:00,13.0,34
None,14.8,14.8, 0.0, None,29.5,88.0,2022-08-22 00:00:00,13.0,34
None,13.8,13.7, 0.0, None,29.5,90.0,2022-08-22 01:00:00,12.0,34
None,13.3,13.3, 0.0, None,29.5,90.0,2022-08-22 02:00:00,12.0,34
None,12.7,12.7, 0.0, None,29.5,91.0,2022-08-22 03:00:00,11.0,34
None,12.4,12.2, 0.0, None,29.5,91.0,2022-08-22 04:00:00,11.0,34
None,11.7,11.7, 0.0, None,29.5,93.0,2022-08-22 05:00:00,10.0,34
None,11.0,11.0, 0.0, None,29.5,94.0,2022-08-22 06:00:00,10.0,34
None,11.0,10.7, 0.0, None,11.0,93.0,2022-08-22 07:00:00,10.0,34
None,11.9,10.7, 0.0, None,11.9,88.0,2022-08-22 08:00:00,10.0,34
None,14.5,10.7, 0.0, None,14.4,78.0,2022-08-22 09:00:00,11.0,34
None,18.5,10.7, 0.0, None,18.4,64.0,2022-08-22 10:00:00,11.0,34
None,21.3,10.7, 0.0, None,21.2,63.0,2022-08-22 11:00:00,13.0,34
None,22.0,10.7, 0.0, None,23.3,58.0,2022-08-22 12:00:00,13.0,34
None,25.7,10.7, 0.0, None,26.3,38.0,2022-08-22 13:00:00,10.0,34
None,26.7,10.7, 0.0, None,26.9,35.0,2022-08-22 14:00:00,10.0,34
None,27.7,10.7, 0.0, None,28.1,30.0,2022-08-22 15:00:00,9.0,34
None,11.2,10.7, 15.1, None,28.1,96.0,2022-08-22 16:00:00,11.0,34
None,13.3,10.7, 12.6, None,28.1,98.0,2022-08-22 17:00:00,13.0,34
None,16.0,10.7, 0.6, None,28.1,95.0,2022-08-22 18:00:00,15.0,34
None,16.0,16.0, 0.0, None,16.7,96.0,2022-08-22 19:00:00,15.0,34
None,14.8,14.9, 0.0, None,16.7,98.0,2022-08-22 20:00:00,15.0,34
None,13.4,13.4, 0.0, None,16.7,98.0,2022-08-22 21:00:00,13.0,34
None,13.1,13.1, 0.0, None,16.7,98.0,2022-08-22 22:00:00,13.0,34
None,12.2,12.1, 0.0, None,16.7,98.0,2022-08-22 23:00:00,12.0,34
None,11.6,11.7, 0.0, None,16.7,97.0,2022-08-23 00:00:00,11.0,34
None,11.0,11.0, 0.0, None,16.7,98.0,2022-08-23 01:00:00,11.0,34
None,10.4,10.4, 0.0, None,16.7,98.0,2022-08-23 02:00:00,10.0,34
None,10.0,9.9, 0.0, None,16.7,97.0,2022-08-23 03:00:00,9.0,34
None,9.3,9.3, 0.0, None,16.7,98.0,2022-08-23 04:00:00,9.0,34
None,9.1,8.8, 0.0, None,16.7,95.0,2022-08-23 05:00:00,8.0,34
None,8.4,8.4, 0.0, None,16.7,98.0,2022-08-23 06:00:00,8.0,34
None,8.1,8.1, 0.0, None,8.5,96.0,2022-08-23 07:00:00,7.0,34
None,8.9,7.9, 0.0, None,8.8,96.0,2022-08-23 08:00:00,8.0,34
None,10.4,7.9, 0.0, None,10.4,93.0,2022-08-23 09:00:00,9.0,34
None,14.6,7.9, 0.0, None,14.6,86.0,2022-08-23 10:00:00,13.0,34
None,15.8,7.9, 0.0, None,16.4,84.0,2022-08-23 11:00:00,13.0,34
None,20.1,7.9, 0.0, None,20.1,69.0,2022-08-23 12:00:00,15.0,34
None,23.9,7.9, 0.0, None,23.9,43.0,2022-08-23 13:00:00,12.0,34
None,25.3,7.9, 0.0, None,25.3,35.0,2022-08-23 14:00:00,9.0,34
None,26.7,7.9, 0.0, None,26.5,30.0,2022-08-23 15:00:00,8.0,34
None,27.3,7.9, 0.0, None,28.4,32.0,2022-08-23 16:00:00,8.0,34
None,23.5,7.9, 0.0, None,28.4,46.0,2022-08-23 17:00:00,12.0,34
None,15.7,7.9, 1.0, None,28.4,89.0,2022-08-23 18:00:00,14.0,34
None,15.1,14.9, 1.3, None,15.7,97.0,2022-08-23 19:00:00,15.0,34
None,14.6,14.5, 1.0, None,15.7,97.0,2022-08-23 20:00:00,14.0,34
None,14.5,14.4, 0.1, None,15.7,97.0,2022-08-23 21:00:00,14.0,34
None,13.9,14.0, 0.0, None,15.7,97.0,2022-08-23 22:00:00,13.0,34
None,13.4,13.3, 0.0, None,15.7,96.0,2022-08-23 23:00:00,13.0,34
None,12.9,12.8, 0.0, None,15.7,97.0,2022-08-24 00:00:00,12.0,34
None,12.9,12.7, 0.0, None,15.7,96.0,2022-08-24 01:00:00,12.0,34
None,12.6,12.5, 0.0, None,15.7,97.0,2022-08-24 02:00:00,12.0,34
None,12.1,12.0, 0.0, None,15.7,97.0,2022-08-24 03:00:00,11.0,34
None,11.8,11.7, 0.0, None,15.7,95.0,2022-08-24 04:00:00,11.0,34
None,11.1,11.1, 0.0, None,15.7,95.0,2022-08-24 05:00:00,10.0,34
None,10.3,10.3, 0.0, None,15.7,95.0,2022-08-24 06:00:00,10.0,34
None,9.8,9.8, 0.0, None,10.3,94.0,2022-08-24 07:00:00,9.0,34
None,10.1,9.7, 0.0, None,10.3,94.0,2022-08-24 08:00:00,9.0,34
None,11.1,9.7, 0.0, None,11.2,92.0,2022-08-24 09:00:00,10.0,34
None,14.8,9.7, 0.0, None,14.7,81.0,2022-08-24 10:00:00,12.0,34
None,17.8,9.7, 0.0, None,17.8,79.0,2022-08-24 11:00:00,14.0,34
None,23.2,9.7, 0.0, None,23.2,49.0,2022-08-24 13:00:00,12.0,34
None,24.7,9.7, 0.0, None,24.7,45.0,2022-08-24 14:00:00,12.0,34
None,25.6,9.7, 0.0, None,26.2,43.0,2022-08-24 15:00:00,12.0,34
None,27.7,9.7, 0.0, None,28.2,35.0,2022-08-24 17:00:00,11.0,34
None,23.7,9.7, 0.0, None,28.2,53.0,2022-08-24 18:00:00,12.0,34
None,21.7,21.1, 0.0, None,23.8,56.0,2022-08-24 19:00:00,13.0,34
None,19.7,19.8, 0.0, None,23.8,70.0,2022-08-24 20:00:00,14.0,34
None,17.6,17.8, 0.0, None,23.8,76.0,2022-08-24 21:00:00,13.0,34
None,17.6,17.6, 0.0, None,23.8,76.0,2022-08-24 22:00:00,13.0,34
None,15.9,15.8, 0.0, None,23.8,84.0,2022-08-24 23:00:00,13.0,34
None,14.6,14.5, 0.0, None,23.8,88.0,2022-08-25 00:00:00,13.0,34
None,13.8,13.8, 0.0, None,23.8,89.0,2022-08-25 01:00:00,12.0,34
None,12.9,13.0, 0.0, None,23.8,92.0,2022-08-25 02:00:00,12.0,34
None,12.4,12.4, 0.0, None,23.8,91.0,2022-08-25 03:00:00,11.0,34
None,11.7,11.7, 0.0, None,23.8,93.0,2022-08-25 04:00:00,11.0,34
None,11.3,11.2, 0.0, None,23.8,93.0,2022-08-25 05:00:00,10.0,34
None,10.5,10.5, 0.0, None,23.8,94.0,2022-08-25 06:00:00,10.0,34
None,10.3,10.2, 0.0, None,10.6,94.0,2022-08-25 07:00:00,10.0,34
None,11.3,10.2, 0.0, None,11.3,88.0,2022-08-25 08:00:00,9.0,34
None,13.9,10.2, 0.0, None,13.9,78.0,2022-08-25 09:00:00,10.0,34
None,17.3,10.2, 0.0, None,17.4,71.0,2022-08-25 10:00:00,12.0,34
None,20.6,10.2, 0.0, None,20.6,68.0,2022-08-25 11:00:00,14.0,34
None,24.6,10.2, 0.0, None,24.7,46.0,2022-08-25 12:00:00,12.0,34
None,28.6,10.2, None, None,28.4,28.0,2022-08-25 13:00:00,9.0,34
None,24.4,10.2, 0.0, None,28.5,47.0,2022-08-25 14:00:00,12.0,34
None,25.6,10.2, 0.0, None,28.5,44.0,2022-08-25 15:00:00,13.0,34
None,16.1,10.2, 9.6, None,28.5,97.0,2022-08-25 16:00:00,16.0,34
None,17.0,10.2, 0.1, None,28.5,98.0,2022-08-25 17:00:00,17.0,34
None,18.7,10.2, 0.0, None,28.5,95.0,2022-08-25 18:00:00,18.0,34
None,18.1,18.0, 0.0, None,19.1,96.0,2022-08-25 19:00:00,17.0,34
None,16.6,16.6, 0.0, None,19.1,97.0,2022-08-25 20:00:00,16.0,34
None,16.1,16.1, 0.0, None,19.1,98.0,2022-08-25 21:00:00,16.0,34
None,15.4,15.4, 0.0, None,19.1,98.0,2022-08-25 22:00:00,15.0,34
None,14.6,14.6, 0.0, None,19.1,98.0,2022-08-25 23:00:00,14.0,34
None,14.2,14.1, 0.0, None,19.1,97.0,2022-08-26 00:00:00,14.0,34
None,14.4,14.0, 0.0, None,19.1,96.0,2022-08-26 01:00:00,14.0,34
None,13.9,13.9, 0.0, None,19.1,97.0,2022-08-26 02:00:00,14.0,34
None,13.5,13.5, 0.0, None,19.1,97.0,2022-08-26 03:00:00,13.0,34
None,13.0,12.9, 0.0, None,19.1,97.0,2022-08-26 04:00:00,12.0,34
None,12.3,12.3, 0.0, None,19.1,96.0,2022-08-26 05:00:00,12.0,34
None,11.7,11.7, 0.0, None,19.1,97.0,2022-08-26 06:00:00,11.0,34
None,11.7,11.5, 0.0, None,11.8,96.0,2022-08-26 07:00:00,11.0,34
None,12.1,11.5, 0.0, None,12.1,96.0,2022-08-26 08:00:00,11.0,34
None,14.0,11.5, 0.0, None,14.2,92.0,2022-08-26 09:00:00,13.0,34
None,17.0,11.5, 0.0, None,16.9,86.0,2022-08-26 10:00:00,15.0,34
None,21.3,11.5, 0.0, None,21.3,71.0,2022-08-26 11:00:00,15.0,34
None,23.9,11.5, 0.0, None,24.7,47.0,2022-08-26 12:00:00,12.0,34
None,25.5,11.5, 0.0, None,25.8,43.0,2022-08-26 13:00:00,11.0,34
None,23.1,11.5, 0.0, None,25.8,50.0,2022-08-26 14:00:00,13.0,34
None,25.7,11.5, 0.0, None,25.9,38.0,2022-08-26 15:00:00,11.0,34
None,25.8,11.5, 0.0, None,26.2,34.0,2022-08-26 16:00:00,9.0,34
None,23.8,11.5, 0.0, None,26.2,41.0,2022-08-26 17:00:00,10.0,34
None,24.0,11.5, 0.0, None,26.2,37.0,2022-08-26 18:00:00,8.0,34
None,22.0,22.1, 0.0, None,24.1,44.0,2022-08-26 19:00:00,9.0,34
None,19.9,19.8, 0.0, None,24.1,56.0,2022-08-26 20:00:00,11.0,34
None,19.1,19.0, 0.0, None,24.1,56.0,2022-08-26 21:00:00,10.0,34
None,17.9,18.0, 0.0, None,24.1,61.0,2022-08-26 22:00:00,10.0,34
None,16.6,16.5, 0.0, None,24.1,66.0,2022-08-26 23:00:00,10.0,34
