RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 14.08, 17.87, -42.0, 17.4, None, None, None, None, None, None, None, None, None, None, 18.64, None, 24.5, None, None, 21.26, None, 18.6, 0.0, None,2022-08-20 00:00:00, None,34
None, None, None, None, 15.03, 27.19, -43.0, 17.4, None, None, None, None, None, None, None, None, None, None, 17.93, None, 24.5, None, None, 16.97, None, 17.9, -0.1, None,2022-08-20 01:00:00, None,34
None, None, None, None, 1.859, 277.2, -43.0, 16.8, None, None, None, None, None, None, None, None, None, None, 17.32, None, 24.5, None, None, 62.23, None, 17.3, 0.0, None,2022-08-20 02:00:00, None,34
None, None, None, None, 6.052, 95.8, -43.0, 16.8, None, None, None, None, None, None, None, None, None, None, 17.81, None, 24.5, None, None, 25.01, None, 17.8, -0.2, None,2022-08-20 03:00:00, None,34
None, None, None, None, 1.013, 283.4, -43.0, 16.8, None, None, None, None, None, None, None, None, None, None, 16.98, None, 24.5, None, None, 71.8, None, 17.0, 0.0, None,2022-08-20 04:00:00, None,34
None, None, None, None, 4.372, 84.4, -43.0, 15.8, None, None, None, None, None, None, None, None, None, None, 17.48, None, 24.5, None, None, 42.01, None, 17.5, -0.1, None,2022-08-20 05:00:00, None,34
None, None, None, None, 5.738, 94.1, -44.0, 15.8, None, None, None, None, None, None, None, None, None, None, 16.27, None, 24.5, None, None, 24.66, None, 16.3, 0.1, None,2022-08-20 06:00:00, None,34
None, None, None, None, 2.669, 102.1, -43.0, 16.1, None, None, None, None, None, None, None, None, None, None, 16.68, None, 16.9, None, None, 36.58, None, 16.7, -0.3, None,2022-08-20 07:00:00, None,34
None, None, None, None, 1.625, 168.7, -43.0, 16.1, None, None, None, None, None, None, None, None, None, None, 17.02, None, 17.5, None, None, 48.31, None, 17.0, 0.3, None,2022-08-20 08:00:00, None,34
None, None, None, None, 2.7, 175.8, -42.0, 16.1, None, None, None, None, None, None, None, None, None, None, 18.18, None, 18.3, None, None, 39.94, None, 18.2, -0.2, None,2022-08-20 09:00:00, None,34
