air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
7.1,7.1, None,21.0, None, None,2022-08-20 00:00:00, None, None,34
6.3,6.3, None,21.0, None, None,2022-08-20 01:00:00, None, None,34
5.2,5.2, None,21.0, None, None,2022-08-20 02:00:00, None, None,34
4.6,4.6, None,21.0, None, None,2022-08-20 03:00:00, None, None,34
3.9,3.9, None,21.0, None, None,2022-08-20 04:00:00, None, None,34
3.6,3.6, None,21.0, None, None,2022-08-20 05:00:00, None, None,34
3.3,3.2, None,21.0, None, None,2022-08-20 06:00:00, None, None,34
3.4,3.1, None,3.6, None, None,2022-08-20 07:00:00, None, None,34
6.3,3.1, None,6.2, None, None,2022-08-20 08:00:00, None, None,34
11.1,3.1, None,11.1, None, None,2022-08-20 09:00:00, None, None,34
14.9,3.1, None,14.8, None, None,2022-08-20 10:00:00, None, None,34
16.2,3.1, None,16.2, None, None,2022-08-20 11:00:00, None, None,34
16.9,3.1, None,17.0, None, None,2022-08-20 12:00:00, None, None,34
18.7,3.1, None,18.6, None, None,2022-08-20 13:00:00, None, None,34
20.8,3.1, None,21.0, None, None,2022-08-20 14:00:00, None, None,34
20.6,3.1, None,21.2, None, None,2022-08-20 15:00:00, None, None,34
21.5,3.1, None,22.1, None, None,2022-08-20 16:00:00, None, None,34
22.2,3.1, None,22.7, None, None,2022-08-20 17:00:00, None, None,34
22.1,3.1, None,23.0, None, None,2022-08-20 18:00:00, None, None,34
21.7,20.6, None,22.5, None, None,2022-08-20 19:00:00, None, None,34
16.6,16.7, None,22.5, None, None,2022-08-20 20:00:00, None, None,34
13.2,13.3, None,22.5, None, None,2022-08-20 21:00:00, None, None,34
11.0,11.1, None,22.5, None, None,2022-08-20 22:00:00, None, None,34
9.4,9.5, None,22.5, None, None,2022-08-20 23:00:00, None, None,34
8.0,8.1, None,22.5, None, None,2022-08-21 00:00:00, None, None,34
7.0,6.9, None,22.5, None, None,2022-08-21 01:00:00, None, None,34
6.2,6.2, None,22.5, None, None,2022-08-21 02:00:00, None, None,34
5.3,5.3, None,22.5, None, None,2022-08-21 03:00:00, None, None,34
4.9,4.7, None,22.5, None, None,2022-08-21 04:00:00, None, None,34
4.3,4.2, None,22.5, None, None,2022-08-21 05:00:00, None, None,34
3.9,3.8, None,22.5, None, None,2022-08-21 06:00:00, None, None,34
4.1,3.7, None,4.1, None, None,2022-08-21 07:00:00, None, None,34
7.0,3.7, None,6.8, None, None,2022-08-21 08:00:00, None, None,34
9.0,3.7, None,8.9, None, None,2022-08-21 09:00:00, None, None,34
14.9,3.7, None,15.1, None, None,2022-08-21 10:00:00, None, None,34
17.7,3.7, None,17.6, None, None,2022-08-21 11:00:00, None, None,34
19.8,3.7, None,19.8, None, None,2022-08-21 12:00:00, None, None,34
21.5,3.7, None,21.4, None, None,2022-08-21 13:00:00, None, None,34
22.9,3.7, None,23.1, None, None,2022-08-21 14:00:00, None, None,34
23.2,3.7, None,23.5, None, None,2022-08-21 15:00:00, None, None,34
23.9,3.7, None,25.0, None, None,2022-08-21 16:00:00, None, None,34
24.8,3.7, None,25.0, None, None,2022-08-21 17:00:00, None, None,34
25.3,3.7, None,25.8, None, None,2022-08-21 18:00:00, None, None,34
24.2,24.1, None,25.5, None, None,2022-08-21 19:00:00, None, None,34
17.4,17.4, None,25.5, None, None,2022-08-21 20:00:00, None, None,34
14.8,14.8, None,25.5, None, None,2022-08-21 21:00:00, None, None,34
12.3,12.3, None,25.5, None, None,2022-08-21 22:00:00, None, None,34
10.2,10.2, None,25.5, None, None,2022-08-21 23:00:00, None, None,34
8.6,8.7, None,25.5, None, None,2022-08-22 00:00:00, None, None,34
7.4,7.4, None,25.5, None, None,2022-08-22 01:00:00, None, None,34
6.4,6.2, None,25.5, None, None,2022-08-22 02:00:00, None, None,34
5.2,5.2, None,25.5, None, None,2022-08-22 03:00:00, None, None,34
4.5,4.4, None,25.5, None, None,2022-08-22 04:00:00, None, None,34
3.8,3.7, None,25.5, None, None,2022-08-22 05:00:00, None, None,34
3.2,3.2, None,25.5, None, None,2022-08-22 06:00:00, None, None,34
3.4,2.9, None,3.4, None, None,2022-08-22 07:00:00, None, None,34
5.6,2.9, None,5.5, None, None,2022-08-22 08:00:00, None, None,34
10.1,2.9, None,10.0, None, None,2022-08-22 09:00:00, None, None,34
15.3,2.9, None,15.2, None, None,2022-08-22 10:00:00, None, None,34
18.6,2.9, None,18.6, None, None,2022-08-22 11:00:00, None, None,34
