air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
16.8, None, 16.8, 27.1, None,2022-08-20 00:00:00, None,34
15.9, None, 15.9, 27.1, None,2022-08-20 01:00:00, None,34
15.1, None, 15.1, 27.1, None,2022-08-20 02:00:00, None,34
14.4, None, 14.4, 27.1, None,2022-08-20 03:00:00, None,34
13.8, None, 13.8, 27.1, None,2022-08-20 04:00:00, None,34
13.0, None, 13.1, 27.1, None,2022-08-20 05:00:00, None,34
12.6, None, 12.6, 27.1, None,2022-08-20 06:00:00, None,34
12.6, None, 12.5, 12.6, None,2022-08-20 07:00:00, None,34
18.0, None, 12.5, 17.9, None,2022-08-20 08:00:00, None,34
25.3, None, 12.5, 25.2, None,2022-08-20 09:00:00, None,34
30.1, None, 12.5, 30.0, None,2022-08-20 10:00:00, None,34
32.7, None, 12.5, 32.7, None,2022-08-20 11:00:00, None,34
32.0, None, 12.5, 33.9, None,2022-08-20 12:00:00, None,34
28.4, None, 12.5, 33.9, None,2022-08-20 13:00:00, None,34
29.3, None, 12.5, 33.9, None,2022-08-20 14:00:00, None,34
31.7, None, 12.5, 33.9, None,2022-08-20 15:00:00, None,34
32.6, None, 12.5, 33.9, None,2022-08-20 16:00:00, None,34
33.8, None, 12.5, 33.9, None,2022-08-20 17:00:00, None,34
33.8, None, 12.5, 33.9, None,2022-08-20 18:00:00, None,34
31.6, None, 31.7, 33.8, None,2022-08-20 19:00:00, None,34
27.8, None, 27.9, 33.8, None,2022-08-20 20:00:00, None,34
24.1, None, 24.1, 33.8, None,2022-08-20 21:00:00, None,34
22.3, None, 22.3, 33.8, None,2022-08-20 22:00:00, None,34
21.1, None, 21.1, 33.8, None,2022-08-20 23:00:00, None,34
19.1, None, 19.2, 33.8, None,2022-08-21 00:00:00, None,34
17.7, None, 17.7, 33.8, None,2022-08-21 01:00:00, None,34
16.7, None, 16.7, 33.8, None,2022-08-21 02:00:00, None,34
16.4, None, 16.4, 33.8, None,2022-08-21 03:00:00, None,34
16.2, None, 16.2, 33.8, None,2022-08-21 04:00:00, None,34
16.3, None, 16.2, 33.8, None,2022-08-21 05:00:00, None,34
15.9, None, 15.9, 33.8, None,2022-08-21 06:00:00, None,34
15.2, None, 15.1, 15.9, None,2022-08-21 07:00:00, None,34
