pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -13.22, None, -10.8, None, 10.53, 9.65, 332.4, -58.0, None, -13.2, -13.3, 1025.2, 0.2, None, 897.0, None, 0.0, 0.0,2021-12-17 00:00:00, 26.0, 25.77, 897.0,51
None, -13.12, None, -10.8, None, 9.92, 7.63, 338.7, -58.0, None, -13.1, -13.3, 1025.1, 0.1, None, 897.0, None, 0.0, 0.0,2021-12-17 01:00:00, 26.0, 25.78, 897.0,51
None, -13.27, None, -10.8, None, 16.64, 4.225, 333.5, -58.0, None, -13.3, -13.3, 1026.6, 0.0, None, 898.0, None, 0.0, 0.0,2021-12-17 02:00:00, 26.0, 25.66, 898.0,51
None, -13.27, None, -10.8, None, 18.99, 2.03, 323.4, -58.0, None, -13.3, -13.3, 1026.8, 0.0, None, 898.0, None, 0.0, 0.0,2021-12-17 03:00:00, 25.0, 25.39, 898.0,51
None, -13.65, None, -10.8, None, 12.22, 2.303, 322.2, -58.0, None, -13.7, -13.7, 1027.0, 0.0, None, 898.0, None, 0.0, 0.0,2021-12-17 04:00:00, 25.0, 25.17, 898.0,51
None, -13.79, None, -10.8, None, 16.33, 2.28, 316.6, -59.0, None, -13.8, -13.8, 1027.2, 0.0, None, 898.0, None, 0.0, 0.0,2021-12-17 05:00:00, 25.0, 25.14, 898.0,51
None, -13.98, None, -10.8, None, 13.31, 2.777, 321.7, -59.0, None, -14.0, -14.0, 1027.4, 0.0, None, 898.0, None, 0.0, 0.0,2021-12-17 06:00:00, 25.0, 25.01, 898.0,51
None, -14.12, None, -13.8, None, 15.74, 2.496, 319.3, -59.0, None, -14.1, -14.1, 1027.4, 0.1, None, 898.0, None, 0.0, 0.0,2021-12-17 07:00:00, 25.0, 24.97, 898.0,51
None, -14.31, None, -13.8, None, 22.14, 1.548, 333.0, -59.0, None, -14.3, -14.3, 1027.5, 0.0, None, 898.0, None, 0.0, 0.0,2021-12-17 08:00:00, 25.0, 24.62, 898.0,51
None, -13.73, None, -13.7, None, 15.04, 1.46, 319.9, -58.0, None, -13.7, -14.3, 1027.5, 0.0, None, 898.0, None, 0.0, 0.0,2021-12-17 09:00:00, 25.0, 25.02, 898.0,51
None, -13.5, None, -13.5, None, 18.43, 1.277, 351.1, -58.0, None, -13.5, -14.3, 1027.5, 0.0, None, 898.0, None, 0.0, 0.0,2021-12-17 10:00:00, 25.0, 24.69, 898.0,51
None, -11.89, None, -11.9, None, 16.31, 1.277, 333.7, -57.0, None, -11.9, -14.3, 1027.3, -0.1, None, 898.0, None, 0.0, 0.0,2021-12-17 11:00:00, 24.0, 24.21, 898.0,51
None, -12.24, None, -11.3, None, 18.93, 1.13, 330.3, -57.0, None, -12.2, -14.3, 1026.3, 0.0, None, 897.0, None, 0.0, 0.0,2021-12-17 12:00:00, 24.0, 24.39, 897.0,51
None, -11.91, None, -11.3, None, 24.72, 1.0, 346.5, -57.0, None, -11.9, -14.3, 1026.3, -0.2, None, 897.0, None, 0.0, 0.0,2021-12-17 13:00:00, 24.0, 24.4, 897.0,51
None, -12.52, None, -11.3, None, 17.26, 2.29, 336.5, -58.0, None, -12.5, -14.3, 1025.2, 0.0, None, 896.0, None, 0.0, 0.0,2021-12-17 14:00:00, 24.0, 24.46, 896.0,51
None, -12.81, None, -11.3, None, 17.11, 2.881, 326.8, -58.0, None, -12.8, -14.3, 1025.3, 0.0, None, 896.0, None, 0.0, 0.0,2021-12-17 15:00:00, 24.0, 24.13, 896.0,51
None, -12.99, None, -11.3, None, 14.96, 4.347, 316.8, -58.0, None, -13.0, -14.3, 1025.4, 0.2, None, 896.0, None, 0.0, 0.0,2021-12-17 16:00:00, 24.0, 24.07, 896.0,51
None, -12.94, None, -11.3, None, 27.33, 4.17, 321.1, -58.0, None, -12.9, -14.3, 1025.4, 0.0, None, 896.0, None, 0.0, 0.0,2021-12-17 17:00:00, 24.0, 23.82, 896.0,51
None, -12.98, None, -11.3, None, 42.96, 2.468, 332.0, -58.0, None, -13.0, -14.3, 1024.3, 0.0, None, 895.0, None, 0.0, 0.0,2021-12-17 18:00:00, 24.0, 24.02, 895.0,51
None, -12.74, None, -12.7, None, 37.03, 2.223, 334.2, -58.0, None, -12.7, -13.1, 1024.3, 0.0, None, 895.0, None, 0.0, 0.0,2021-12-17 19:00:00, 24.0, 23.71, 895.0,51
None, -12.93, None, -12.7, None, 33.87, 3.321, 328.9, -58.0, None, -12.9, -13.1, 1023.2, 0.0, None, 894.0, None, 0.0, 0.0,2021-12-17 20:00:00, 24.0, 23.98, 894.0,51
None, -12.46, None, -12.5, None, 19.61, 4.171, 320.6, -58.0, None, -12.5, -13.1, 1023.0, 0.0, None, 894.0, None, 1.0, 0.0,2021-12-17 21:00:00, 25.0, 25.43, 894.0,51
None, -12.56, None, -12.4, None, 16.91, 6.089, 329.7, -58.0, None, -12.6, -13.1, 1021.9, 0.2, None, 893.0, None, 0.0, 0.0,2021-12-17 22:00:00, 26.0, 25.89, 893.0,51
None, -12.65, None, -12.4, None, 14.95, 9.15, 325.4, -58.0, None, -12.7, -13.1, 1021.6, 0.0, None, 893.0, None, 0.0, 0.0,2021-12-17 23:00:00, 26.0, 25.99, 893.0,51
None, -12.8, None, -12.3, None, 13.3, 10.06, 333.3, -58.0, None, -12.8, -13.1, 1020.5, 0.0, None, 892.0, None, 0.0, 0.0,2021-12-18 00:00:00, 26.0, 25.93, 892.0,51
None, -12.56, None, -12.3, None, 10.35, 10.13, 331.5, -58.0, None, -12.6, -13.1, 1018.2, 0.1, None, 890.0, None, 0.0, 0.0,2021-12-18 01:00:00, 26.0, 26.0, 890.0,51
