RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
86.1, None, None, None, 1.967, 16.94, -15.0, -13.8, None, 814.0, None, None, 145.0, None, None, None, None, -13.83, None, -10.5, 86.0, 56.16, None, -13.8, 1015.7, 0.0, 0.0,2021-12-17 00:00:00, 814.0,51
84.0, None, None, None, 1.679, 162.7, -17.0, -15.4, None, 814.0, None, None, 144.0, None, 143.7, None, None, -15.43, None, -10.5, 84.0, 63.42, None, -15.4, 1016.0, 0.0, -2.0,2021-12-17 01:00:00, 814.0,51
83.9, None, None, None, 1.534, 157.0, -19.0, -16.9, None, 816.0, None, None, 144.0, None, 143.7, None, None, -16.84, None, -10.5, 84.0, 37.09, None, -16.8, 1018.9, -0.1, 0.0,2021-12-17 02:00:00, 816.0,51
83.2, None, None, None, 1.725, 177.0, None, None, None, 816.0, None, None, None, None, 143.3, None, None, -17.1, None, None, None, 37.4, None, None, None, None, None,2021-12-17 03:00:00, None,51
83.7, None, None, None, 2.061, 169.3, -19.0, -17.8, None, 817.0, None, None, 143.0, None, 143.4, None, None, -17.62, None, -10.5, 84.0, 34.13, None, -17.6, 1020.6, 0.0, 0.0,2021-12-17 04:00:00, 817.0,51
83.4, None, None, None, 1.336, 177.8, -19.0, -17.8, None, 818.0, None, None, 143.0, None, 143.1, None, None, -17.41, None, -10.5, 83.0, 43.19, None, -17.4, 1021.9, 0.0, 0.0,2021-12-17 05:00:00, 818.0,51
83.4, None, None, None, 1.183, 157.4, -19.0, -17.8, None, 819.0, None, None, 143.0, None, 142.8, None, None, -17.5, None, -10.5, 83.0, 39.07, None, -17.5, 1023.3, 0.0, 0.0,2021-12-17 06:00:00, 819.0,51
83.2, None, None, None, 1.187, 183.2, -19.0, -17.9, None, 819.0, None, None, 142.0, None, 142.4, None, None, -17.49, None, -17.3, 83.0, 38.3, None, -17.5, 1023.5, 0.0, 0.0,2021-12-17 07:00:00, 819.0,51
82.9, None, None, None, 1.841, 181.6, -19.0, -17.9, None, 820.0, None, None, 142.0, None, 142.1, None, None, -17.46, None, -17.3, 83.0, 28.39, None, -17.5, 1024.9, 0.0, 0.0,2021-12-17 08:00:00, 820.0,51
83.9, None, None, None, 1.392, 180.9, -19.0, -17.9, None, 820.0, None, None, 142.0, None, 141.6, None, None, -16.73, None, -16.8, 84.0, 35.16, None, -16.7, 1025.0, 0.0, 0.0,2021-12-17 09:00:00, 820.0,51
83.9, None, None, None, 0.739, 184.9, -18.0, -17.9, None, 821.0, None, None, 141.0, None, 141.1, None, None, -16.02, None, -16.0, 84.0, 25.16, None, -16.0, 1026.2, 0.0, -1.0,2021-12-17 10:00:00, 821.0,51
83.9, None, None, None, 2.67, 174.9, -18.0, -17.9, None, 822.0, None, None, 141.0, None, 141.0, None, None, -15.71, None, -15.7, 84.0, 30.54, None, -15.7, 1027.4, 0.0, 0.0,2021-12-17 11:00:00, 822.0,51
82.9, None, None, None, 2.624, 156.2, -17.0, -17.9, None, 821.0, None, None, 140.0, None, 140.3, None, None, -15.0, None, -14.3, 83.0, 29.31, None, -15.0, 1026.0, 0.0, -1.0,2021-12-17 12:00:00, 821.0,51
