pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, -20.69, 72.84, -16.5, None, 22.43, 3.24, 26.72, -24.0, None, -20.7, -21.0, 1031.4, 0.0, -24.0, 931.0, None, 0.0, 73.0,2021-12-17 00:00:00, None, 931.0,51
0.0, -20.86, 70.61, -16.5, None, 13.38, 3.204, 55.9, -24.0, None, -20.9, -21.0, 1030.4, 0.0, -24.0, 930.0, None, 0.0, 71.0,2021-12-17 01:00:00, None, 930.0,51
0.0, -21.0, 70.78, -16.5, None, 10.47, 3.078, 42.0, -24.0, None, -21.0, -21.2, 1031.5, 0.0, -24.0, 931.0, None, 0.0, 71.0,2021-12-17 02:00:00, None, 931.0,51
0.0, -21.55, 73.8, -16.5, None, 50.75, 0.835, 62.17, -25.0, None, -21.6, -22.1, 1031.6, 0.0, -25.0, 931.0, None, 0.0, 74.0,2021-12-17 03:00:00, None, 931.0,51
0.0, -21.52, 74.11, -16.5, None, 34.99, 1.504, 359.9, -25.0, None, -21.5, -22.1, 1031.7, 0.0, -25.0, 931.0, None, 0.0, 74.0,2021-12-17 04:00:00, None, 931.0,51
0.0, -21.69, 73.61, -16.5, None, 26.56, 1.9, 1.625, -25.0, None, -21.7, -22.1, 1031.8, 0.0, -25.0, 931.0, None, 0.0, 74.0,2021-12-17 05:00:00, None, 931.0,51
0.0, -21.81, 73.97, -16.5, None, 17.13, 2.976, 54.32, -25.0, None, -21.8, -22.1, 1031.8, 0.0, -25.0, 931.0, None, 0.0, 74.0,2021-12-17 06:00:00, None, 931.0,51
0.0, -22.01, 76.46, -21.7, None, 12.98, 4.357, 68.6, -24.0, None, -22.0, -22.1, 1032.1, 0.0, -24.0, 931.0, None, 0.0, 76.0,2021-12-17 07:00:00, None, 931.0,51
0.0, -22.22, 78.33, -21.7, None, 67.14, 3.056, 29.94, -25.0, None, -22.2, -22.4, 1031.1, 0.0, -25.0, 930.0, None, 0.0, 78.0,2021-12-17 08:00:00, None, 930.0,51
0.0, -21.82, 78.11, -21.7, None, 37.49, 1.885, 23.08, -24.0, None, -21.8, -22.5, 1031.2, 0.0, -24.0, 930.0, None, 0.0, 78.0,2021-12-17 09:00:00, None, 930.0,51
0.0, -21.4, 77.04, -21.1, None, 58.61, 1.91, 37.71, -24.0, None, -21.4, -22.5, 1031.1, 0.0, -24.0, 930.0, None, 0.0, 77.0,2021-12-17 10:00:00, None, 930.0,51
0.0, -20.49, 76.77, -20.5, None, 31.54, 2.827, 68.38, -23.0, None, -20.5, -22.5, 1031.0, 0.0, -23.0, 930.0, None, 0.0, 77.0,2021-12-17 11:00:00, None, 930.0,51
0.0, -19.72, 77.23, -19.6, None, 23.6, 4.654, 44.19, -22.0, None, -19.7, -22.5, 1029.9, 0.0, -22.0, 929.0, None, 0.0, 77.0,2021-12-17 12:00:00, None, 929.0,51
0.0, -19.15, 75.41, -18.9, None, 44.04, 2.44, 16.96, -22.0, None, -19.2, -22.5, 1029.8, 0.0, -22.0, 929.0, None, 0.0, 75.0,2021-12-17 13:00:00, None, 929.0,51
0.0, -18.68, 75.94, -18.7, None, 40.29, 3.141, 78.29, -22.0, None, -18.7, -22.5, 1029.8, 0.0, -22.0, 929.0, None, 0.0, 76.0,2021-12-17 14:00:00, None, 929.0,51
0.0, -18.1, 77.09, -18.1, None, 34.06, 2.845, 83.8, -21.0, None, -18.1, -22.5, 1028.7, 0.0, -21.0, 928.0, None, 0.0, 77.0,2021-12-17 15:00:00, None, 928.0,51
0.0, -18.46, 77.32, -18.0, None, 54.49, 1.228, 24.89, -21.0, None, -18.5, -22.5, 1028.7, 0.0, -21.0, 928.0, None, 0.0, 77.0,2021-12-17 16:00:00, None, 928.0,51
0.0, -18.78, 79.24, -18.0, None, 50.39, 0.908, 286.3, -21.0, None, -18.8, -22.5, 1028.8, 0.0, -21.0, 928.0, None, 0.0, 79.0,2021-12-17 17:00:00, None, 928.0,51
0.0, -18.13, 79.33, -18.0, None, 37.53, 1.486, 269.4, -20.0, None, -18.1, -22.5, 1028.7, 0.0, -20.0, 928.0, None, 0.0, 79.0,2021-12-17 18:00:00, None, 928.0,51
0.0, -17.68, 77.89, -17.7, None, 41.33, 0.533, 344.1, -20.0, None, -17.7, -18.1, 1027.6, 0.0, -20.0, 927.0, None, 0.0, 78.0,2021-12-17 19:00:00, None, 927.0,51
0.0, -17.79, 81.1, -17.6, None, 25.53, 1.688, 47.7, -20.0, None, -17.8, -18.1, 1027.6, 0.0, -20.0, 927.0, None, 0.0, 81.0,2021-12-17 20:00:00, None, 927.0,51
0.0, -17.72, 83.4, -17.6, None, 16.57, 3.755, 78.22, -19.0, None, -17.7, -18.1, 1026.5, 0.0, -19.0, 926.0, None, 0.0, 83.0,2021-12-17 21:00:00, None, 926.0,51
0.0, -17.47, 83.6, -17.3, None, 17.97, 4.071, 52.52, -19.0, None, -17.5, -18.1, 1026.4, 0.0, -19.0, 926.0, None, 0.0, 84.0,2021-12-17 22:00:00, None, 926.0,51
0.0, -17.19, 83.6, -17.1, None, 16.61, 4.702, 67.95, -19.0, None, -17.2, -18.1, 1025.1, 0.0, -19.0, 925.0, None, 0.0, 84.0,2021-12-17 23:00:00, None, 925.0,51
0.0, -16.96, 82.4, -16.9, None, 17.17, 4.184, 42.5, -19.0, None, -17.0, -18.1, 1023.9, 0.0, -19.0, 924.0, None, 0.0, 82.0,2021-12-18 00:00:00, None, 924.0,51
0.0, -17.13, 82.8, -16.9, None, 19.12, 2.992, 51.37, -19.0, None, -17.1, -18.1, 1022.7, 0.0, -19.0, 923.0, None, 0.0, 83.0,2021-12-18 01:00:00, None, 923.0,51
0.0, -17.12, 83.2, -16.9, None, 11.51, 3.389, 68.45, -19.0, None, -17.1, -18.1, 1021.6, 0.0, -19.0, 922.0, None, 0.0, 83.0,2021-12-18 02:00:00, None, 922.0,51
0.0, -17.65, 83.1, -16.9, None, 14.46, 2.928, 83.7, -20.0, None, -17.7, -18.1, 1020.5, 0.0, -20.0, 921.0, None, 0.0, 83.0,2021-12-18 03:00:00, None, 921.0,51
0.0, -17.71, 84.3, -16.9, None, 23.7, 2.108, 111.8, -20.0, None, -17.7, -18.1, 1018.3, 0.0, -20.0, 919.0, None, 0.0, 84.0,2021-12-18 04:00:00, None, 919.0,51
0.0, -17.32, 84.0, -16.9, None, 20.33, 1.153, 109.0, -19.0, None, -17.3, -18.1, 1018.3, 0.0, -19.0, 919.0, None, 0.0, 84.0,2021-12-18 05:00:00, None, 919.0,51
0.0, -16.52, 83.6, -16.5, None, 18.9, 2.221, 40.86, -18.0, None, -16.5, -18.1, 1015.9, 0.0, -18.0, 917.0, None, 0.0, 84.0,2021-12-18 06:00:00, None, 917.0,51
0.0, -15.29, 85.2, -15.3, None, 19.45, 6.288, 36.33, -17.0, None, -15.3, -16.6, 1015.7, 0.1, -17.0, 917.0, None, 0.0, 85.0,2021-12-18 07:00:00, None, 917.0,51
0.0, -14.64, 86.0, -14.6, None, 19.74, 4.055, 43.2, -16.0, None, -14.6, -16.6, 1014.5, 0.1, -16.0, 916.0, None, 0.0, 86.0,2021-12-18 08:00:00, None, 916.0,51
0.2, -15.04, 84.5, -14.3, None, 36.11, 3.268, 55.46, -17.0, None, -15.0, -16.6, 1013.5, 0.2, -17.0, 915.0, None, 0.0, 85.0,2021-12-18 09:00:00, None, 915.0,51
0.2, -13.8, 86.7, -13.8, None, 72.59, 1.06, 90.5, -15.0, None, -13.8, -16.6, 1013.3, 0.1, -15.0, 915.0, None, 0.0, 87.0,2021-12-18 10:00:00, None, 915.0,51
0.4, -13.91, 85.3, -13.3, None, 67.99, 0.81, 127.6, -16.0, None, -13.9, -16.6, 1012.2, 0.2, -16.0, 914.0, None, 0.0, 85.0,2021-12-18 11:00:00, None, 914.0,51
0.7, -13.19, 85.1, -13.2, None, 10.98, 7.198, 258.6, -15.0, None, -13.2, -16.6, 1012.1, 0.3, -15.0, 914.0, None, 0.0, 85.0,2021-12-18 12:00:00, None, 914.0,51
1.2, -12.65, 86.1, -12.7, None, 9.91, 7.127, 265.1, -15.0, None, -12.7, -16.6, 1012.0, 0.5, -15.0, 914.0, None, 1.0, 86.0,2021-12-18 13:00:00, None, 914.0,51
1.7, -12.55, 86.7, -12.4, None, 8.51, 8.85, 263.3, -14.0, None, -12.6, -16.6, 1012.0, 0.5, -14.0, 914.0, None, 0.0, 87.0,2021-12-18 14:00:00, None, 914.0,51
1.7, -12.12, 87.0, -12.0, None, 8.3, 10.74, 262.3, -14.0, None, -12.1, -16.6, 1012.0, 0.1, -14.0, 914.0, None, 0.0, 87.0,2021-12-18 15:00:00, None, 914.0,51
1.7, -12.38, 87.7, -12.0, None, 41.37, 4.554, 229.7, -14.0, None, -12.4, -16.6, 1013.2, 0.1, -14.0, 915.0, None, 0.0, 88.0,2021-12-18 16:00:00, None, 915.0,51
1.7, None, None, -11.9, None, None, None, None, -13.0, None, -12.2, -16.6, 1014.2, 0.1, None, None, None, 0.0, 88.0,2021-12-18 17:00:00, None, 916.0,51
1.7, -12.42, 87.0, -11.9, None, 12.29, 8.2, 267.6, -14.0, None, -12.4, -16.6, 1014.1, 0.0, -14.0, 916.0, None, 0.0, 87.0,2021-12-18 18:00:00, None, 916.0,51
1.7, -12.35, 86.2, -12.2, None, 10.45, 9.58, 268.2, -14.0, None, -12.4, -12.6, 1015.1, 0.0, -14.0, 917.0, None, 0.0, 86.0,2021-12-18 19:00:00, None, 917.0,51
