pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
1.3,-12.9,-13.0, 1020.1, 0.0, 0.0,-5.4,89.0,2021-12-17 00:00:00,-14.0, 912.0,51
1.3,-13.8,-14.0, 1021.2, 0.0, 0.0,-5.4,87.0,2021-12-17 01:00:00,-15.0, 913.0,51
1.3,-15.0,-15.0, 1023.6, 0.0, 0.0,-5.4,86.0,2021-12-17 02:00:00,-17.0, 915.0,51
1.3,-15.5,-15.6, 1025.9, 0.0, 0.0,-5.4,87.0,2021-12-17 03:00:00,-17.0, 917.0,51
1.3,-16.0,-16.4, 1026.1, 0.0, 0.0,-5.4,86.0,2021-12-17 04:00:00,-18.0, 917.0,51
1.3,-16.9,-17.1, 1027.5, 0.0, 0.0,-5.4,85.0,2021-12-17 05:00:00,-19.0, 918.0,51
1.3,-17.3,-17.6, 1028.7, 0.0, 0.0,-5.4,86.0,2021-12-17 06:00:00,-19.0, 919.0,51
1.3,-17.9,-18.0, 1029.9, 0.0, 0.0,-17.3,85.0,2021-12-17 07:00:00,-20.0, 920.0,51
1.3,-18.5,-18.7, 1031.3, 0.0, 0.0,-17.3,84.0,2021-12-17 08:00:00,-20.0, 921.0,51
1.1,-16.5,-18.7, 1032.3, 0.0, 0.0,-15.9,83.0,2021-12-17 09:00:00,-19.0, 922.0,51
1.1,-12.6,-18.7, 1032.0, 0.0, 0.0,-12.7,86.0,2021-12-17 10:00:00,-14.0, 922.0,51
1.1,-11.1,-18.7, 1033.1, 0.0, 0.0,-11.2,86.0,2021-12-17 11:00:00,-13.0, 923.0,51
0.8,-9.1,-18.7, 1031.8, 0.0, 0.0,-9.1,83.0,2021-12-17 12:00:00,-11.0, 922.0,51
0.5,-7.4,-18.7, 1031.7, 0.0, 0.0,-7.0,76.0,2021-12-17 13:00:00,-10.0, 922.0,51
0.2,-7.3,-18.7, 1033.0, 0.0, 0.0,-7.0,78.0,2021-12-17 14:00:00,-10.0, 923.0,51
0.0,-7.2,-18.7, 1033.0, 0.0, 0.0,-7.0,81.0,2021-12-17 15:00:00,-10.0, 923.0,51
0.0,-7.9,-18.7, 1034.3, 0.0, 0.0,-7.0,88.0,2021-12-17 16:00:00,-9.0, 924.0,51
0.0,-8.7,-18.7, 1034.5, 0.0, 0.0,-7.0,90.0,2021-12-17 17:00:00,-10.0, 924.0,51
0.0,-9.9,-18.7, 1034.8, 0.0, 0.0,-7.0,90.0,2021-12-17 18:00:00,-11.0, 924.0,51
0.0,-11.0,-11.1, 1035.0, 0.0, 0.0,-9.8,90.0,2021-12-17 19:00:00,-12.0, 924.0,51
0.0,-12.7,-12.7, 1035.3, 0.0, 0.0,-9.8,89.0,2021-12-17 20:00:00,-14.0, 924.0,51
0.0,-12.2,-13.2, 1035.0, 0.0, 0.0,-9.8,88.0,2021-12-17 21:00:00,-14.0, 924.0,51
0.0,-12.4,-13.2, 1034.5, 0.0, 0.0,-9.8,86.0,2021-12-17 22:00:00,-14.0, 924.0,51
0.0,-12.6,-13.2, 1033.2, 0.0, 0.0,-9.8,86.0,2021-12-17 23:00:00,-14.0, 923.0,51
